,resistive_heating
2238,207.7739183976152
2239,202.02772383731886
2240,189.74147915945613
2241,171.64898022377457
2242,214.16037339334193
2243,244.75240448525224
2244,203.65319971517695
2245,202.83983524324773
2246,194.67121205153842
2247,199.2125814299721
2248,209.17043312430982
2249,209.31030660534208
2250,212.8330936346986
2251,206.81265236199965
2252,218.2176295153009
2253,219.29589804392663
2254,232.05135198808583
2255,228.6388561737263
2256,231.1948988487985
2257,239.42465568807737
2258,213.6574596384679
2259,204.65276139944618
2260,218.3335693874673
2261,217.23060456650416
2262,210.43621661565294
2263,208.24236199652862
2264,216.32279193099447
2265,235.71859277494576
2266,250.1443094666258
2267,269.5760992318246
2268,274.56330843922353
2269,266.85142964238895
2270,262.723493656835
2271,230.8778296495421
2272,213.65791414806614
2273,252.2620039032739
2274,231.69661904334427
2275,250.02469631660801
2276,259.1016094854211
2277,232.35366751035065
2278,256.49372594164663
2279,247.2534844736905
2280,288.59872306332926
2281,267.9919518342729
2282,233.66358502124572
2283,230.49498127164583
2284,227.11921105369552
2285,240.00442123500338
2286,223.53915782588336
2287,230.2816788945714
2288,274.3659844977412
2289,293.41387283759485
2290,269.80207142790533
2291,276.8185243621143
2292,254.19017792450305
2293,232.05408521220016
2294,211.0102040625092
2295,194.88957695037683
2296,192.44241889461756
2297,237.34736582975327
2298,245.18832607366474
2299,240.9809500483306
2300,246.536171427577
2301,262.79217775355255
2302,284.4007394605375
2303,262.5711807833903
2304,282.61529117369093
2305,266.5399032478655
2306,231.8773623100394
2307,219.73803359930022
2308,212.66148637236674
2309,228.94314308388238
2310,215.25795676374216
2311,210.2935260648329
2312,273.6310189406478
2313,287.9222130068177
2314,300.9044993737515
2315,261.6526482660126
2316,239.9524077526151
2317,236.37921264599936
2318,240.75729803441172
2319,226.70664998966703
2320,235.03391218630148
2321,243.7159482356811
2322,223.65461393713832
2323,244.66783394634635
2324,237.49519823969828
2325,256.56920569490734
2326,254.40469362250866
2327,255.41025602676163
2328,246.92391520456655
2329,241.4170350796917
2330,227.87238009228375
2331,202.24439617926657
2332,218.36610074122837
2333,222.6666826947936
2334,212.74253996520721
2335,217.23375090853608
2336,247.59181697498244
2337,288.12333778779373
2338,276.4547692525375
2339,262.33916959193783
2340,280.92842645837067
2341,258.56218408642934
2342,224.99581906079501
2343,207.8855559223621
2344,223.46722967555465
2345,260.08952743162473
2346,290.8368942978356
2347,272.7226095474566
2348,269.70838866535064
2349,267.62616461370385
2350,261.83229121198366
2351,254.25102015241006
2352,271.66652873123724
2353,251.25310056431044
2354,216.01562316475477
2355,207.76976140753735
2356,195.24784058823752
2357,214.3285351855688
2358,219.29831446276745
2359,233.63343795043255
2360,257.88451126167115
2361,288.25806480544827
2362,260.681192015162
2363,229.90057005122475
2364,254.2206903424395
2365,233.6776402467933
2366,223.27549006378197
2367,205.27497659891512
2368,173.55536252622625
2369,191.52596320694082
2370,229.8769780077034
2371,234.00677397643744
2372,225.37619244400517
2373,237.62957174778612
2374,251.01217410213803
2375,234.11868085433298
2376,257.0409274420649
2377,236.772565121453
2378,213.3183362666715
2379,217.11942332127842
2380,213.74151198601496
2381,230.5924779263933
2382,250.69707113464764
2383,256.00282484635545
2384,239.0665692482648
2385,254.6127686268066
2386,271.7384419339879
2387,254.36970246712914
2388,236.40923447548022
2389,244.7605158902203
2390,215.47096128227554
2391,198.00258690980496
2392,206.10471370696507
2393,242.45579194688452
2394,203.62066593189888
2395,229.19583407808224
2396,189.6383192213415
2397,207.4027823865157
2398,248.39613431587304
2399,251.05299304061322
2400,240.3579753571454
2401,229.10382954551005
2402,233.51866003804744
2403,222.49770442873495
2404,217.38284723414284
2405,227.57116507663724
2406,257.9460066034586
2407,249.48797354409828
2408,233.64932396032367
2409,213.19532163435227
2410,256.1134828959611
2411,257.31801585102875
2412,256.5050743117752
2413,255.4753702700699
2414,226.45341021584326
2415,225.7402945462301
2416,243.32291290228346
2417,244.1514862035141
2418,272.8399434502477
2419,257.3212352438674
2420,262.1887625017648
2421,260.1698285685946
2422,269.3939968786648
2423,279.93615022236577
2424,261.11870205736915
2425,234.75784591771819
2426,213.35699384568088
2427,211.4438314055242
2428,223.36469904830435
2429,223.368053548029
2430,227.0074290595156
2431,247.86292844215345
2432,283.22222880496764
2433,312.0319421802088
2434,300.7860401969565
2435,297.3090121375936
2436,312.06307846309676
2437,273.4776035702533
2438,264.14715123325595
2439,239.7225832689808
2440,253.5124620788849
2441,267.26381054222605
2442,294.6004167329538
2443,298.27525243458655
2444,307.48785674774587
2445,273.98199575333246
2446,253.26541662981563
2447,249.61617676005767
2448,254.18866583713424
2449,248.8364527702023
2450,210.5516346070354
2451,213.4494713288389
2452,218.24786662802455
2453,232.62462371201528
2454,240.52281150497097
2455,228.64740991427948
2456,272.0504840677102
2457,299.74673970702446
2458,270.7363681848176
2459,254.61933862682335
2460,255.45261350137187
2461,276.871008263903
2462,237.5319803825048
2463,242.24394782769062
2464,214.74262344769195
2465,247.30023652849204
2466,258.56370982988454
2467,248.1659029408038
2468,227.862486013299
2469,237.69863789729555
2470,246.12008330146676
2471,260.4207428857134
2472,275.6123415842107
2473,258.42927477339384
2474,241.91165154833595
2475,220.78046768304543
2476,224.8113707742111
2477,237.6628284884439
2478,231.13346364587122
2479,268.7564094569301
2480,302.977766088773
2481,309.50542461974504
2482,261.82104246106644
2483,271.36254821109964
2484,239.1041303238284
2485,250.55011496850486
2486,232.26352846488916
2487,195.73292159783716
2488,209.328338006213
2489,230.47413682609235
2490,243.72560739425592
2491,252.60071273937527
2492,232.8869826790367
2493,233.15130027034525
2494,270.42116160967026
2495,285.62571090577
2496,262.1308152529548
2497,228.16964647323408
2498,213.8816953422192
2499,217.87381224522113
2500,199.88628110756696
2501,203.1828236299806
2502,204.22319287726054
2503,214.08237380792156
2504,262.1181506514136
2505,271.9936978529514
2506,249.11359360047027
2507,225.98895446187402
2508,204.46019561047726
2509,201.75148466232733
2510,194.86536173423193
2511,170.73230727556805
2512,157.79870904843528
2513,165.03129742478214
2514,174.25958822413335
2515,185.9780008616463
2516,191.1781681425935
2517,202.88174803392346
2518,209.75933663778136
2519,206.4470689147073
2520,193.59667430863075
2521,180.42460144510136
2522,169.17799906798194
2523,161.20124478672656
2524,164.33726299247328
2525,184.74810378408412
2526,197.32308709235008
2527,200.99823934916205
2528,235.28989223149762
2529,258.86931775498704
2530,233.368273716725
2531,227.14773050637112
2532,208.3798155934564
2533,214.22565579590554
2534,211.81906300409895
2535,156.1072980025559
2536,175.85026506822115
2537,187.2109921641596
2538,202.64181708208247
2539,200.13816807105198
2540,186.50972043743076
2541,199.3139045972104
2542,195.42588509393008
2543,191.5088009506895
2544,198.76004358845242
2545,175.84957411411716
2546,163.18851865264202
2547,163.62378368843108
2548,169.87933695090194
2549,178.75198025765442
2550,203.6231215317156
2551,188.22660381457143
2552,164.63477530628353
2553,168.25428919321791
2554,176.25255049620108
2555,163.86402906895316
2556,72.21744727672406
2557,74.90473187883451
2558,70.12698367425092
2559,65.75937037105425
2560,58.2491361237387
2561,56.29260781412067
2562,159.6704810350431
2563,152.82375874539323
2564,152.6762893402283
2565,137.7543788356394
2566,149.34482383052404
2567,168.23769135768688
2568,170.64619401832144
2569,164.00653668583521
2570,152.77750460497268
2571,143.90538860665635
2572,137.49155034514447
2573,161.26334608400208
2574,168.3161512607619
2575,161.99480964474216
2576,154.85539719025297
2577,141.53170779364586
2578,68.54593263056071
2579,58.04102304465726
2580,64.1220862937298
2581,73.77280520827692
2582,73.59077547568245
2583,74.66744910838676
2584,69.71090049902205
2585,46.4107977538371
2586,52.504381783468524
2587,138.17171687871317
2588,125.19728329150452
2589,144.23990906113934
2590,177.78033876057873
2591,182.10969310910244
2592,164.59790098110636
2593,142.34861177807463
2594,122.33324138047927
2595,116.90015036815959
2596,114.21713002091678
2597,128.09593995856912
2598,149.2154882587514
2599,147.19387535684956
2600,110.58413289413369
2601,128.65858393205193
2602,105.47648646658635
2603,102.3592782287996
2604,89.41776332100702
2605,84.2135326782331
2606,68.49076130538548
2607,65.71665536377067
2608,60.194872912168506
2609,45.95092627779869
2610,51.466486500965644
2611,133.09885612097497
2612,157.5259545530965
2613,176.64602651103073
2614,158.80434328060824
2615,172.8714853161406
2616,161.1833871079451
2617,143.96946747490244
2618,134.28105799056215
2619,137.07563876164699
2620,131.27849688722267
2621,152.1921273496811
2622,147.34079629203504
2623,144.9669930276239
2624,181.11133637475976
2625,122.65712811719126
2626,116.0057389482974
2627,89.25877416307118
2628,90.93849499953579
2629,88.8618294593043
2630,70.79539030255577
2631,72.08529380921675
2632,127.74580461515963
2633,146.68164155280724
2634,141.6603240464235
2635,150.6172343097957
2636,155.4020865939579
2637,163.87280325283612
2638,159.1417304684019
2639,184.72872797605595
2640,192.46444628300327
2641,151.64487047078322
2642,137.03763809176868
2643,129.02374103110617
2644,139.16144680377704
2645,135.41881622842422
2646,148.43241401926332
2647,147.85119729827068
2648,216.71805984056903
2649,211.10882074631604
2650,195.58442341487404
2651,182.46134040428495
2652,156.48554747751356
2653,181.08669641679026
2654,194.6792750494966
2655,187.84000896278533
2656,167.50464719443605
2657,170.11384032392192
2658,182.94340159427614
2659,201.5740581437176
2660,192.0030221210479
2661,203.2782413248108
2662,218.38840900086265
2663,229.49475702897848
2664,212.72295557654124
2665,226.48001201143094
2666,208.20844273433306
2667,180.98897775156135
2668,195.1892726339648
2669,188.1230667928538
2670,209.23253708143386
2671,204.30683501202301
2672,233.77684030710878
2673,254.5362045608845
2674,222.86267061923647
2675,206.47432980118322
2676,191.28640053531672
2677,170.7025015187209
2678,150.23564549729122
2679,167.2674052531373
2680,163.12140011875306
2681,179.55749185050482
2682,176.57936924318022
2683,182.12413675390874
2684,179.26914887250396
2685,190.49910109465645
2686,176.7843728817747
2687,208.54626168681006
2688,206.85293155346227
2689,172.8417619911774
2690,170.88708387253936
2691,164.12312094385138
2692,154.67007442216277
2693,154.68818991214826
2694,172.2030287617941
2695,201.32174430585337
2696,213.35688218973235
2697,255.5462416714066
2698,216.77759647132814
2699,184.97816267368452
2700,165.14054504034635
2701,183.54518258607527
2702,145.61520550169016
2703,159.44495341679172
2704,178.1513344295629
2705,189.99531366139158
2706,204.83918550004597
2707,197.77001526176144
2708,204.5036948622111
2709,211.87436049319626
2710,202.936338495991
2711,222.36044850540097
2712,241.08628557757967
2713,211.5568435312193
2714,198.57620212976
2715,193.51493455953386
2716,205.8052163034965
2717,208.01475310620174
2718,231.93148993818386
2719,214.39429182811597
2720,183.42158296636435
2721,200.59897873472158
2722,224.2657535842577
2723,231.28157233702967
2724,272.92172061189467
2725,225.29666877614792
2726,219.8537697449031
2727,185.72713092473748
2728,206.6248767835994
2729,196.3011666515867
2730,228.34945546965238
2731,235.010774705935
2732,225.69257674963433
2733,198.25905651493804
2734,194.8758906921613
2735,212.62741996303427
2736,241.01939347940578
2737,215.66481014971458
2738,182.45210868599594
2739,168.29721062741376
2740,183.33446102215845
2741,186.35657728257513
2742,207.11393154734802
2743,197.26941972892735
2744,194.60187150694648
2745,199.2363544360344
2746,231.99646501757857
2747,261.0871851117227
2748,243.86506297978602
2749,251.4983184915711
2750,255.1302233730997
2751,221.60627189380816
2752,213.08791663797908
2753,203.4094805121486
2754,211.45539695322395
2755,220.9997490592474
2756,212.0277029720338
2757,205.72821556730125
2758,229.81693938650247
2759,246.26060304177406
2760,250.92360664331312
2761,217.99192561085923
2762,199.7770119372544
2763,186.74990896205233
2764,184.99862340191592
2765,201.39716706242712
2766,202.7681877280653
2767,201.65349504111117
2768,247.92590799205468
2769,260.26231722196474
2770,235.71972431847786
2771,212.6892160712796
2772,181.40014793107363
2773,194.38441666093632
2774,173.76246935321274
2775,158.25066865476117
2776,181.69604259288957
2777,178.54750536521667
2778,185.30300208560087
2779,202.06375603218433
2780,173.31500519646622
2781,208.05684142386258
2782,227.75380486878754
2783,240.45517175346703
2784,235.03417660273328
2785,200.40732716283526
2786,177.9104086005376
2787,167.84077119937686
2788,171.68220023752633
2789,167.31847335744197
2790,207.78186260761296
2791,194.88507424546353
2792,240.89156072924987
2793,261.9351494034551
2794,243.30421742073463
2795,193.35260450826976
2796,187.19119927216502
2797,183.24143349163106
2798,180.85339542474992
2799,159.86429720262802
2800,171.85034960528452
2801,182.21483061338742
2802,196.1459941279586
2803,195.45324278637096
2804,190.9142521092011
2805,217.7312793739199
2806,214.27653803291355
2807,219.15107029833717
2808,234.97660771469924
2809,201.48207936868988
2810,177.5807338347306
2811,165.4355890656534
2812,186.30544543497436
2813,182.13877320602757
2814,186.25934401507473
2815,199.7935151972784
2816,233.5058331634941
2817,255.80398935857423
2818,250.849874934092
2819,223.24176742725484
2820,206.69198823582613
2821,179.13514422433857
2822,154.82002370352376
2823,165.48579560674034
2824,182.6332125216797
2825,182.1366729707378
2826,167.46023735958275
2827,171.98015374592623
2828,168.1649057486026
2829,194.74791516121186
2830,186.17098049480245
2831,213.4019926075329
2832,211.88687600333114
2833,195.95591849414805
2834,178.14218882375323
2835,177.00605888906983
2836,167.04979961168178
2837,176.84069403617795
2838,176.11443780947536
2839,191.64188590405868
2840,229.410067822652
2841,224.6507073113671
2842,224.01165655224378
2843,206.44117052177558
2844,165.06720037813267
2845,155.42504890819882
2846,150.4125752658972
2847,149.33302420257706
2848,155.82325393180645
2849,198.95086323647175
2850,194.36407867560072
2851,186.74832737570094
2852,186.72296734078427
2853,175.15089645017267
2854,191.39237451895775
2855,210.3189691677557
2856,194.17219950816227
2857,166.65165105351988
2858,146.69979215551842
2859,148.74121843028678
2860,143.6457360478704
2861,161.5640000085143
2862,184.96512092961302
2863,182.20119323002334
2864,227.6351810229398
2865,241.87290630994517
2866,233.6765629610693
2867,187.60230642101058
2868,181.6066870970056
2869,180.07622071821672
2870,161.31784589807106
2871,155.80094266874212
2872,138.08090308156642
2873,188.54140694770166
2874,207.74407462373472
2875,188.63625894674558
2876,184.226987463058
2877,195.35613378228854
2878,187.49704387152593
2879,203.27476672842957
2880,221.05671585112347
2881,192.22876710883688
2882,168.2736396030837
2883,147.86612347628315
2884,148.47521661506187
2885,156.96526895374535
2886,188.95705325701238
2887,178.10593817821882
2888,161.22484793693098
2889,153.86134266676683
2890,202.1112893446532
2891,188.71582996081315
2892,185.19398150968348
2893,192.22113160221056
2894,174.55463588825555
2895,176.53439078125885
2896,185.86724143146685
2897,181.49387956075802
2898,177.32840412633348
2899,164.90586913743377
2900,167.02893023650975
2901,173.7588350658238
2902,197.3543619170796
2903,205.36767552455026
2904,180.60726832876267
2905,181.29841464496994
2906,151.13454624024246
2907,158.97080563495675
2908,149.9574582530632
2909,156.3828625039486
2910,198.2342812684891
2911,187.37090580957343
2912,172.04107369642222
2913,152.66129381299532
2914,184.2198514567447
2915,186.16096733494192
2916,177.23485420616686
2917,197.66712140672436
2918,171.14142530906676
2919,169.675050923636
2920,151.6822053156071
2921,153.44271204981695
2922,169.3055467119477
2923,181.51577053078387
2924,164.6272980401809
2925,198.34548205396325
2926,188.58802069981385
2927,199.8120388262058
2928,202.25166411011165
2929,179.64538450144565
2930,159.10390308399863
2931,142.85700423486497
2932,142.49463320528443
2933,163.1642835614228
2934,167.71800472391178
2935,170.29099361081433
2936,187.91452204538538
2937,214.4986543504845
2938,195.4642347254059
2939,172.49205198127888
2940,175.17598550188237
2941,187.11211133500896
2942,159.2666668544915
2943,154.12187711973627
2944,164.44842934184413
2945,186.58658698177206
2946,192.50347071923287
2947,187.5700817317122
2948,202.93373462075192
2949,208.1707274734124
2950,204.4056682592132
2951,219.48563476354596
2952,200.72681916228777
2953,164.36972875906486
2954,163.11283003296785
2955,161.78212564893616
2956,155.77685265775932
2957,156.32407514539383
2958,180.3671423264896
2959,183.73666836589885
2960,225.18775375034804
2961,230.90568495236622
2962,216.46612652352565
2963,188.96631453186498
2964,207.8338168554225
2965,182.73680713113572
2966,187.9990484958008
2967,171.0127635627958
2968,179.8427382653068
2969,237.9284394455781
2970,224.77521252626642
2971,211.9369808025537
2972,210.3784592044318
2973,206.13522019101623
2974,209.90336254933928
2975,225.63966781548766
2976,228.9064045121076
2977,203.32492970072218
2978,180.46376758810894
2979,180.49771260156896
2980,161.79702969501676
2981,172.31803996850914
2982,192.68663552631003
2983,200.21216711948952
2984,253.54512969677947
2985,257.09192859224294
2986,265.7544427429259
2987,236.25955697054385
2988,252.69916015490577
2989,250.21711983422855
2990,226.83150288682202
2991,218.89386052176954
2992,249.22303836588202
2993,240.16873827142823
2994,254.3744631191676
2995,258.56428566427616
2996,240.2414314588393
2997,245.97458392215057
2998,256.6642934269187
2999,262.56034432425446
3000,252.60390882339155
3001,230.65275667641015
3002,212.55201679824467
3003,219.9859859841532
3004,192.59127484126478
3005,218.7802569259257
3006,226.10882438478217
3007,210.57118326765826
3008,264.3117182394211
3009,265.9722336889656
3010,252.00341755344684
3011,227.7875354231694
3012,229.61534592350188
3013,199.72104247765765
3014,184.26368734505118
3015,170.27369014189412
3016,186.96923867992635
3017,182.44692018461674
3018,183.58835858090612
3019,185.70846092418674
3020,204.901705870518
3021,190.3791220006506
3022,184.79660838706377
3023,194.01633488702552
3024,196.3466161361094
3025,201.79670428972378
3026,174.90321464290435
3027,161.41353997624012
3028,162.04401776829172
3029,158.62347223562097
3030,187.20951438301532
3031,197.2644547827495
3032,205.82801666152443
3033,217.11562512234966
3034,227.35966195529946
3035,210.54859504452054
3036,221.63297030350594
3037,185.59314597014833
3038,188.37379049250677
3039,164.3489922333509
3040,157.13870972017895
3041,186.09617869828242
3042,193.89760301932873
3043,170.6646115186547
3044,173.5744692774661
3045,179.43889081292306
3046,184.53317576693004
3047,192.87996216513582
3048,192.592122833434
3049,190.3919265477212
3050,154.2779276524424
3051,156.06781493322669
3052,156.11119678315498
3053,163.54525430255376
3054,178.82381973443526
3055,184.2128429485738
3056,161.9290236424937
3057,157.16813447541756
3058,188.70876891185307
3059,185.88594222138147
3060,175.25687212551136
3061,170.19479700781102
3062,165.16303799825286
3063,161.58546328716793
3064,185.30784398600957
3065,145.65408633066494
3066,156.50419673331595
3067,160.52825067912215
3068,168.52510529335854
3069,159.4816161589709
3070,147.8555556687678
3071,173.58854457611685
3072,164.33293555480512
3073,163.14871857457257
3074,165.14533628925807
3075,143.1685347460311
3076,138.0796445998691
3077,140.42816840927753
3078,176.68777024038508
3079,166.7629954305745
3080,155.8669640365959
3081,155.47384146724323
3082,214.70072353023656
3083,218.08253188843176
3084,230.09029057003193
3085,235.32517285120025
3086,220.9140677234618
3087,225.53419844253602
3088,214.4799027783789
3089,222.9196595777458
3090,217.43359388316762
3091,217.83984637907318
3092,215.8539597203266
3093,240.30387480527736
3094,256.0644118746741
3095,229.12037410085364
3096,209.13773678222958
3097,188.11393163131385
3098,194.5148058661291
3099,162.87314390178022
3100,164.20119575497364
3101,178.30138077751138
3102,167.07664920282056
3103,181.4880587628757
3104,229.92538931100313
3105,228.0687076568495
3106,235.349965324756
3107,207.2625086396352
3108,211.6171925285567
3109,188.4440810401275
3110,186.23486169784962
3111,150.85546788161818
3112,155.38096840364335
3113,167.20621234363298
3114,179.17795836972
3115,178.58815562648968
3116,164.8279804214213
3117,171.34047975788664
3118,178.80866316266955
3119,174.98144423145328
3120,185.0789807210081
3121,158.87899887885888
3122,148.5988495347456
3123,152.1441099552241
3124,145.6479212921138
3125,142.3335276653072
3126,158.03243895547826
3127,152.54553515195667
3128,195.36137162203505
3129,203.11101104384832
3130,195.3020926711043
3131,165.84509054597154
3132,150.2377732993708
3133,141.32868567502743
3134,140.18667072622887
3135,146.3979004566228
3136,152.6603546428622
3137,160.88734223901906
3138,154.43531146358967
3139,142.2549729949273
3140,161.79526132780748
3141,196.72852794109954
3142,161.16211193706172
3143,182.14397528080096
3144,179.30570734018482
3145,139.82171570261198
3146,106.1300862070135
3147,109.72155172563467
3148,114.87093504523146
3149,120.37088663841784
3150,111.35219955957685
3151,116.44863753923603
3152,153.64931336733807
3153,189.7129128701615
3154,178.1265350180273
3155,158.72139112222038
3156,199.7427527517098
3157,202.98404045819024
3158,166.66191642997055
3159,160.2713884648074
3160,157.05961205121298
3161,149.27845468398468
3162,160.83918691925473
3163,171.35363879503484
3164,173.06108088212858
3165,171.9649310800102
3166,176.0059427679422
3167,184.42807395931138
3168,184.7879503579853
3169,183.5153594647065
3170,176.51323250278023
3171,149.7018428288191
3172,142.5924918240115
3173,137.56320805912512
3174,161.7537423818229
3175,70.59417539517398
3176,80.74469507754023
3177,90.34470587952573
3178,110.67754321996003
3179,103.94697241099685
3180,106.04509288032288
3181,109.66732306379009
3182,78.30853505783686
3183,70.93627926686712
3184,61.17042483616355
3185,53.13373794244745
3186,47.324201765815054
3187,52.482191675863426
3188,52.074872946217376
3189,69.53777309123444
3190,90.72895193425944
3191,103.53761882945398
3192,116.46747180371766
3193,107.03818486072034
3194,87.0118720811445
3195,86.6408895516343
3196,80.76960326867821
3197,81.21226899029944
3198,62.03664927320809
3199,48.857870844235855
3200,59.100387496070134
3201,86.41631474816194
3202,93.37604821700938
3203,85.70707806638515
3204,100.76465185624524
3205,86.60897207682932
3206,74.1878152112503
3207,72.32640789931085
3208,65.62565435027564
3209,45.45040915707776
3210,48.66407262935683
3211,45.13940911199917
3212,45.830797969799185
3213,75.00142771861194
3214,76.7176345476672
3215,135.2434880028191
3216,95.18394753222897
3217,100.58394909399287
3218,106.89531891157387
3219,91.20214579951987
3220,78.28939164908614
3221,88.6369314231251
3222,87.7858917023769
3223,80.9589522483468
3224,86.67012173612757
3225,95.06824538072865
3226,115.95894636343746
3227,146.82810057518273
3228,141.6370555694639
3229,145.32166670814127
3230,135.25083812331218
3231,139.71472290739754
3232,135.17237044010363
3233,147.40953467426536
3234,124.11885453514253
3235,135.95362754864348
3236,131.76324480598262
3237,133.74029629293966
3238,130.21536455382616
3239,146.66858065901897
3240,149.62983844976765
3241,133.2175735523606
3242,125.48525335800234
3243,127.06851687913446
3244,119.32517383806194
3245,131.72031300061752
3246,118.2193058493074
3247,117.08164148279235
3248,115.84200687932871
3249,108.29615005365824
3250,131.89531721487785
3251,151.22869258128816
3252,175.59106516292746
3253,205.16648637590328
3254,176.09095352246356
3255,154.7241659892457
3256,169.21956350416565
3257,183.039634005224
3258,174.73502384966824
3259,172.5143357972353
3260,159.7199029415462
3261,188.12346252343315
3262,175.4210881464166
3263,190.92517310066216
3264,161.77848286318795
3265,166.91800522694092
3266,153.50859341849426
3267,138.6128933181089
3268,109.9594844963947
3269,113.2113566227405
3270,114.65480730798988
3271,110.36505975602414
3272,125.32093615783258
3273,149.42926182968094
3274,156.19757504504213
3275,194.09037427291577
3276,183.8688178786086
3277,180.7480376281692
3278,210.0704935547152
3279,194.1727596607765
3280,177.54042333590328
3281,174.71710333445589
3282,164.46993563844117
3283,161.27804471518405
3284,152.48643581114922
3285,165.70078350676172
3286,153.96331557100046
3287,180.3956353676535
3288,178.15521793963381
3289,165.0407632425561
3290,136.29443238356464
3291,139.12370817076956
3292,140.450634601822
3293,129.52472235324828
3294,123.47456894464464
3295,131.74335907711256
3296,168.6181601061206
3297,157.10212286649724
3298,146.91289637750603
3299,92.48205524352365
3300,92.87085807094032
3301,152.65311924256793
3302,132.72352065761632
3303,124.58955936867696
3304,132.60937872796407
3305,144.19033869574488
3306,139.88189480283805
3307,137.60126567503943
3308,136.13952154123004
3309,151.31402492868332
3310,139.6921512410345
3311,167.69003884565166
3312,164.01523219900457
3313,136.8199802791656
3314,112.37453477614729
3315,128.27497287828905
3316,115.50630880096968
3317,119.17432129848247
3318,110.04462554611374
3319,117.37727038544804
3320,137.8273012549237
3321,111.59341135679833
3322,97.88725353161425
3323,109.64978198786363
3324,98.49539075927451
3325,77.12610668526845
3326,66.21694805001891
3327,62.27898536955345
3328,55.33715310410357
3329,43.000376125448525
3330,127.45465906582685
3331,119.62145777652752
3332,146.8359412053933
3333,146.57211351577087
3334,158.86940389421116
3335,146.4142120946939
3336,167.4746125888094
3337,145.67738683911904
3338,130.10454659771062
3339,117.70615368476967
3340,118.1215361084513
3341,114.75794166222259
3342,73.37787305347517
3343,97.1700864374323
3344,80.97313126619073
3345,108.49656351092541
3346,86.60276314000906
3347,98.0235013750454
3348,77.23046396413123
3349,72.60388453183582
3350,60.51261805685878
3351,57.912446112482236
3352,43.398713320187284
3353,110.69970357524014
3354,116.01662518588144
3355,113.45537898706199
3356,118.90096484026407
3357,139.30569023578406
3358,153.6710691777661
3359,139.6179312136935
3360,143.08791471670298
3361,126.24676269351247
3362,119.7815500797942
3363,111.84984663931218
3364,97.60209249013904
3365,102.96804620613132
3366,95.12036290223111
3367,102.85236230216911
3368,136.9257384866729
3369,121.7178539856102
3370,93.48175596057166
3371,93.58231934032824
3372,98.59426005174956
3373,131.56935244546372
3374,116.17800473049543
3375,114.72228199788708
3376,121.42118654305096
3377,128.3724865589265
3378,123.9054015813973
3379,126.6273654843452
3380,128.55561966277762
3381,150.10376314634144
3382,144.51024102628577
3383,148.2755881278264
3384,150.19444696742988
3385,119.84854456374772
3386,107.92522159698765
3387,115.33878688082916
3388,103.07860898337647
3389,112.10106736262655
3390,119.83434032162411
3391,102.848735866635
3392,107.25506802941653
3393,121.16237486882784
3394,114.82150180034675
3395,126.06618044865643
3396,141.16722095721053
3397,154.25011565873402
3398,142.02983054040257
3399,142.22016720638595
3400,139.51513495447026
3401,154.23891191810475
3402,140.47005651146642
3403,145.3798238338975
3404,130.23957829427889
3405,123.59411496805511
3406,125.72197463086391
3407,143.70074064415277
3408,142.15366917299252
3409,138.00906159852846
3410,125.85149635943398
3411,103.74330667126202
3412,103.17015522610463
3413,111.14499883266443
3414,108.2622953848357
3415,100.48595043408439
3416,84.10848032481391
3417,40.67993385376042
3418,121.70169968097841
3419,135.07521881710562
3420,59.71426721313814
3421,136.69145926203268
3422,131.30667281722722
3423,136.01538745018402
3424,131.27683906337649
3425,149.80978657800816
3426,167.9896451610006
3427,154.45190425408833
3428,149.49201872213857
3429,139.13174236450757
3430,121.79775707622917
3431,143.9521367859383
3432,130.58154101920746
3433,129.0058453606331
3434,108.56476487815137
3435,117.65059514166387
3436,110.23068572997376
3437,104.29307332516906
3438,99.59596741932019
3439,107.57166860916347
3440,115.5941280330841
3441,121.09990264377889
3442,76.87878845171885
3443,105.02609642243964
3444,114.63662788058357
3445,147.34684907036333
3446,138.77690726136402
3447,147.85419055243372
3448,139.62735407999782
3449,167.57342897400153
3450,160.34633851950903
3451,168.09990288072512
3452,151.44505855601759
3453,153.83474092878822
3454,153.61717623827042
3455,158.00711993661778
3456,189.67917662469577
3457,132.52568615167385
3458,128.58079825964998
3459,147.2641679317444
3460,126.59010797426618
3461,148.2717881728366
3462,126.47477935303036
3463,106.28783020673715
3464,141.39760690989334
3465,164.6158613480801
3466,100.33298748613417
3467,92.37060954033612
3468,90.9613575006626
3469,139.4941239167731
3470,121.90383152536675
3471,127.36584127261166
3472,130.56964578735432
3473,139.06354097950933
3474,124.47280168946838
3475,125.80396269594742
3476,128.08446072427003
3477,140.99314109136895
3478,136.12316980715332
3479,146.89034688166444
3480,150.90223951173547
3481,114.86887306542482
3482,108.82215767162599
3483,103.41324770577937
3484,102.06581936998113
3485,119.3075996662666
3486,108.58228222762204
3487,109.13289716106408
3488,135.62551601517092
3489,134.68495072477083
3490,189.12254011788335
3491,161.12031985392622
3492,150.35033759658148
3493,151.0274620990068
3494,127.82056683835717
3495,138.74718335592618
3496,123.3522722890064
3497,146.66497029259932
3498,135.44258479206573
3499,149.1257103833346
3500,141.39241436439013
3501,154.8710118001649
3502,154.3038290696396
3503,155.32152586157034
3504,166.82582489154962
3505,135.8570999069956
3506,123.99492509238077
3507,105.19685446303902
3508,111.61664020875028
3509,84.75225618747037
3510,79.6846053487405
3511,61.281106017478
