,total_demand
2186,117.307
2187,117.37300000000002
2188,112.56700000000002
2189,118.36000000000003
2190,112.06200000000005
2191,128.753
2192,143.993
2193,141.29400000000004
2194,137.09799999999996
2195,158.87099999999998
2196,159.2680000000001
2197,154.639
2198,164.18500000000006
2199,142.085
2200,145.18200000000004
2201,155.851
2202,155.702
2203,169.084
2204,169.55800000000008
2205,168.7450000000001
2206,173.74600000000004
2207,167.776
2208,153.05900000000008
2209,133.44099999999997
2210,126.36199999999994
2211,120.84399999999998
2212,111.87699999999992
2213,119.11200000000002
2214,131.84200000000004
2215,133.74099999999996
2216,139.2999999999999
2217,137.48
2218,148.37999999999997
2219,184.99600000000004
2220,170.56900000000002
2221,168.74699999999996
2222,162.35799999999995
2223,141.78499999999994
2224,170.07700000000006
2225,166.2419999999999
2226,170.97900000000007
2227,172.32200000000006
2228,174.53400000000005
2229,183.585
2230,177.34600000000006
2231,178.30100000000007
2232,170.4319999999999
2233,152.21199999999993
2234,145.34199999999998
2235,136.164
2236,130.22400000000002
2237,121.96799999999999
2238,132.57099999999997
2239,145.04299999999995
2240,145.70700000000005
2241,146.49599999999992
2242,184.09900000000002
2243,199.28899999999993
2244,167.48200000000003
2245,166.4570000000001
2246,160.53699999999998
2247,168.12300000000002
2248,176.99099999999999
2249,172.20199999999988
2250,183.61000000000007
2251,177.81400000000002
2252,178.062
2253,177.656
2254,185.62199999999996
2255,168.11399999999998
2256,164.413
2257,162.966
2258,142.42900000000003
2259,137.775
2260,144.555
2261,145.589
2262,149.981
2263,159.771
2264,168.17
2265,185.71700000000004
2266,192.62600000000003
2267,208.34399999999994
2268,210.86700000000008
2269,202.00600000000003
2270,197.69300000000004
2271,180.38
2272,178.81299999999993
2273,198.36
2274,190.56700000000004
2275,222.71399999999997
2276,206.486
2277,185.98699999999997
2278,207.25499999999994
2279,187.72299999999996
2280,194.38000000000002
2281,177.50599999999997
2282,145.64699999999996
2283,147.67599999999996
2284,145.08100000000002
2285,157.04199999999997
2286,153.65300000000002
2287,176.78899999999996
2288,210.19500000000005
2289,219.52999999999997
2290,199.792
2291,205.54300000000003
2292,190.76299999999995
2293,178.53799999999998
2294,172.78799999999995
2295,161.94899999999998
2296,165.21999999999997
2297,196.30800000000002
2298,211.83600000000004
2299,213.75000000000003
2300,223.6760000000001
2301,222.48300000000006
2302,228.986
2303,199.82500000000005
2304,192.832
2305,181.91599999999997
2306,144.80100000000004
2307,145.89600000000004
2308,144.63999999999993
2309,161.7
2310,156.05700000000002
2311,165.471
2312,213.59799999999998
2313,214.24
2314,222.29600000000002
2315,199.11700000000002
2316,183.697
2317,182.0370000000001
2318,193.3520000000001
2319,185.08100000000007
2320,193.534
2321,190.91299999999995
2322,185.96999999999997
2323,214.6749999999999
2324,210.78099999999992
2325,210.68099999999998
2326,206.31200000000004
2327,190.11300000000003
2328,165.21699999999998
2329,156.76800000000003
2330,141.80899999999997
2331,129.25199999999998
2332,136.916
2333,144.58799999999997
2334,144.82799999999997
2335,170.09300000000002
2336,194.42799999999988
2337,215.177
2338,207.401
2339,196.142
2340,209.82899999999998
2341,191.15899999999996
2342,155.57200000000003
2343,159.76899999999998
2344,183.959
2345,209.96500000000006
2346,234.28400000000016
2347,234.669
2348,217.788
2349,219.9499999999999
2350,227.199
2351,199.38
2352,202.10600000000005
2353,167.385
2354,142.11600000000004
2355,139.36300000000006
2356,133.974
2357,149.20800000000003
2358,154.37499999999994
2359,179.28100000000003
2360,200.11300000000006
2361,215.887
2362,200.30300000000003
2363,184.64299999999997
2364,200.62899999999996
2365,176.19799999999998
2366,169.88499999999993
2367,170.859
2368,150.69099999999997
2369,174.12600000000003
2370,195.51000000000002
2371,203.03499999999997
2372,191.68900000000008
2373,192.89400000000006
2374,203.21799999999996
2375,185.137
2376,189.03599999999992
2377,162.82000000000005
2378,141.359
2379,143.32599999999996
2380,145.83200000000002
2381,144.785
2382,159.48999999999995
2383,175.82300000000004
2384,188.41600000000005
2385,201.35500000000008
2386,219.322
2387,214.89199999999994
2388,194.35000000000002
2389,192.92099999999996
2390,173.63300000000004
2391,162.80500000000004
2392,174.87100000000004
2393,203.7
2394,165.28900000000007
2395,195.071
2396,162.5920000000001
2397,166.519
2398,199.78799999999995
2399,183.033
2400,177.31299999999993
2401,159.299
2402,158.93099999999998
2403,149.279
2404,148.336
2405,152.12300000000002
2406,168.24899999999994
2407,174.49400000000003
2408,180.68900000000008
2409,180.82300000000004
2410,218.86900000000003
2411,226.859
2412,213.91300000000007
2413,206.82600000000002
2414,183.30100000000002
2415,177.83499999999998
2416,188.22500000000005
2417,194.21700000000004
2418,220.85700000000003
2419,206.61400000000003
2420,219.5279999999999
2421,214.38099999999997
2422,219.29599999999996
2423,213.30999999999992
2424,183.67199999999997
2425,161.33199999999997
2426,145.61800000000005
2427,142.09299999999996
2428,152.676
2429,150.835
2430,164.81000000000003
2431,190.62600000000003
2432,216.9919999999999
2433,232.19299999999998
2434,228.76899999999995
2435,223.11100000000008
2436,224.7110000000001
2437,200.15699999999993
2438,186.95000000000002
2439,186.23800000000003
2440,197.92000000000004
2441,226.44600000000003
2442,244.97100000000006
2443,246.916
2444,250.69199999999998
2445,225.22700000000003
2446,204.40599999999995
2447,188.46299999999997
2448,171.91099999999997
2449,167.71599999999998
2450,144.72299999999996
2451,139.12499999999997
2452,146.11899999999997
2453,149.58599999999998
2454,165.37200000000004
2455,170.16400000000007
2456,209.95899999999986
2457,218.8979999999999
2458,200.272
2459,186.71200000000005
2460,184.33499999999998
2461,189.916
2462,177.61100000000005
2463,180.93700000000007
2464,174.14100000000008
2465,192.15499999999997
2466,208.29500000000004
2467,202.89599999999996
2468,184.44799999999998
2469,188.644
2470,197.92200000000003
2471,193.448
2472,183.49800000000005
2473,166.95399999999998
2474,158.76999999999998
2475,144.387
2476,144.975
2477,150.1220000000001
2478,156.269
2479,193.59300000000002
2480,236.16399999999996
2481,233.7990000000001
2482,204.21900000000002
2483,199.2129999999999
2484,183.40899999999993
2485,190.30699999999996
2486,194.986
2487,170.67399999999992
2488,177.80099999999996
2489,197.86299999999994
2490,211.70400000000004
2491,225.764
2492,212.63300000000004
2493,190.55999999999995
2494,218.49700000000004
2495,225.25
2496,192.76800000000003
2497,155.97500000000002
2498,145.91699999999997
2499,152.52899999999997
2500,139.577
2501,136.92699999999996
2502,148.72400000000005
2503,174.39599999999996
2504,219.05900000000003
2505,211.36699999999996
2506,203.94699999999997
2507,186.48699999999997
2508,170.92200000000003
2509,171.06300000000002
2510,168.22199999999998
2511,163.50399999999996
2512,146.05500000000006
2513,152.29900000000004
2514,160.122
2515,172.65900000000002
2516,178.876
2517,170.72499999999997
2518,168.47500000000002
2519,166.26600000000008
2520,137.8089999999999
2521,126.71199999999993
2522,116.21300000000005
2523,108.77900000000001
2524,114.53300000000004
2525,128.3509999999999
2526,142.001
2527,158.098
2528,196.25500000000005
2529,204.49400000000003
2530,194.11399999999998
2531,188.969
2532,169.086
2533,175.38199999999992
2534,179.041
2535,144.73899999999998
2536,164.30399999999997
2537,174.71300000000008
2538,177.766
2539,179.863
2540,170.70300000000003
2541,181.687
2542,176.45299999999992
2543,152.173
2544,146.413
2545,122.59799999999998
2546,119.54999999999998
2547,118.25799999999998
2548,121.775
2549,126.01999999999998
2550,139.30200000000002
2551,143.384
2552,139.75800000000004
2553,160.91299999999998
2554,176.06
2555,171.33299999999997
2556,174.68200000000007
2557,155.5809999999999
2558,147.94199999999992
2559,134.015
2560,118.17400000000002
2561,149.17700000000005
2562,162.13400000000001
2563,157.47399999999996
2564,156.31800000000007
2565,144.333
2566,146.1670000000001
2567,147.86400000000003
2568,140.815
2569,123.15400000000005
2570,113.267
2571,106.57499999999999
2572,99.37799999999997
2573,111.172
2574,117.31300000000002
2575,124.02599999999998
2576,133.525
2577,135.22499999999997
2578,169.66800000000003
2579,170.01399999999995
2580,145.30899999999997
2581,145.61400000000003
2582,140.80499999999995
2583,139.42700000000002
2584,135.656
2585,130.36900000000003
2586,125.35600000000005
2587,149.43500000000006
2588,135.19300000000004
2589,150.83699999999996
2590,169.96699999999998
2591,169.87899999999996
2592,139.523
2593,110.481
2594,93.709
2595,87.54399999999998
2596,80.18399999999998
2597,91.29500000000003
2598,111.63899999999995
2599,125.30399999999996
2600,163.39600000000002
2601,163.1380000000001
2602,146.19899999999996
2603,138.613
2604,120.805
2605,120.15100000000007
2606,119.184
2607,120.06500000000001
2608,130.3319999999999
2609,132.13199999999998
2610,145.42300000000003
2611,140.67100000000002
2612,157.627
2613,168.338
2614,150.824
2615,152.41099999999997
2616,129.04900000000004
2617,115.161
2618,98.55400000000003
2619,99.245
2620,91.43000000000004
2621,105.20600000000005
2622,106.93400000000003
2623,126.21600000000001
2624,160.353
2625,159.56799999999998
2626,164.16599999999994
2627,129.425
2628,124.65
2629,142.621
2630,115.99300000000005
2631,128.95000000000002
2632,127.85900000000004
2633,144.49099999999996
2634,142.39
2635,156.59499999999997
2636,159.03199999999993
2637,160.40599999999995
2638,148.68600000000004
2639,165.77100000000007
2640,147.52300000000005
2641,107.96099999999998
2642,94.315
2643,88.51199999999999
2644,100.00200000000007
2645,100.11500000000001
2646,116.932
2647,122.947
2648,179.577
2649,172.74199999999996
2650,154.26700000000002
2651,150.4040000000001
2652,126.32999999999994
2653,143.711
2654,156.515
2655,152.21099999999998
2656,147.68899999999996
2657,152.55399999999995
2658,173.28600000000006
2659,191.65600000000006
2660,181.78099999999992
2661,182.602
2662,183.01999999999995
2663,180.77399999999994
2664,145.802
2665,154.21199999999993
2666,146.77900000000002
2667,124.23899999999998
2668,136.4519999999999
2669,132.02299999999997
2670,149.358
2671,163.54500000000004
2672,182.543
2673,194.10700000000003
2674,176.794
2675,162.84199999999998
2676,157.35499999999996
2677,137.784
2678,125.96199999999996
2679,138.34499999999997
2680,142.51799999999994
2681,155.26099999999997
2682,154.542
2683,168.25100000000003
2684,147.71699999999996
2685,157.509
2686,146.68899999999996
2687,169.0540000000001
2688,155.388
2689,127.13
2690,121.80800000000002
2691,114.628
2692,108.86100000000002
2693,107.137
2694,120.55900000000001
2695,155.44800000000004
2696,166.62400000000002
2697,196.15100000000004
2698,169.0999999999999
2699,153.79199999999994
2700,132.971
2701,143.91699999999994
2702,121.26700000000002
2703,135.84900000000007
2704,158.69600000000005
2705,174.89700000000002
2706,174.93599999999995
2707,174.54299999999992
2708,181.555
2709,179.97499999999997
2710,176.95499999999998
2711,179.56900000000002
2712,184.83800000000002
2713,149.002
2714,138.27100000000002
2715,131.26000000000002
2716,144.62400000000005
2717,140.31400000000002
2718,155.06399999999996
2719,161.3399999999999
2720,144.48300000000006
2721,166.28
2722,192.51000000000002
2723,210.89199999999994
2724,235.86700000000002
2725,180.857
2726,178.26300000000003
2727,156.315
2728,165.504
2729,161.11599999999999
2730,186.468
2731,190.43299999999994
2732,190.2230000000001
2733,163.64899999999997
2734,149.97599999999997
2735,156.50300000000001
2736,166.79899999999998
2737,147.56699999999998
2738,119.17999999999996
2739,105.524
2740,119.21899999999991
2741,123.74300000000005
2742,133.28899999999996
2743,141.20800000000003
2744,149.05100000000002
2745,166.51800000000006
2746,191.47700000000003
2747,218.914
2748,202.85199999999998
2749,205.77899999999988
2750,199.82000000000005
2751,171.43800000000005
2752,169.355
2753,163.678
2754,172.05199999999996
2755,185.03300000000002
2756,178.089
2757,171.252
2758,181.59500000000006
2759,181.39700000000002
2760,176.52800000000002
2761,142.18399999999997
2762,135.76900000000003
2763,124.97000000000001
2764,122.61
2765,137.62900000000002
2766,139.39299999999994
2767,155.89199999999997
2768,182.14199999999997
2769,202.74499999999992
2770,193.16400000000002
2771,175.015
2772,149.60199999999998
2773,149.99100000000004
2774,150.70900000000003
2775,142.81100000000004
2776,166.02099999999996
2777,168.73400000000004
2778,176.12699999999995
2779,174.30600000000004
2780,155.33800000000008
2781,178.93400000000005
2782,184.395
2783,194.02899999999994
2784,169.043
2785,132.46300000000002
2786,118.35799999999998
2787,107.03800000000001
2788,112.39100000000008
2789,111.52800000000003
2790,143.99100000000004
2791,150.12699999999998
2792,185.27800000000002
2793,193.64600000000007
2794,191.82500000000002
2795,153.6599999999999
2796,147.51600000000002
2797,147.32500000000005
2798,158.57600000000002
2799,138.6479999999999
2800,154.697
2801,162.73700000000002
2802,168.80900000000003
2803,171.18399999999997
2804,179.82100000000003
2805,184.83900000000003
2806,184.976
2807,179.67600000000007
2808,167.63499999999996
2809,131.212
2810,115.47999999999998
2811,108.20999999999998
2812,119.69500000000004
2813,125.42399999999994
2814,131.222
2815,158.598
2816,183.93299999999994
2817,201.10599999999994
2818,196.373
2819,174.57100000000005
2820,162.03899999999993
2821,139.94299999999998
2822,133.315
2823,135.33199999999997
2824,165.163
2825,164.04800000000003
2826,147.331
2827,164.72899999999998
2828,152.83299999999997
2829,157.18199999999996
2830,159.37900000000002
2831,160.70400000000004
2832,148.00099999999998
2833,131.85599999999997
2834,118.86299999999999
2835,118.46999999999997
2836,113.48399999999995
2837,119.63699999999997
2838,121.31399999999996
2839,150.22400000000002
2840,181.80900000000003
2841,182.363
2842,189.12900000000008
2843,170.68300000000005
2844,139.996
2845,127.40499999999997
2846,128.75700000000003
2847,131.55300000000005
2848,134.79400000000004
2849,166.36700000000002
2850,163.894
2851,175.6490000000001
2852,165.01299999999995
2853,157.20200000000006
2854,160.91
2855,168.432
2856,143.27899999999994
2857,115.43100000000001
2858,101.22999999999996
2859,101.31300000000005
2860,99.62500000000001
2861,113.67299999999999
2862,133.48900000000003
2863,153.68800000000007
2864,183.031
2865,190.37099999999998
2866,189.46999999999997
2867,156.92100000000005
2868,158.23199999999994
2869,152.61000000000007
2870,153.15700000000004
2871,141.43600000000004
2872,126.89400000000002
2873,180.54299999999995
2874,202.61100000000005
2875,183.00000000000006
2876,160.51799999999994
2877,172.55699999999996
2878,163.46300000000002
2879,171.585
2880,171.25699999999998
2881,134.164
2882,116.38300000000004
2883,98.94399999999993
2884,103.99000000000001
2885,104.30800000000005
2886,121.65100000000002
2887,129.631
2888,132.653
2889,131.55699999999996
2890,175.44900000000004
2891,160.41700000000003
2892,170.94999999999993
2893,188.70999999999995
2894,171.56800000000004
2895,162.60799999999995
2896,159.128
2897,166.46800000000002
2898,158.2779999999999
2899,145.27300000000005
2900,152.85399999999998
2901,160.15400000000005
2902,171.09099999999995
2903,165.50300000000004
2904,143.856
2905,134.90600000000006
2906,110.03699999999998
2907,107.926
2908,102.33399999999997
2909,105.733
2910,130.41199999999998
2911,140.01000000000005
2912,140.02900000000002
2913,137.55100000000004
2914,161.31700000000006
2915,163.55899999999994
2916,157.28900000000004
2917,161.687
2918,149.00700000000006
2919,148.04400000000004
2920,132.72099999999992
2921,135.06799999999998
2922,153.956
2923,175.3250000000001
2924,150.684
2925,173.99100000000004
2926,166.793
2927,161.29799999999997
2928,145.01799999999997
2929,120.64099999999999
2930,109.94299999999998
2931,93.36099999999996
2932,96.87099999999998
2933,111.58000000000004
2934,122.39100000000002
2935,135.32999999999998
2936,152.539
2937,178.24800000000002
2938,161.613
2939,155.77400000000003
2940,136.934
2941,148.656
2942,131.26100000000005
2943,136.941
2944,136.917
2945,161.50899999999993
2946,177.05399999999997
2947,165.37999999999994
2948,180.8029999999999
2949,178.83599999999996
2950,171.19700000000003
2951,167.69199999999998
2952,142.03600000000003
2953,116.01600000000005
2954,111.651
2955,108.95599999999999
2956,102.07699999999997
2957,104.28400000000003
2958,125.09999999999997
2959,140.185
2960,172.82399999999996
2961,178.40199999999996
2962,170.205
2963,148.63299999999998
2964,170.365
2965,151.11199999999997
2966,147.65699999999998
2967,143.58799999999997
2968,151.40400000000005
2969,201.654
2970,201.12799999999996
2971,180.38500000000005
2972,185.39399999999995
2973,181.75099999999998
2974,180.418
2975,184.57800000000003
2976,164.406
2977,138.74599999999992
2978,120.64100000000005
2979,117.44600000000003
2980,107.89299999999994
2981,116.38199999999995
2982,131.46499999999997
2983,147.65900000000005
2984,192.60399999999998
2985,190.26199999999994
2986,201.63900000000007
2987,188.324
2988,192.0220000000001
2989,191.58599999999996
2990,180.094
2991,173.27200000000005
2992,200.80100000000007
2993,184.23699999999997
2994,206.49
2995,217.99599999999998
2996,200.12199999999999
2997,196.77099999999996
2998,206.88000000000005
2999,206.358
3000,177.6049999999999
3001,156.1539999999999
3002,143.49500000000006
3003,151.57700000000003
3004,131.24099999999996
3005,146.18800000000005
3006,160.9650000000001
3007,157.63899999999998
3008,203.741
3009,202.569
3010,190.235
3011,182.37599999999998
3012,183.98000000000002
3013,159.97999999999996
3014,151.686
3015,153.70500000000004
3016,170.26899999999998
3017,162.60300000000007
3018,163.26299999999998
3019,170.92899999999997
3020,178.83600000000007
3021,166.19900000000004
3022,164.07000000000005
3023,151.93599999999998
3024,145.211
3025,136.70299999999997
3026,121.42799999999997
3027,111.54299999999998
3028,108.35799999999999
3029,112.23199999999996
3030,134.638
3031,155.17100000000005
3032,167.14799999999997
3033,171.28500000000003
3034,171.35200000000003
3035,170.63400000000001
3036,186.32100000000003
3037,152.97099999999995
3038,175.45700000000005
3039,154.83500000000004
3040,141.43700000000004
3041,162.27800000000002
3042,173.667
3043,160.41100000000003
3044,160.26
3045,154.378
3046,159.336
3047,151.98899999999995
3048,135.466
3049,134.65899999999993
3050,106.97199999999998
3051,102.59199999999998
3052,107.96099999999996
3053,105.85199999999998
3054,113.17800000000005
3055,132.55999999999995
3056,128.992
3057,135.15599999999998
3058,163.29900000000004
3059,172.53000000000003
3060,171.2670000000001
3061,161.97900000000004
3062,155.04199999999997
3063,145.02500000000003
3064,161.07200000000006
3065,135.58700000000002
3066,143.53900000000002
3067,148.20100000000008
3068,159.12299999999996
3069,134.108
3070,125.85400000000001
3071,131.20500000000004
3072,122.57400000000004
3073,114.05300000000003
3074,114.82899999999997
3075,97.82399999999996
3076,96.45899999999999
3077,95.00200000000001
3078,118.22299999999997
3079,121.862
3080,127.84100000000001
3081,132.503
3082,183.67499999999998
3083,185.063
3084,189.10099999999994
3085,194.54299999999995
3086,177.97500000000005
3087,174.27599999999998
3088,181.12
3089,192.437
3090,184.95999999999995
3091,190.12100000000004
3092,189.201
3093,202.47000000000008
3094,215.68600000000004
3095,178.20100000000002
3096,151.73700000000005
3097,132.08199999999994
3098,132.186
3099,114.718
3100,118.91400000000003
3101,127.83400000000006
3102,122.61999999999998
3103,137.536
3104,178.861
3105,179.72799999999995
3106,192.45900000000006
3107,173.88099999999997
3108,184.313
3109,169.453
3110,170.341
3111,148.16199999999995
3112,155.31600000000003
3113,170.67999999999998
3114,175.28500000000003
3115,187.462
3116,165.29500000000002
3117,166.735
3118,167.19799999999998
3119,144.79
3120,141.9869999999999
3121,120.73200000000003
3122,116.44699999999993
3123,112.70600000000002
3124,114.457
3125,111.79499999999994
3126,119.51699999999995
3127,131.14699999999993
3128,165.38299999999998
3129,177.53199999999998
3130,176.94900000000007
3131,153.878
3132,143.37
3133,138.521
3134,142.999
3135,149.35699999999997
3136,148.759
3137,160.50299999999993
3138,172.60399999999998
3139,154.291
3140,162.72699999999998
3141,180.55800000000002
3142,152.80700000000002
3143,160.289
3144,146.13100000000006
3145,131.86699999999996
3146,90.56899999999997
3147,87.31200000000001
3148,77.99699999999997
3149,87.07900000000002
3150,87.20000000000002
3151,105.006
3152,133.29699999999997
3153,166.159
3154,159.46399999999997
3155,146.261
3156,180.175
3157,182.232
3158,156.25
3159,153.82800000000003
3160,153.96
3161,149.47099999999995
3162,155.803
3163,164.52199999999993
3164,173.44399999999996
3165,165.89299999999997
3166,170.265
3167,163.234
3168,141.993
3169,135.949
3170,127.94700000000003
3171,106.96600000000001
3172,99.98799999999997
3173,100.27199999999996
3174,124.17900000000003
3175,106.314
3176,123.39499999999998
3177,118.61500000000002
3178,155.09899999999993
3179,143.041
3180,147.84099999999995
3181,153.41500000000008
3182,126.71400000000003
3183,116.98899999999999
3184,128.92900000000006
3185,141.0759999999999
3186,136.65900000000005
3187,140.77799999999996
3188,135.46899999999997
3189,134.958
3190,152.62900000000002
3191,143.49400000000003
3192,118.60800000000002
3193,93.40100000000001
3194,75.484
3195,73.56200000000001
3196,68.53200000000001
3197,80.35400000000001
3198,73.88600000000002
3199,81.995
3200,95.39100000000002
3201,116.71499999999999
3202,130.32199999999997
3203,121.23099999999995
3204,130.94499999999996
3205,118.80399999999997
3206,111.684
3207,117.86099999999999
3208,131.44000000000005
3209,123.07300000000001
3210,135.19800000000004
3211,116.99000000000004
3212,112.23600000000003
3213,127.34900000000002
3214,119.31400000000008
3215,132.15699999999998
3216,111.11299999999996
3217,90.32300000000001
3218,91.494
3219,72.35899999999998
3220,66.149
3221,72.541
3222,70.114
3223,71.94500000000002
3224,82.41599999999998
3225,100.81399999999996
3226,118.49800000000002
3227,149.864
3228,139.142
3229,140.35099999999994
3230,127.93099999999998
3231,142.39199999999997
3232,132.554
3233,145.87399999999997
3234,132.69300000000004
3235,140.73699999999997
3236,141.63299999999998
3237,148.69799999999998
3238,141.45299999999997
3239,138.41600000000005
3240,128.41499999999996
3241,109.09699999999998
3242,92.19900000000004
3243,96.07400000000001
3244,95.899
3245,92.19499999999996
3246,83.56400000000002
3247,94.58100000000005
3248,99.87500000000003
3249,101.53500000000001
3250,120.33299999999994
3251,141.32600000000005
3252,164.223
3253,187.62300000000005
3254,173.22799999999995
3255,145.81500000000005
3256,161.2059999999999
3257,168.17999999999998
3258,159.63399999999996
3259,161.51600000000002
3260,146.646
3261,174.47000000000003
3262,164.88599999999997
3263,152.76499999999996
3264,120.89599999999993
3265,123.969
3266,110.24800000000002
3267,100.333
3268,80.66899999999998
3269,80.06299999999999
3270,86.99399999999999
3271,89.83199999999997
3272,107.42399999999995
3273,123.709
3274,132.96100000000004
3275,147.492
3276,153.05199999999996
3277,153.56199999999993
3278,175.69099999999992
3279,163.25299999999993
3280,150.952
3281,145.40800000000007
3282,136.19600000000003
3283,137.034
3284,136.98199999999997
3285,148.1880000000001
3286,141.44600000000003
3287,154.30800000000005
3288,137.42700000000005
3289,122.34399999999998
3290,94.23600000000003
3291,100.505
3292,105.29600000000003
3293,93.45400000000004
3294,91.39600000000002
3295,108.08599999999998
3296,138.32199999999997
3297,129.46699999999998
3298,121.741
3299,127.06000000000003
3300,133.26399999999995
3301,138.619
3302,124.71399999999997
3303,119.44600000000003
3304,129.51400000000004
3305,145.87300000000005
3306,140.88199999999995
3307,139.39799999999997
3308,138.82199999999995
3309,142.442
3310,139.179
3311,141.12399999999997
3312,124.86999999999999
3313,97.51900000000003
3314,76.65900000000005
3315,84.783
3316,79.22900000000001
3317,83.94600000000003
3318,84.92
3319,101.41899999999998
3320,125.31600000000006
3321,142.495
3322,136.9269999999999
3323,143.888
3324,134.03099999999998
3325,116.75499999999997
3326,106.40100000000001
3327,100.12200000000003
3328,110.41699999999999
3329,117.15999999999994
3330,137.74299999999997
3331,133.55600000000004
3332,154.235
3333,142.747
3334,156.60700000000003
3335,137.53600000000003
3336,134.655
3337,111.94199999999996
3338,98.23599999999999
3339,88.63799999999998
3340,92.77399999999999
3341,92.58700000000002
3342,93.57699999999998
3343,86.28099999999998
3344,118.085
3345,142.35399999999998
3346,125.11400000000003
3347,123.88099999999994
3348,102.35299999999998
3349,108.49700000000001
3350,99.77299999999997
3351,92.382
3352,90.81
3353,122.05900000000007
3354,121.077
3355,127.47300000000001
3356,131.829
3357,134.53300000000002
3358,140.29899999999998
3359,119.24899999999994
3360,110.756
3361,99.37200000000004
3362,94.55699999999999
3363,83.184
3364,69.43700000000003
3365,76.51500000000001
3366,75.96599999999995
3367,89.008
3368,122.498
3369,150.26
3370,130.292
3371,128.64499999999998
3372,128.32300000000004
3373,118.093
3374,119.03900000000002
3375,116.84899999999999
3376,120.444
3377,125.56399999999996
3378,132.46300000000002
3379,136.048
3380,126.73400000000001
3381,138.96300000000002
3382,142.73700000000002
3383,134.626
3384,128.74300000000005
3385,98.23299999999998
3386,84.39200000000004
3387,87.43699999999997
3388,78.25800000000004
3389,80.80799999999996
3390,84.50900000000001
3391,88.86199999999995
3392,96.31799999999997
3393,113.72800000000004
3394,108.00300000000003
3395,119.33300000000003
3396,132.73100000000002
3397,148.56400000000002
3398,133.11600000000004
3399,120.23599999999999
3400,131.71400000000003
3401,144.51600000000002
3402,140.12500000000003
3403,139.243
3404,132.95099999999996
3405,122.64099999999998
3406,121.89100000000002
3407,115.34399999999998
3408,109.63700000000003
3409,102.976
3410,89.27199999999999
3411,73.48500000000001
3412,76.89699999999996
3413,74.96500000000002
3414,76.263
3415,75.09900000000002
3416,73.428
3417,85.28799999999995
3418,114.21699999999997
3419,138.22500000000002
3420,140.73599999999993
3421,141.12099999999998
3422,125.46600000000001
3423,124.06600000000003
3424,117.09500000000001
3425,132.94500000000002
3426,150.796
3427,150.846
3428,152.57599999999996
3429,146.024
3430,124.67900000000002
3431,125.45799999999996
3432,99.881
3433,101.62
3434,83.75399999999995
3435,86.292
3436,81.25599999999997
3437,77.049
3438,79.16199999999996
3439,86.654
3440,94.98499999999996
3441,102.167
3442,119.18800000000002
3443,147.43100000000004
3444,159.11899999999997
3445,132.921
3446,149.85800000000003
3447,151.35800000000006
3448,142.865
3449,150.995
3450,155.44400000000007
3451,171.28700000000006
3452,152.72400000000002
3453,154.264
3454,154.23299999999998
3455,145.02100000000002
3456,148.64200000000002
3457,113.07999999999993
3458,110.15899999999996
3459,109.01599999999999
3460,96.81599999999997
3461,112.993
3462,101.00199999999998
3463,96.41799999999998
3464,129.537
3465,136.728
3466,139.27699999999996
3467,119.90100000000001
3468,120.31899999999999
3469,124.86099999999996
3470,113.42800000000001
3471,117.76200000000003
3472,129.86899999999994
3473,135.44500000000002
3474,131.437
3475,138.18399999999997
3476,139.555
3477,134.56699999999995
3478,134.23899999999998
3479,138.68200000000002
3480,128.57600000000008
3481,105.51000000000006
3482,83.12299999999998
3483,80.18200000000002
3484,75.07800000000002
3485,86.35800000000002
3486,87.182
3487,89.93200000000002
3488,117.40100000000002
3489,114.76200000000003
3490,153.73299999999995
3491,138.406
3492,131.59500000000003
3493,127.636
3494,119.54599999999999
3495,128.739
3496,121.95299999999997
3497,141.61699999999996
3498,135.803
3499,156.016
3500,141.627
3501,140.528
3502,147.707
3503,132.14500000000004
3504,129.776
3505,96.87100000000001
3506,83.38300000000001
3507,76.41500000000002
3508,81.50199999999998
3509,83.30299999999998
3510,94.06999999999996
3511,97.576
3512,116.79000000000005
3513,125.74899999999997
3514,120.88099999999999
3515,107.38399999999999
3516,96.46099999999996
3517,105.94200000000002
3518,107.88500000000005
3519,101.97299999999998
3520,103.50900000000003
3521,122.68200000000002
3522,130.24200000000008
3523,153.10000000000002
3524,143.17600000000002
3525,171.01700000000005
3526,170.65699999999998
3527,143.98800000000003
3528,122.06900000000002
3529,116.63499999999993
3530,83.11100000000003
3531,75.523
3532,73.04400000000001
3533,82.46399999999998
3534,72.77699999999999
3535,78.00600000000003
3536,128.20600000000002
3537,117.83499999999998
3538,115.08399999999997
3539,119.65900000000002
3540,99.63199999999998
3541,111.70899999999996
3542,90.318
3543,92.744
3544,90.043
3545,106.42200000000003
3546,114.69699999999992
3547,103.168
3548,109.74099999999999
3549,107.958
3550,106.30299999999997
3551,108.96700000000001
3552,104.91899999999995
3553,86.21100000000001
3554,75.89
3555,69.58700000000006
3556,60.808000000000035
3557,55.50399999999999
3558,62.18700000000001
3559,66.072
3560,59.627999999999986
3561,92.34499999999998
3562,104.09499999999998
3563,103.70500000000004
3564,106.15100000000002
3565,96.35100000000001
3566,95.01900000000003
3567,84.02400000000003
3568,88.42899999999999
3569,85.42500000000001
3570,91.673
3571,114.59600000000003
3572,97.37100000000004
3573,89.37300000000005
3574,79.368
3575,92.04600000000002
3576,96.89400000000003
3577,84.83599999999997
