,grid_import
482,132.6521539156504
483,130.09200725391204
484,132.47460266282454
485,132.65215391565033
486,132.6521539156504
487,132.6521539156504
488,132.65215391565036
489,132.6521539156504
490,132.6521539156504
491,132.65215391565042
492,132.65215391565036
493,132.6521539156503
494,132.65215391565036
495,132.6521539156504
496,132.65215391565033
497,132.65215391565036
498,132.65215391565033
499,132.65215391565033
500,132.65215391565044
501,132.65215391565036
502,132.65215391565033
503,132.65215391565042
504,132.65215391565047
505,132.65215391565027
506,132.6521539156503
507,132.65215391565044
508,132.6521539156503
509,132.65215391565033
510,132.65215391565033
511,125.35152199119956
512,78.86870540919863
513,68.97956191326493
514,120.9753068032437
515,125.23802887702922
516,132.65215391566736
517,132.65215391565036
518,132.65215391565044
519,132.6521539156504
520,132.65215391565044
521,104.11258206168623
522,95.32652347195034
523,103.56042694751368
524,102.41389299039758
525,92.14403943035039
526,132.65215391565042
527,132.65215391565027
528,132.65215391565036
529,132.65215391565042
530,132.48903964696188
531,130.26818114666017
532,129.13671751262203
533,130.22994037794226
534,127.41216834660847
535,132.65215391565033
536,132.65215391565042
537,132.65215391565033
538,132.6521539156503
539,132.65215391565044
540,132.6521539156504
541,132.6521539156504
542,132.65215391565036
543,132.65215391565036
544,132.65215391565027
545,132.6521539156503
546,132.6521539156503
547,132.6521539156504
548,132.65215391565036
549,132.65215391565036
550,132.65215391565044
551,132.65215391565036
552,132.65215391565033
553,132.65215391565036
554,130.5828010155945
555,128.15519483463967
556,128.49757758884945
557,130.09630601010662
558,127.2782497374111
559,132.65215391565033
560,132.65215391565042
561,132.6521539156503
562,132.6521539156504
563,132.65215391565027
564,132.65215391565033
565,132.6521539156504
566,132.65215391565042
567,132.6521539156504
568,132.65215391565036
569,132.6521539156504
570,132.6521539156503
571,132.65215391565036
572,132.6521539156504
573,132.65215391565042
574,132.65215391565033
575,132.6521539156504
576,132.6521539156504
577,132.65215391565033
578,129.72744661112398
579,128.38968787174306
580,130.29574182859034
581,132.6521539156504
582,132.6521539156504
583,125.80671786309249
584,68.06992799859351
585,66.69473557467529
586,132.65215391565027
587,132.65215391565036
588,132.65215391565042
589,132.65215391565033
590,132.65215391565042
591,132.6521539156504
592,132.6521539156503
593,86.65493287146703
594,89.65242350907383
595,98.35389107269665
596,101.25855300500658
597,85.25596546541422
598,132.65215391565033
599,132.6521539156504
600,132.65215391565027
601,128.52528607100422
602,123.64033110418144
603,122.7351399251829
604,123.44349607940968
605,128.2162491145083
606,132.65215391565042
607,120.31960707158085
608,68.20919975573526
609,72.85402815941546
610,132.6521539156503
611,132.6521539156503
612,132.65215391565036
613,132.65215391565027
614,132.65215391565044
615,132.65215391565033
616,132.65215391565033
617,82.03280955309071
618,95.65954738097231
619,97.68501643728754
620,105.72070568437825
621,132.65215391565044
622,132.65215391565036
623,132.65215391565033
624,132.65215391565033
625,131.7470962097896
626,126.8910254066393
627,125.60482724917766
628,126.97252579660366
629,132.59929063379914
630,132.65215391565022
631,132.6521539156504
632,132.65215391565027
633,132.65215391565036
634,132.65215391565033
635,132.65215391565047
636,132.65215391565033
637,132.65215391565027
638,132.65215391565044
639,132.6521539156503
640,132.65215391565042
641,132.65215391565036
642,132.65215391565033
643,132.6521539156503
644,132.65215391565042
645,132.65215391565036
646,132.65215391565036
647,132.65215391565042
648,132.65215391565027
649,132.33201087698836
650,127.18012750321958
651,124.48830677327359
652,125.52524205838098
653,132.23009396946935
654,132.6521539156504
655,132.6521539156504
656,132.65215391565042
657,132.65215391565036
658,132.65215391565042
659,132.65215391565033
660,132.65215391565027
661,132.65215391565033
662,132.65215391565033
663,132.65215391565036
664,132.65215391565042
665,132.65215391565033
666,132.65215391565033
667,132.65215391565027
668,132.65215391565033
669,132.6521539156504
670,132.65215391565042
671,132.65215391565033
672,132.6521539156504
673,128.64414477358685
674,126.1469369925131
675,124.63063021248404
676,125.70920412935149
677,132.2101066641053
678,132.6521539156503
679,128.21859236359697
680,132.65215391565027
681,132.65215391565036
682,132.65215391565044
683,132.6521539156504
684,132.65215391565033
685,132.6521539156504
686,132.6521539156504
687,132.65215391565036
688,132.6521539156504
689,113.9852397022756
690,108.5285005452711
691,111.11735745690312
692,109.34741735523838
693,99.9644143266182
694,132.65215391565042
695,132.65215391565033
696,132.65215391565036
697,132.65215391565044
698,131.18514947142123
699,127.26717796772276
700,125.98223576276544
701,126.52538664669227
702,126.38374645042445
703,132.65215391565033
704,129.68066653088493
705,132.65215391565044
706,132.65215391565036
707,132.6521539156425
708,132.65215391565042
709,132.65215391565036
710,132.65215391565033
711,132.6521539156503
712,132.65215391565025
713,132.65215391565044
714,132.65215391565036
715,132.65215391565033
716,132.65215391565042
717,132.65215391565033
718,132.6521539156504
719,132.6521539156504
720,132.6521539156503
721,132.65215391565036
722,129.23161469991254
723,126.34128192382995
724,126.11343688084256
725,127.4634671657894
726,125.92563778417225
727,132.65215391565042
728,132.65215391565036
729,132.65215391565036
730,132.65215391565042
731,130.1282726570801
732,132.65215391565036
733,132.6521539156504
734,132.6521539156504
735,132.65215391565033
736,132.6521539156504
737,132.65215391565033
738,132.65215391565036
739,132.6521539156503
740,132.65215391565044
741,132.65215391565042
742,132.65215391565036
743,132.65215391565036
744,142.93794829226744
745,130.0110333145656
746,127.067905434737
747,126.7062843796856
748,128.903027200976
749,135.2605363656579
750,145.39566860131663
751,139.5134028188747
752,92.55801040967134
753,81.1823334525546
754,146.5959377975046
755,150.65898861181213
756,150.65898861181196
757,150.65898861181208
758,150.65898861181194
759,150.65898861181205
760,150.65898861181202
761,108.7438225473445
762,121.79619107477912
763,124.21209531776212
764,118.1063097255122
765,121.76570459619118
766,150.65898861181202
767,150.65898861181202
768,148.27754023986333
769,134.35107268593862
770,130.88247178159065
771,128.7816208538735
772,129.5215587859475
773,136.23522923772637
774,145.27564770593523
775,136.6601230548107
776,22.751903713420575
777,64.89623059686849
778,146.39157585999206
779,150.65898861181202
780,150.65898861181213
781,150.658988611812
782,150.65898861181202
783,150.65898861181194
784,150.6589886118119
785,116.84783334660607
786,127.11147808469951
787,126.99934602314949
788,124.73485434383475
789,150.658988611812
790,150.65898861181208
791,150.658988611812
792,147.4165468820675
793,134.95843539102998
794,130.10484731738023
795,128.0409268701626
796,129.0619360969793
797,136.45132022279412
798,145.28662205643278
799,150.658988611812
800,150.65898861181202
801,150.65898861181205
802,150.65898861181188
803,150.658988611812
804,150.65898861181185
805,150.65898861181205
806,150.65898861181194
807,150.65898861181196
808,150.65898861181202
809,150.65898861181196
810,150.65898861181194
811,150.65898861181194
812,150.65898861181202
813,150.658988611812
814,150.658988611812
815,150.65898861181202
816,148.4531899545397
817,135.69742283718932
818,131.03981918464513
819,129.44765874596624
820,130.90001875670154
821,136.3980016574768
822,146.7674615453817
823,150.65898861181185
824,150.65898861181185
825,150.65898861181208
826,150.6589886118119
827,150.65898861181188
828,150.65898861181188
829,150.658988611812
830,150.658988611812
831,150.658988611812
832,150.65898861181196
833,150.65898861181202
834,150.658988611812
835,150.65898861181196
836,150.65898861181202
837,150.658988611812
838,150.65898861181208
839,150.65898861181196
840,147.2364154357288
841,135.13443784782547
842,130.48426923634787
843,127.06268464384455
844,128.82251591709596
845,135.71847848129693
846,144.51325227394523
847,144.58238998014733
848,150.65898861181205
849,150.52987802558866
850,150.65898861181196
851,150.65898861181205
852,150.658988611812
853,150.65898861181356
854,150.65898861181205
855,150.65898861181194
856,150.6589886118119
857,116.33251271439256
858,122.97282721293593
859,128.696457024774
860,117.78996996928049
861,119.37630984674063
862,150.65898861181182
863,150.65898861181182
864,150.65898861181196
865,140.69323567774674
866,134.27117851791024
867,131.06132958967774
868,129.3110422199202
869,130.59154152634403
870,129.98870087775882
871,140.39091047806002
872,150.6589886118119
873,150.65898861181188
874,150.65898861185659
875,150.65898861181196
876,150.658988611812
877,150.6589886118121
878,150.6589886118119
879,150.6589886118121
880,150.65898861181202
881,150.65898861181205
882,150.65898861181202
883,150.65898861181196
884,150.65898861181208
885,150.658988611812
886,150.65898861181205
887,150.65898861181196
888,150.6589886118119
889,138.3841919146094
890,133.02367310997042
891,129.54848415049028
892,128.74529730868448
893,129.91375390400296
894,128.4733727045821
895,138.87776674870693
896,150.65898861181185
897,150.65898861181196
898,150.6589886118119
899,150.65898861178678
900,150.65898861181185
901,150.65898861181205
902,150.65898861181986
903,150.658988611812
904,150.65898861181202
905,150.65898861181194
906,150.658988611812
907,150.65898861181208
908,150.65898861181205
909,150.65898861181205
910,150.65898861181202
911,150.6589886118119
912,147.04201029626645
913,132.31993767065362
914,128.54104685158052
915,127.17137633563605
916,128.11732107883387
917,135.49321173471694
918,142.5509608094699
919,134.3391413796357
920,41.729440365595714
921,0.09721908815522096
922,6.027161654782164
923,48.631148126452125
924,99.34660029304646
925,139.26565453048457
926,150.65898861181196
927,150.65898861181205
928,150.65898861181205
929,105.56665529127119
930,118.71368078146142
931,130.05219056471992
932,116.40341950107808
933,117.61498828728178
934,150.6589886118119
935,150.65898861181196
936,149.08597843792302
937,136.49130627757413
938,131.57568520910849
939,129.42424581429566
940,130.1310072548717
941,136.23643009419152
942,145.75034144157527
943,138.32217967217153
944,88.05872995503177
945,142.27073841937596
946,150.65898861181196
947,150.658988611812
948,150.6589886118119
949,150.65898861181202
950,150.6589886117922
951,150.658988611812
952,150.65898861181196
953,150.65898861181208
954,130.95301301685558
955,135.48055952191024
956,150.658988611812
957,150.6589886118119
958,150.65898861181188
959,150.65898861181202
960,146.03789472414118
961,132.69657246435608
962,129.10745231636992
963,127.31210249902895
964,127.71296491306563
965,134.4205598469281
966,143.4423149330596
967,150.65898861181202
968,150.65898861181194
969,150.65898861181208
970,116.75516190149516
971,148.49842547658713
972,150.658988611812
973,150.65898861181202
974,150.65898861181188
975,150.658988611812
976,150.658988611812
977,150.65898861181202
978,150.65898861181194
979,150.65898861181202
980,150.6589886118119
981,150.658988611812
982,150.65898861181194
983,150.65898861181196
984,149.2433364631455
985,135.13163327037827
986,130.09105805645095
987,128.7966091647117
988,130.1033037620697
989,135.78648271760898
990,143.73554013043662
991,150.65898861181182
992,150.65898861181216
993,141.8848175204087
994,139.2472282632163
995,136.81895748429713
996,115.31936967499875
997,142.63206355244972
998,150.6589886118121
999,150.65898861181202
1000,150.65898861181202
1001,150.65898861181202
1002,150.65898861181196
1003,150.65898861181208
1004,150.65898861181208
1005,150.65898861181202
1006,150.65898861181194
1007,150.65898861181196
1008,148.37233746857592
1009,134.84349247915907
1010,129.91092844550863
1011,126.99968733489493
1012,128.19619802803217
1013,135.06934316792433
1014,143.79999001692073
1015,150.65898861181188
1016,134.52994046280784
1017,131.9760853240427
1018,150.65898861181205
1019,149.72572500527292
1020,150.6589886118121
1021,150.6589886118118
1022,150.65898861181216
1023,150.6589886117995
1024,150.65898861181202
1025,150.658988611812
1026,116.05851762931012
1027,124.11510879401838
1028,118.00977843529463
1029,150.65898861181202
1030,150.65898861181194
1031,150.65898861181205
1032,150.6589886118121
1033,137.20569483512048
1034,131.71249447543323
1035,128.2059559832525
1036,127.66974180218989
1037,128.81532831145063
1038,127.44400054462204
1039,136.98256573406104
1040,150.65898861181208
1041,150.65898861181202
1042,150.65898861181196
1043,150.65898861181196
1044,150.65898861181205
1045,150.658988611812
1046,150.65898861181196
1047,150.65898861181196
1048,150.65898861181194
1049,150.65898861181208
1050,150.65898861181196
1051,150.6589886118119
1052,150.65898861181205
1053,150.65898861181194
1054,150.65898861181208
1055,150.6589886118121
1056,148.9481805682893
1057,137.26501100367412
1058,130.42136329862188
1059,126.4175948769399
1060,126.26916936556871
1061,127.85221071348519
1062,127.17702298417132
1063,137.0968231895038
1064,150.65898861181202
1065,150.65898861181196
1066,150.65898861181202
1067,150.65898861182353
1068,150.65898861181202
1069,150.65898861181208
1070,150.65898861181196
1071,150.65898861181208
1072,150.65898861181205
1073,150.65898861181208
1074,150.65898861181202
1075,150.65898861181196
1076,150.65898861181205
1077,150.65898861181196
1078,150.6589886118119
1079,150.65898861181208
1080,148.17987092353243
1081,134.24678658113248
1082,129.43654413182088
1083,127.85961605029212
1084,129.86356801891972
1085,136.7068764042915
1086,147.71515895043595
1087,150.6589886118119
1088,150.65898861181194
1089,78.25140230764715
1090,66.25390636703735
1091,150.65898861181194
1092,150.6589886118119
1093,150.65898861181208
1094,150.65898861182123
1095,150.6589886118121
1096,150.65898861181194
1097,150.658988611812
1098,139.37832782530162
1099,150.6589886118119
1100,146.761444471858
1101,134.45106626412775
1102,129.74132314302616
1103,118.092944454274
1104,140.9567793313915
1105,138.89619917923363
1106,135.526496145824
1107,130.87497558490014
1108,132.30052861743334
1109,139.5187115307889
1110,68.57018776935986
1111,78.76422168755343
1112,6.311674607353253
1113,75.67839207770794
1114,85.42948807614746
1115,96.3313468794213
1116,60.154018252863565
1117,68.05015072791693
1118,86.99413027911362
1119,100.86883776419346
1120,115.11924663442545
1121,120.33150487596114
1122,130.73263989104106
1123,136.5914638419515
1124,126.19155211893361
1125,114.7564445181268
1126,119.54808562054917
1127,105.36799334433982
1128,126.615198868011
1129,137.35490077785119
1130,132.55263306021527
1131,129.86951453959026
1132,132.26963969604418
1133,138.61646159004457
1134,110.4868032517446
1135,96.75913441312395
1136,89.50119080069594
1137,0.29628747774448183
1138,0.0
1139,0.0
1140,19.332804162866225
1141,0.0
1142,13.716053635694639
1143,107.96341137761114
1144,150.65898861181208
1145,116.70338804053712
1146,123.98913136549534
1147,132.72415429580997
1148,122.55323179270596
1149,112.83584586193354
1150,150.65898861181188
1151,150.65898861181216
1152,149.41101976557337
1153,135.69364309421687
1154,132.8947979146688
1155,130.59528396455588
1156,132.50231376260862
1157,138.95856877956916
1158,147.16805527829283
1159,150.65898861181196
1160,150.65898861181202
1161,90.79687565434362
1162,36.2503232329247
1163,33.91786647602841
1164,0.0
1165,77.24246799656504
1166,150.65898861181188
1167,150.65898861181202
1168,150.65898861181208
1169,108.31429896023602
1170,132.39103021270333
1171,134.15109121940483
1172,133.4642715431139
1173,131.58213905577358
1174,150.658988611812
1175,141.55370042205595
1176,149.91284561781794
1177,135.4747144669057
1178,131.56980045965625
1179,130.89659157386674
1180,130.1135677568147
1181,137.10820253275438
1182,58.4187936534698
1183,80.46689210844973
1184,100.63144694925374
1185,46.95411365464313
1186,1.255371355992032
1187,5.5668169852641025
1188,7.872752071854318
1189,58.81767423939329
1190,124.28298182640383
1191,95.1202988556295
1192,100.67672374213643
1193,113.74847447156148
1194,132.77818054451797
1195,127.06184231217298
1196,126.33046578147201
1197,117.48894243871678
1198,102.85963612415259
1199,127.55728758823747
1200,150.65898861181196
1201,142.98940165284642
1202,136.28099651106095
1203,130.2771774724981
1204,129.8513261683678
1205,132.14766805738986
1206,84.87595654128656
1207,33.36650121439988
1208,5.392028727176054
1209,8.003433160809244
1210,50.03296151509224
1211,150.65898861181208
1212,150.6589886118122
1213,150.65898861181205
1214,150.65898861181196
1215,150.65898861181196
1216,142.0167089333582
1217,97.9221832715928
1218,99.15608290258018
1219,114.32863538608784
1220,105.00641779953622
1221,90.3177937077942
1222,85.44124730016615
1223,119.42484542797091
1224,150.65898861181205
1225,142.62564286236375
1226,137.1861310338414
1227,135.80969650304536
1228,133.05267715003004
1229,133.44523175884427
1230,129.64679873486128
1231,43.491125151614966
1232,44.282162182609035
1233,55.92735186639136
1234,120.85827477400768
1235,150.65898861181205
1236,150.65898861181196
1237,150.65898861181202
1238,150.65898861181194
1239,150.658988611812
1240,137.81266560726726
1241,113.49453127703804
1242,102.29886341884247
1243,109.74308847095661
1244,99.25510883024872
1245,90.07393040677435
1246,98.08052947309935
1247,119.36665324324312
1248,146.92005341077046
1249,134.3670613752862
1250,128.10738600973536
1251,127.60180028884214
1252,128.30948577107435
1253,133.52050885273033
1254,40.48061434027477
1255,64.05650191682336
1256,62.50638655742077
1257,57.197716472482995
1258,25.260720422623795
1259,37.082855369638295
1260,32.034724078458794
1261,45.82625654767661
1262,63.72964658029654
1263,71.02097279052178
1264,86.55975946831944
1265,97.6261955952197
1266,104.98588644322277
1267,102.35213656783638
1268,98.61454552130274
1269,92.50621782108192
1270,93.72827685247559
1271,115.06108958072596
1272,143.92194854642898
1273,136.99950364961893
1274,129.21549616182153
1275,127.4137493371518
1276,130.02883243493372
1277,133.80953344186844
1278,40.69732617084457
1279,62.490053504286465
1280,65.84897065117168
1281,64.32037456900314
1282,69.51690074987513
1283,71.30605106459952
1284,73.27889045930557
1285,64.14755376874801
1286,68.71630650483372
1287,81.89457679496915
1288,87.51405352503689
1289,86.41005785531003
1290,93.13722939558927
1291,113.31352528815843
1292,113.9123570708973
1293,100.78106445243702
1294,93.73025393741547
1295,117.89966688039839
1296,100.68692967664836
1297,134.4164728905265
1298,129.28868467795607
1299,128.0806275178057
1300,129.63982958455162
1301,132.82458030151395
1302,81.30643139224888
1303,98.52278088542482
1304,68.41286073678275
1305,107.29131580140466
1306,108.19551755124719
1307,150.65898861181205
1308,150.65898861181202
1309,150.65898861181208
1310,150.65898861181196
1311,150.65898861181216
1312,150.65898861181185
1313,81.00180325182124
1314,95.723948372225
1315,104.65563091271649
1316,104.12550797166278
1317,99.55315093323188
1318,124.47037636137084
1319,150.65898861181188
1320,146.39848217760428
1321,134.92639274839743
1322,132.15616790031433
1323,128.63475714947174
1324,127.53259210393362
1325,132.37025810935862
1326,136.66267745534515
1327,150.65898861181196
1328,150.65898861181205
1329,137.16104734516284
1330,57.127822707652975
1331,0.0
1332,7.353893827810249
1333,53.206020014370964
1334,131.71276192579168
1335,150.658988611812
1336,150.658988611812
1337,86.16944734518803
1338,86.84291041883718
1339,107.17559774268696
1340,96.4761074354209
1341,91.67079356202011
1342,129.73702529846017
1343,120.42278550511078
1344,149.15284339962636
1345,136.98500450278414
1346,131.2363466307645
1347,127.25766228809002
1348,129.31181175862025
1349,134.29286660370025
1350,47.20282799035494
1351,67.85409929939493
1352,37.65849830404998
1353,41.85477116275662
1354,57.384932565044906
1355,58.227486891679085
1356,61.6939350807228
1357,104.69649649532224
1358,99.74394200407329
1359,70.12033634564082
1360,75.67686283627005
1361,85.77151535804184
1362,92.79300044293296
1363,82.99599221021148
1364,86.19312754256728
1365,90.37639188913977
1366,75.0976592386512
