,stes_temperature
574,29.98154131039135
575,29.980697484026823
576,29.987215771368998
577,29.996256775028012
578,30.00660011611485
579,30.01667731784583
580,30.026306328570477
581,30.035189793095658
582,30.04300532150053
583,30.023377514184265
584,30.004435928526142
585,29.985009993129925
586,29.96404599740222
587,29.962028403162893
588,29.96169432358635
589,29.962455520608668
590,29.96183884573875
591,29.959216358108428
592,29.93977884155241
593,29.92049579742558
594,29.900426793049743
595,29.87878099580459
596,29.85717059698398
597,29.836852155950353
598,29.832331348754902
599,29.83150475073308
600,29.838296750088418
601,29.846995804047626
602,29.856796554878013
603,29.86616771668495
604,29.875749656357392
605,29.885082964651936
606,29.893650284211496
607,29.873026339247282
608,29.85094228242411
609,29.8274861498289
610,29.803737597562467
611,29.799371091980458
612,29.79603251647504
613,29.79640519472196
614,29.796087936809244
615,29.79703351922217
616,29.792195810672087
617,29.77230192574133
618,29.75028874105966
619,29.728161987419462
620,29.70528052758495
621,29.682106712138072
622,29.672953876226174
623,29.668181445122116
624,29.669001488227355
625,29.67446099668174
626,29.680922096959133
627,29.687048127314178
628,29.69293122281666
629,29.698693962042423
630,29.70230049322412
631,29.701183054657893
632,29.695880723234847
633,29.690874641871826
634,29.68347787576133
635,29.67789662970159
636,29.676250591635583
637,29.67492428745864
638,29.672071024459267
639,29.66998073235462
640,29.663238473770182
641,29.64946302145426
642,29.63556970693327
643,29.6244651957213
644,29.61210952106856
645,29.60313354372872
646,29.596047833768754
647,29.591137537356307
648,29.592986561566423
649,29.59769461142696
650,29.60383982244372
651,29.610802908222368
652,29.617803990372597
653,29.623722709036144
654,29.62929624514539
655,29.630045636272623
656,29.62701637003136
657,29.623390757210313
658,29.619647304083028
659,29.614469395173224
660,29.611849877363547
661,29.608535976525292
662,29.60625191571681
663,29.604211649619582
664,29.598483532272486
665,29.587292465004325
666,29.575944882069674
667,29.562845296774107
668,29.547705011581257
669,29.53578709089232
670,29.524350171961455
671,29.519983096507346
672,29.522693775019142
673,29.528962619380668
674,29.53481032914845
675,29.540591578138006
676,29.546388950955325
677,29.551353735116844
678,29.553795420810566
679,29.53133404450419
680,29.50897830474501
681,29.48672770472107
682,29.464581749956945
683,29.457836515230202
684,29.452515737848287
685,29.449590564405742
686,29.446649193259542
687,29.441763758711378
688,29.432782889387976
689,29.410890638758133
690,29.38910134805983
691,29.367414533069322
692,29.345829711840192
693,29.324346404692626
694,29.315629087929427
695,29.30963723024372
696,29.306421738992896
697,29.308269266355733
698,29.31169657294467
699,29.315578348960273
700,29.319976078920686
701,29.32416364960623
702,29.32735706742264
703,29.330169957503053
704,29.30876029866427
705,29.3074594363201
706,29.297056208626795
707,29.28396467849423
708,29.2728838588229
709,29.266669141276225
710,29.25974476115164
711,29.252653642963335
712,29.246457712561863
713,29.225441754999107
714,29.204524636134504
715,29.1837058911266
716,29.162985057320107
717,29.151002122843618
718,29.142087881531975
719,29.139114830818798
720,29.14078092221871
721,29.144569729451398
722,29.15007764928902
723,29.15554635077918
724,29.160647530917633
725,29.16507704970692
726,29.16969405917666
727,29.17402677656622
728,29.153351463934744
729,29.150328826998763
730,29.142875867632867
731,29.14427200680517
732,29.131149781453164
733,29.12281617507054
734,29.115016438623698
735,29.107128811552364
736,29.09969066266847
737,29.079364955078848
738,29.059134839920414
739,29.038999867619008
740,29.018959590714836
741,28.99901356385251
742,28.989420495646947
743,28.98236535883011
744,28.98593631766403
745,28.991413192729556
746,28.996789270040054
747,29.001274160265485
748,29.00537917372784
749,29.00927976115986
750,29.01377257493016
751,28.99385094276344
752,28.974023002648693
753,28.954288313949313
754,28.93464643810101
755,28.9318774839895
756,28.92843749845871
757,28.92572921845143
758,28.924873032509474
759,28.923190429736824
760,28.915721780499876
761,28.896261284250716
762,28.876892311317064
763,28.857614431261936
764,28.838427215672706
765,28.819330238151583
766,28.812730053663117
767,28.810432572541718
768,28.81269498633523
769,28.816335067011046
770,28.82010935534457
771,28.824251937257785
772,28.829166380253664
773,28.833511073137966
774,28.83895619270197
775,28.819856727385535
776,28.800847087444957
777,28.78192685042873
778,28.763095595872134
779,28.759853053209532
780,28.7572222771214
781,28.75910843640278
782,28.759118257373412
783,28.756246669882962
784,28.752539924482242
785,28.733846877546902
786,28.715241744589218
787,28.696724112147038
788,28.678293568702724
789,28.659949704674034
790,28.656330768937053
791,28.6566176985318
792,28.66128598214515
793,28.666610591656145
794,28.672812270106544
795,28.67931380255203
796,28.68613918172772
797,28.692062381448633
798,28.699080038445622
799,28.702603303979892
800,28.70152156810085
801,28.70211798838911
802,28.703877648659752
803,28.704204770761383
804,28.705448104173865
805,28.707187861040392
806,28.710506093003378
807,28.711405580613405
808,28.710985307955585
809,28.705229931121035
810,28.696343371267965
811,28.686233887209397
812,28.677455365256392
813,28.668762904126442
814,28.661317710248007
815,28.656191626370674
816,28.65802419377734
817,28.66083677567141
818,28.66433737155749
819,28.66756971527757
820,28.670781461848414
821,28.674481144569345
822,28.678906928711775
823,28.68093744091379
824,28.679287228691614
825,28.67754297296481
826,28.675475757687668
827,28.67261397667444
828,28.675276651182056
829,28.678263571721065
830,28.680649031761273
831,28.68069035549466
832,28.680053331260684
833,28.675988602416343
834,28.66609494968626
835,28.655639695965704
836,28.643966179368196
837,28.633850993895166
838,28.62628305883017
839,28.623365510556752
840,28.625376837780035
841,28.62797425810713
842,28.63138239485144
843,28.636060229273763
844,28.6404915587902
845,28.644364834809878
846,28.64956363923646
847,28.63135489295427
848,28.613231782968793
849,28.59519390652987
850,28.59345915933677
851,28.59275513731993
852,28.59483971626103
853,28.59643901087582
854,28.59869655770586
855,28.600161604395048
856,28.598369000039867
857,28.580401023728562
858,28.562517551365353
859,28.54471818552556
860,28.5270025306536
861,28.509370193054203
862,28.50428678433507
863,28.504205208783333
864,28.508937841716907
865,28.514410649937386
866,28.520003033789312
867,28.525519113721252
868,28.531422962325482
869,28.53697451243586
870,28.541568570099646
871,28.54628842075602
872,28.528565381019224
873,28.525597901600428
874,28.521112045692124
875,28.517459916677005
876,28.5121632977849
877,28.509724001012852
878,28.508019941665143
879,28.505926412429236
880,28.50396447251601
881,28.486440483616285
882,28.468998910578133
883,28.451639365797202
884,28.434361463492074
885,28.41716481969565
886,28.416849643462236
887,28.418200015941565
888,28.424672902800985
889,28.4312829789773
890,28.437726888818236
891,28.44443578058237
892,28.451125472345606
893,28.457495999209264
894,28.463585436319885
895,28.469728912798956
896,28.452365934795015
897,28.451115010285346
898,28.451660406451964
899,28.450240893267768
900,28.448877486216208
901,28.44483123899302
902,28.440989487755186
903,28.44237575774987
904,28.441214701725684
905,28.423985826937972
906,28.40683798008104
907,28.38977078007802
908,28.37278384764427
909,28.35587680527893
910,28.348534704517462
911,28.34798836457106
912,28.351606954040232
913,28.35753275917919
914,28.364097787115803
915,28.37091839577033
916,28.37814853497152
917,28.384420509214255
918,28.392295253059196
919,28.375296447950966
920,28.358377588748702
921,28.354992277170293
922,28.353747030686787
923,28.357369563111845
924,28.361203686619486
925,28.366615083024016
926,28.370767992139506
927,28.370377828369143
928,28.368853322534292
929,28.35196476555006
930,28.335155635971457
931,28.318425560248937
932,28.30177416658977
933,28.28520108494978
934,28.281052257665618
935,28.280539626414452
936,28.2850110710157
937,28.29013183493125
938,28.29604314331494
939,28.302282783388833
940,28.30912547941726
941,28.3157591818632
942,28.322901881026667
943,28.306229435092494
944,28.28963540018699
945,28.27311940754068
946,28.25668109011839
947,28.255622043842763
948,28.25538381593469
949,28.256866620542542
950,28.260588162229098
951,28.262813083893302
952,28.260205330233767
953,28.24382774811631
954,28.227527190273886
955,28.211303294458943
956,28.1951557001276
957,28.179084048431626
958,28.17584791440041
959,28.17511786144558
960,28.178620662364924
961,28.18373188782275
962,28.188903304222627
963,28.193880237001693
964,28.19940604195516
965,28.204395145891674
966,28.21026136978781
967,28.21232744330825
968,28.210964275324624
969,28.212619365162514
970,28.21468615716411
971,28.216610719549834
972,28.21684126683977
973,28.220251849566633
974,28.22194182602139
975,28.223632445219803
976,28.22090523192686
977,28.216945097005638
978,28.21035718927311
979,28.201379585968272
980,28.194311671463918
981,28.184773309508266
982,28.176558427590155
983,28.171878050502887
984,28.173460022500613
985,28.176565062791482
986,28.180774910960807
987,28.184684080831545
988,28.188784669756593
989,28.193247119306807
990,28.199460880573394
991,28.20232422566158
992,28.200913773809997
993,28.202653278432674
994,28.202836038340877
995,28.20466611707521
996,28.20736636286159
997,28.2114791280413
998,28.217254414016576
999,28.218181707258744
1000,28.21724247247855
1001,28.21460810391499
1002,28.20774635150539
1003,28.19833906088476
1004,28.18960146749737
1005,28.18511962803353
1006,28.180259270406353
1007,28.1795463607086
1008,28.180978193979406
1009,28.183598874633514
1010,28.187292400768122
1011,28.191631206091703
1012,28.195873188558917
1013,28.19955677863997
1014,28.204979679885678
1015,28.20374318089582
1016,28.187631142012293
1017,28.171594878545765
1018,28.169563724243847
1019,28.173005457075618
1020,28.17244419542369
1021,28.171437319017425
1022,28.171845106482774
1023,28.171145059252893
1024,28.165919014573895
1025,28.149984863913964
1026,28.13412565205721
1027,28.118341026564128
1028,28.102630636652737
1029,28.08699413319081
1030,28.083659330706872
1031,28.08573289214356
1032,28.090967625969604
1033,28.096549457178025
1034,28.101950911200596
1035,28.107575209226596
1036,28.113104559656804
1037,28.118032858091055
1038,28.12295066410242
1039,28.12762944349038
1040,28.126397454926405
1041,28.12681727169384
1042,28.12254647669134
1043,28.120603098851696
1044,28.115859130808712
1045,28.114078956856925
1046,28.111453385232736
1047,28.108286769251567
1048,28.10545909707459
1049,28.1042284013018
1050,28.08858438350333
1051,28.07301394000422
1052,28.057516724782264
1053,28.051494092300235
1054,28.04789690294924
1055,28.050607594561153
1056,28.055999323758257
1057,28.06121261467756
1058,28.06672245056124
1059,28.073061569718213
1060,28.078802796891665
1061,28.083516659741132
1062,28.087894913841932
1063,28.092080210991323
1064,28.09085029536449
1065,28.088985598175814
1066,28.084362270682938
1067,28.081070923737663
1068,28.076169694219068
1069,28.069960842013487
1070,28.069694459856507
1071,28.067187323591064
1072,28.06514822573872
1073,28.059949252527176
1074,28.044513480934338
1075,28.029150304252514
1076,28.013859381065597
1077,28.004793367281042
1078,27.997190815986176
1079,27.994484633189156
1080,27.995831881628973
1081,27.998625360443675
1082,28.002688787474625
1083,28.00706997581932
1084,28.010933445953142
1085,28.01430978573668
1086,28.018369329540068
1087,28.003129109610533
1088,27.987960564906494
1089,27.972863358337158
1090,27.97336327968902
1091,27.96792610554259
1092,27.967388915188817
1093,27.967235597474986
1094,27.967508993050917
1095,27.964791775643224
1096,27.95992576601086
1097,27.944960407967454
1098,27.930065432465604
1099,27.91524050849403
1100,27.900485306598227
1101,27.885799498873116
1102,27.871182758955765
1103,27.856634762018142
1104,27.85848842493807
1105,27.862312033641782
1106,27.865923329939534
1107,27.871512351271612
1108,27.87752762239285
1109,27.883126209520302
1110,27.868522042165427
1111,27.853986558661127
1112,27.83951943598513
1113,27.82512035263435
1114,27.81078898861773
1115,27.796525025449153
1116,27.79531234415567
1117,27.79409973357572
1118,27.79288719370519
1119,27.791674724539956
1120,27.77750065634628
1121,27.763393249233527
1122,27.74935218969257
1123,27.735377165688732
1124,27.721467866654844
1125,27.70762398348433
1126,27.693845208524365
1127,27.692638514668353
1128,27.69844567512014
1129,27.705819397172892
1130,27.713706914710386
1131,27.72200306978206
1132,27.729796694229936
1133,27.737402481225065
1134,27.74620267041636
1135,27.74776925575965
1136,27.7465594174993
1137,27.751926088701328
1138,27.759794519445823
1139,27.77129731968064
1140,27.777278590075237
1141,27.78457499945745
1142,27.790410086191603
1143,27.798566283949373
1144,27.797227891811215
1145,27.783027706900175
1146,27.768894305897792
1147,27.754827374717273
1148,27.740826600748996
1149,27.726891672853537
1150,27.726053354669688
1151,27.7301634261652
1152,27.736852301274975
1153,27.744757626816682
1154,27.75199068057708
1155,27.75954584045353
1156,27.766884870840375
1157,27.77415722165224
1158,27.782538267996483
1159,27.787842639900738
1160,27.792823447186613
1161,27.79956378358627
1162,27.805036336656457
1163,27.812022101066454
1164,27.822990058243423
1165,27.830721167274874
1166,27.83570630977638
1167,27.836894406219916
1168,27.833294961681634
1169,27.83138593859522
1170,27.817025107334118
1171,27.802731815506423
1172,27.788505745472087
1173,27.774346581084938
1174,27.77098584745033
1175,27.772680351406464
1176,27.77996183131735
1177,27.788579374610404
1178,27.79758463161562
1179,27.80620177769422
1180,27.816313227442254
1181,27.825931620761985
1182,27.811596441326277
1183,27.79732868068265
1184,27.783128021758433
1185,27.76899414897217
1186,27.759678940878207
1187,27.74565534984428
1188,27.752872564473336
1189,27.760369530324528
1190,27.766261472758842
1191,27.768433227883612
1192,27.75436846516725
1193,27.740369849464773
1194,27.726437069684724
1195,27.712569816198734
1196,27.69876778083461
1197,27.68503065686951
1198,27.67135813902312
1199,27.670152756426965
1200,27.678608406420167
1201,27.689137856131854
1202,27.700234804715148
1203,27.712453397804335
1204,27.724499233703376
1205,27.73603894852875
1206,27.747325375807304
1207,27.73335988397183
1208,27.721975727086296
1209,27.71080279671202
1210,27.697847930956602
1211,27.708003225124646
1212,27.717099857661736
1213,27.723204671386934
1214,27.72766180078032
1215,27.731896712550196
1216,27.730687799845256
1217,27.716800555043907
1218,27.702978622384194
1219,27.689221694701107
1220,27.67552946627422
1221,27.66190163282094
1222,27.64833789148971
1223,27.64713385124395
1224,27.659742945251164
1225,27.671857517151352
1226,27.683605127378982
1227,27.694474212751178
1228,27.705957287554206
1229,27.717774235265118
1230,27.730143295882197
1231,27.716258611899818
1232,27.702439228015464
1233,27.688684837120768
1234,27.674995133551683
1235,27.682233006618876
1236,27.685254401535627
1237,27.68938138043608
1238,27.694859226736888
1239,27.697667175572597
1240,27.69646025885108
1241,27.68273398723321
1242,27.66907227069512
1243,27.655474805632284
1244,27.641941289868015
1245,27.628471422646793
1246,27.615064904627552
1247,27.61386280458712
1248,27.62608871447116
1249,27.63898142883802
1250,27.653077921166595
1251,27.666691737813274
1252,27.680478348450663
1253,27.694329515616126
1254,27.680876587272273
1255,27.667223606143626
1256,27.653634835407324
1257,27.640109973079912
1258,27.62664871859816
1259,27.61325077281241
1260,27.612048778557142
1261,27.62383790789666
1262,27.62263529628726
1263,27.621432754804214
1264,27.608059339857448
1265,27.594748820494626
1266,27.581500900915884
1267,27.568315286712494
1268,27.55519168486035
1269,27.54212980371345
1270,27.52912935299741
1271,27.51619004380301
1272,27.52989105620853
1273,27.542134737235475
1274,27.556055753625852
1275,27.56991428979879
1276,27.58320048380718
1277,27.597044034000284
1278,27.583958870095234
1279,27.570761695986803
1280,27.55762658859621
1281,27.54455325602176
1282,27.53154140773459
1283,27.51859075457219
1284,27.51739428010608
1285,27.529285994014632
1286,27.540062970380973
1287,27.53886524383287
1288,27.525880146442876
1289,27.512956118367356
1290,27.500092872395438
1291,27.48729012266701
1292,27.474547584666364
1293,27.46186497521589
1294,27.44924201246976
1295,27.436678415907675
1296,27.448145095722047
1297,27.460356782344224
1298,27.47339653462904
1299,27.486313512970362
1300,27.499382106623155
1301,27.513234765372736
1302,27.52769771254004
1303,27.541239905920097
1304,27.552336977920604
1305,27.563259151868866
1306,27.57388022455215
1307,27.583291085229384
1308,27.594089579129356
1309,27.605579574347246
1310,27.61925413983484
1311,27.63127197627979
1312,27.64194286862367
1313,27.640739201282738
1314,27.627274987521297
1315,27.613874096373436
1316,27.600536230030947
1317,27.58726109208623
1318,27.59366422346686
1319,27.604024270660943
1320,27.61752056021718
1321,27.631560737917116
1322,27.6453681596323
1323,27.65983831356072
1324,27.675302008580292
1325,27.690850754602263
1326,27.70706019072338
1327,27.721636687312984
1328,27.73308984746668
1329,27.746990450101002
1330,27.7600512348235
1331,27.77602031542922
1332,27.790459716484776
1333,27.80464274636332
1334,27.81929163029015
1335,27.831880747356085
1336,27.84080120657102
1337,27.84626243247628
1338,27.833068357238762
1339,27.81869961351077
1340,27.804507245384226
1341,27.790272825448287
1342,27.78906050873138
1343,27.79656496032496
1344,27.807768563946382
1345,27.819355979034114
1346,27.83176774980139
1347,27.845030225752136
1348,27.857738367046462
1349,27.87058400566792
1350,27.85603882468552
1351,27.84156205013896
1352,27.82715336031066
1353,27.81281243499609
1354,27.798538955496642
1355,27.7844296969637
1356,27.783217720969706
1357,27.794546423445556
1358,27.8075990800609
1359,27.80638575302016
1360,27.796113721793212
