,stes_hp_direct_qw
2720,98.33680422385909
2721,106.24359996859938
2722,120.48442995486742
2723,131.22842776732318
2724,148.0943364745658
2725,115.78120987760958
2726,112.69154630587848
2727,98.71176603395557
2728,63.02347449772789
2729,0.8083368050684498
2730,18.751098779436177
2731,22.100814907911044
2732,21.287694619896357
2733,8.44229725312357
2734,4.9044478759112025
2735,18.885895947090503
2736,32.100562834063226
2737,23.807034333220827
2738,5.082874087735178
2739,0.0
2740,8.0393319508226
2741,11.882245054891868
2742,66.1042916095911
2743,106.69750967476679
2744,102.27568779613506
2745,107.11721252972444
2746,121.91599632375383
2747,138.49434725085575
2748,90.17461199836174
2749,130.4094649116832
2750,126.14394965429604
2751,110.15561819358334
2752,10.531420436140188
2753,4.316954061791023
2754,10.989751585087589
2755,18.886194945972036
2756,14.333478428904982
2757,15.369868380834617
2758,28.03262853266645
2759,39.18271946651127
2760,45.49437171248499
2761,24.336860205558168
2762,21.420526208232744
2763,14.28801772357643
2764,12.197910033087524
2765,20.226153230445263
2766,93.19915916655505
2767,95.4351645523192
2768,123.9991916785362
2769,114.83747713622665
2770,73.52008742833733
2771,58.85434971334966
2772,41.568961711711474
2773,74.85543884793819
2774,95.54743660132425
2775,86.55923378146457
2776,61.1674751189388
2777,1.2435385018479272
2778,5.848741370725776
2779,8.002047052775609
2780,0.0
2781,19.055092409160608
2782,27.072775521721766
2783,42.969265171799464
2784,38.305815068654226
2785,15.329229939942138
2786,6.218768494698338
2787,0.0
2788,2.292641834838136
2789,32.26658545975855
2790,106.00651708735444
2791,103.9622101286425
2792,123.52055641604035
2793,97.99789428064386
2794,74.50326228501226
2795,39.82152457002437
2796,58.06036056511005
2797,92.31495427245324
2798,99.90226881194025
2799,83.86657113991727
2800,81.0422531205381
2801,0.9157394898793675
2802,0.0
2803,2.5607826164070246
2804,9.442106906730118
2805,18.83610038136446
2806,21.72772828150582
2807,28.791792918617844
2808,32.82983822876527
2809,10.43119677894046
2810,0.19194811346643803
2811,0.0
2812,5.289293358772966
2813,29.778947193194227
2814,96.1630390898805
2815,109.30042506607874
2816,121.28243173215283
2817,106.6189817089813
2818,84.082641141141
2819,49.89570857220868
2820,63.68169028118993
2821,88.02918741468632
2822,83.37914637680987
2823,81.82816107998926
2824,97.71605616862217
2825,0.7023796348757922
2826,0.0
2827,0.0
2828,0.0
2829,0.0
2830,1.0107312408315607
2831,11.150876796270495
2832,13.150993113125537
2833,6.607143234682937
2834,0.0
2835,0.0
2836,0.0
2837,20.407422385144443
2838,87.897142041059
2839,102.65285101550874
2840,119.24268233270963
2841,121.27792055671587
2842,122.00977188268335
2843,110.9395353781171
2844,88.25951218296385
2845,82.23830139891815
2846,79.93801801664002
2847,79.85947472738664
2848,77.73305636767199
2849,0.7016095620758819
2850,0.0
2851,0.0
2852,0.0
2853,0.0
2854,0.0
2855,11.983814976934852
2856,5.478724374261006
2857,0.0
2858,0.0
2859,0.0
2860,0.0
2861,18.443480455241172
2862,70.70353276162984
2863,103.2600490591365
2864,118.19162601675741
2865,125.66596910522155
2866,58.989271430521484
2867,25.666213144963276
2868,47.102728569478415
2869,97.4223664961217
2870,27.912415027176195
2871,82.41665090824931
2872,41.90311059953012
2873,2.37321940677492
2874,10.23238759449815
2875,0.31459784265669555
2876,0.0
2877,4.381687108429844
2878,2.7028653048919438
2879,16.034665443853655
2880,23.494464189664185
2881,4.032062684924341
2882,0.0
2883,0.0
2884,0.0
2885,47.324286770425104
2886,95.80149328171183
2887,93.35004987894378
2888,85.43238791464164
2889,59.01703999451557
2890,89.36301999726982
2891,93.286321260016
2892,93.02774064708113
2893,105.15987636473291
2894,93.06546344200416
2895,91.13671334264933
2896,37.512811612847734
2897,2.3778092282775942
2898,0.0
2899,0.0
2900,0.0
2901,0.0
2902,3.9815410023351916
2903,10.828353426444323
2904,0.7140911203858877
2905,1.1880438449369564
2906,0.0
2907,0.0
2908,0.0
2909,41.246772899947665
2910,103.49567091001052
2911,101.3015182871963
2912,91.29922248802049
2913,78.5570599918093
2914,93.41445625730898
2915,94.39371250391835
2916,83.20092342342305
2917,92.61167919975159
2918,82.1985431245117
2919,83.83307895554911
2920,73.66817351339462
2921,4.070594525433423
2922,0.0
2923,0.0
2924,0.0
2925,0.0
2926,0.0
2927,3.095068838329027
2928,2.2188126574869926
2929,0.0
2930,0.0
2931,0.0
2932,0.0
2933,7.680497088910025
2934,30.64007569381813
2935,57.44417250112309
2936,96.26063011710943
2937,114.40388935255334
2938,84.69139657844953
2939,98.78625037200851
2940,60.13671942396911
2941,100.25969341862185
2942,83.69816969208986
2943,84.5323197028188
2944,48.588888078964025
2945,1.336445557350252
2946,0.5873276922598762
2947,0.0
2948,4.80673499053141
2949,8.926446755886914
2950,8.136614932458485
2951,16.34805692061869
2952,8.735077787642268
2953,0.0
2954,0.0
2955,0.0
2956,0.246471301170601
2957,50.606847028913855
2958,91.88995490561297
2959,96.93144490539363
2960,115.73562355006005
2961,122.35782858999957
2962,109.27591427791361
2963,71.8357194239691
2964,85.05307828282814
2965,89.02182684957624
2966,97.38231521177401
2967,90.43087223679309
2968,92.4378964061147
2969,13.525075551594583
2970,12.58594520619721
2971,0.9985355026947786
2972,4.330481203750907
2973,7.2916176898221465
2974,10.650707676873978
2975,23.685847103383367
2976,21.881115258757518
2977,8.271912153332622
2978,0.0
2979,0.0
2980,0.0
2981,37.29932710488909
2982,97.43182158710073
2983,105.47898642438226
2984,131.75953052291348
2985,132.97108281215174
2986,139.25064393405393
2987,130.4490433777209
2988,135.47146271050934
2989,134.8078604512625
2990,123.37778295261873
2991,114.92672115931614
2992,130.39608676656394
2993,9.127826977539002
2994,23.27842092382322
2995,29.677374697013974
2996,18.537431730475973
2997,22.93726186582201
2998,32.895488161689855
2999,44.140544596898835
3000,35.89910198200465
3001,25.056524691629477
3002,17.174748066253798
3003,25.356836815948824
3004,8.349239094616195
3005,17.014160247026382
3006,23.575682781107858
3007,13.873345534159967
3008,139.47687882487205
3009,142.11057572239946
3010,131.09531407165994
3011,124.27948643501337
3012,122.91527307798698
3013,105.50692504292022
3014,97.40899990398808
3015,94.54616699830014
3016,100.34787998772595
3017,0.0
3018,0.0
3019,0.0
3020,3.070720267208145
3021,0.25310325461086336
3022,2.007821514729031
3023,3.88790028886811
3024,9.780672081704552
3025,9.148591184298326
3026,0.0
3027,0.0
3028,0.0
3029,1.4565844713200704
3030,2.5403484834320835
3031,11.205533653554511
3032,15.321820764872172
3033,20.586493328371574
3034,19.79677593494189
3035,112.76268446697676
3036,121.56500792128915
3037,98.07748852547284
3038,106.84006021361506
3039,89.73842958100032
3040,2.859923938011025
3041,0.0
3042,3.5386946192196262
3043,0.0
3044,0.0
3045,0.0
3046,7.37326255893673
3047,12.669747692556271
3048,8.13378456213482
3049,13.915142724899198
3050,0.0
3051,0.0
3052,0.13478891257629755
3053,6.92880040609505
3054,24.023837565078708
3055,35.18050009223446
3056,53.83153174972166
3057,34.70879374732261
3058,94.64887494208406
3059,97.31513060960151
3060,94.3780352479432
3061,91.7675041651159
3062,87.22027400611255
3063,81.84513678446515
3064,93.20838239062438
3065,0.041249399766570605
3066,0.0
3067,0.0
3068,2.458489001187772
3069,0.0
3070,0.0
3071,3.7769644755042435
3072,1.3796740006824422
3073,0.8006800391506204
3074,4.963870343669285
3075,0.0
3076,0.0
3077,7.632677190840596
3078,88.45689882054576
3079,87.29990193822408
3080,83.32174921444613
3081,80.32226233295667
3082,111.32007171033109
3083,113.60928168828961
3084,116.89376987420485
3085,121.24171338888254
3086,111.26971782074305
3087,109.46307855257665
3088,24.83032058552446
3089,29.71838092937695
3090,24.67902432707261
3091,26.683977880995485
3092,25.074012242442535
3093,37.733265937500704
3094,51.36459148282469
3095,39.70993577655928
3096,29.518784792589955
3097,20.739934036000108
3098,23.270200570677332
3099,10.783040447891878
3100,13.599890610364994
3101,17.217212150119735
3102,40.72438634649216
3103,92.67279605358837
3104,115.64204891351233
3105,117.86158054982393
3106,123.62588154157001
3107,112.67163813509154
3108,117.75893998458325
3109,106.75058363842791
3110,23.52297398021085
3111,82.75241775544244
3112,56.446194031955365
3113,4.0970509371123995
3114,9.204485693236691
3115,14.2640343499734
3116,6.966038384787396
3117,12.3241818268243
3118,15.122916731603354
3119,10.669286390415678
3120,19.137822288939418
3121,9.834714881159073
3122,9.048293372377557
3123,7.821646981264664
3124,8.777936490294763
3125,42.53531724404041
3126,81.01697288093001
3127,83.18760399165053
3128,100.29364600605832
3129,109.42157561425468
3130,106.28564196571043
3131,72.56295551721038
3132,83.68039921709676
3133,79.46459293861345
3134,75.5694810749906
3135,26.073608675122507
3136,1.1725926334386172
3137,2.4169352585109607
3138,6.107225256047315
3139,0.0
3140,5.75700558045726
3141,21.783595793151832
3142,8.573876711605692
3143,21.075028535752082
3144,21.970527764257497
3145,3.13269499151383
3146,0.0
3147,0.0
3148,0.0
3149,0.4355408910522982
3150,25.816345680279827
3151,48.62330821838499
3152,69.84921951875039
3153,52.27239130540491
3154,93.30201021584973
3155,87.17603830714478
3156,106.70543184153138
3157,107.01187092945791
3158,86.58054246410296
3159,84.87204405989925
3160,81.85952328901519
3161,1.7045840617712358
3162,4.447119670442206
3163,8.447736611110713
3164,12.700850067549737
3165,14.201746074149966
3166,19.400623130091716
3167,24.612428705134477
3168,22.051159040496586
3169,24.854032790107524
3170,21.67363767928093
3171,8.040401476856772
3172,2.6130707486548346
3173,7.901285346550161
3174,36.48083597484836
3175,35.12032795070783
3176,42.26740875162372
3177,46.76986422951094
3178,55.19968614429801
3179,53.01177951861769
3180,54.4539564258271
3181,55.24584275154684
3182,39.599331356662184
3183,34.83208773692654
3184,29.94476140698072
3185,3.2013113787200553
3186,0.09981275391502464
3187,0.0
3188,0.0
3189,0.0
3190,0.0
3191,0.0
3192,0.0
3193,0.0
3194,0.0
3195,0.0
3196,0.7920153264527272
3197,38.139764139633726
3198,31.79447613678343
3199,26.309618819858635
3200,32.16143171348588
3201,45.53738087870796
3202,46.439433528319576
3203,44.925900797489334
3204,49.076557058994865
3205,42.86287033854656
3206,35.36396888812789
3207,35.81737115001336
3208,31.271734033163145
3209,3.401627386486606
3210,0.4135980146573992
3211,0.0
3212,0.0
3213,0.0
3214,0.0
3215,0.0
3216,0.0
3217,0.0
3218,0.0
3219,0.0
3220,0.970024414184671
3221,43.994485275710524
3222,45.92121633304214
3223,42.3049187905821
3224,44.5352094549122
3225,50.732309476005135
3226,59.50994865105794
3227,76.72378069938128
3228,72.59282891510868
3229,74.25378932874202
3230,68.18162984123263
3231,76.3764297347928
3232,0.6014321652376253
3233,0.0
3234,0.0
3235,0.0
3236,0.0
3237,0.0
3238,0.0
3239,0.0
3240,0.0
3241,0.0
3242,0.0
3243,0.0
3244,0.0
3245,0.0
3246,11.915341511184728
3247,43.27148398711302
3248,61.68080249533153
3249,58.14712791586212
3250,69.44180230571789
3251,79.54773355056118
3252,92.26008429812143
3253,104.6997615569548
3254,92.66846369440837
3255,77.92376130000176
3256,80.92135737602044
3257,3.7822711073944184
3258,0.4395491954613817
3259,0.0
3260,0.0
3261,0.0
3262,0.0
3263,0.0
3264,0.0
3265,0.0
3266,0.0
3267,0.0
3268,0.0
3269,47.63458331676123
3270,58.62054014110687
3271,55.74227082388872
3272,64.94104979227421
3273,58.90962285012235
3274,77.45032227682154
3275,91.00262248192426
3276,94.69414631441322
3277,93.74584338365239
3278,104.53930635092749
3279,96.61587309097011
3280,86.85623864361351
3281,10.162096272108798
3282,0.5974922897799928
3283,0.0
3284,0.0
3285,0.0
3286,0.0
3287,0.0
3288,0.0
3289,0.0
3290,0.0
3291,0.0
3292,0.0
3293,0.1960455152772056
3294,31.523045536640428
3295,68.94613659430821
3296,86.12421710675403
3297,58.86218570843522
3298,28.688495427245357
3299,32.459378856128765
3300,48.72613656838631
3301,82.8136942686096
3302,69.99538604825496
3303,64.87137737379427
3304,31.965412723442604
3305,0.0
3306,0.0
3307,0.0
3308,0.0
3309,0.0
3310,0.0
3311,0.0
3312,0.0
3313,0.0
3314,0.0
3315,0.0
3316,1.4348347517104472
3317,57.65897082283704
3318,56.30741194244618
3319,61.11270497525975
3320,72.81737286788648
3321,56.34885328435818
3322,49.670306438046424
3323,54.512210110102295
3324,50.20167619976227
3325,41.807968328712484
3326,33.326854364932
3327,30.459764473713115
3328,25.699966868532016
3329,0.18343753523706496
3330,0.0
3331,0.0
3332,0.0
3333,0.0
3334,0.0
3335,0.0
3336,0.0
3337,0.0
3338,0.0
3339,0.0
3340,0.0
3341,6.225324982982776
3342,18.302831916263283
3343,50.94865504052793
3344,39.69171363182902
3345,55.3621559386766
3346,44.059347046230634
3347,6.854497966384065
3348,0.7183756973970129
3349,3.246799846408035
3350,2.2398710209190975
3351,27.88309003688871
3352,21.165644538144672
3353,8.60111634914986
3354,0.6401813784328575
3355,0.0
3356,0.0
3357,0.0
3358,0.0
3359,0.0
3360,0.0
3361,0.0
3362,0.0
3363,0.0
3364,0.0
3365,18.430610823229028
3366,50.011471532639334
3367,55.17397857719755
3368,69.89248100473914
3369,59.13423647251171
3370,46.762692505717276
3371,48.464194840467044
3372,48.817001469439354
3373,65.12323178613879
3374,60.9102277727616
3375,61.242286734400864
3376,0.0
3377,1.41548594258814
3378,0.1067971249409112
3379,0.0
3380,0.0
3381,0.0
3382,0.0
3383,0.0
3384,0.0
3385,0.0
3386,0.0
3387,0.0
3388,0.0
3389,2.1254197212569537
3390,61.07716666664343
3391,56.276743914603045
3392,54.08416718776444
3393,61.12414014749517
3394,46.29985599235541
3395,65.19742133358696
3396,70.78362929680027
3397,77.51402351968201
3398,70.19364399095613
3399,67.91478152032569
3400,69.18888452770523
3401,4.445189798165557
3402,0.3292593168556266
3403,0.0
3404,0.0
3405,0.0
3406,0.0
3407,0.0
3408,0.0
3409,0.0
3410,0.0
3411,0.0
3412,0.06939080985458901
3413,23.25484587539934
3414,55.71185139265157
3415,49.18073902705868
3416,42.6512864979069
3417,21.08644253253108
3418,61.243519243556754
3419,72.2281301871643
3420,31.205268863262592
3421,74.0427067568176
3422,64.36914083279076
3423,65.13742824129369
3424,61.87535028228639
3425,13.093471440269482
3426,0.0
3427,0.0
3428,0.0
3429,0.0
3430,0.0
3431,0.0
3432,0.0
3433,0.0
3434,0.0
3435,0.0
3436,0.0
3437,21.07451664644287
3438,52.28128308758756
3439,54.11881823602496
3440,56.973545195043776
3441,62.470063466400205
3442,42.11185079472383
3443,54.675783614126054
3444,59.10043109579508
3445,73.81569564092501
3446,77.40478546283872
3447,81.48015543979604
3448,75.86124343736165
3449,16.408817045621028
3450,0.6303696392747596
3451,0.0
3452,0.0
3453,0.0
3454,0.0
3455,0.0
3456,0.0
3457,0.0
3458,0.0
3459,0.0
3460,0.0
3461,0.0
3462,0.0
3463,0.0
3464,7.489976443066155
3465,9.515501471406107
3466,21.983282720786686
3467,45.64561440183498
3468,45.623073603374436
3469,69.4240388544285
3470,62.67760034890052
3471,65.53457450705395
3472,66.23085677860237
3473,10.139096356650159
3474,0.0
3475,0.0
3476,0.0
3477,0.0
3478,0.0
3479,0.0
3480,0.0
3481,0.0
3482,0.0
3483,0.0
3484,0.0
3485,58.6140221069132
3486,57.38483602265667
3487,55.080708742790435
3488,69.09293546283642
3489,68.59586401925588
3490,90.72530777922991
3491,10.103600518549166
3492,7.9506615302429395
3493,37.40630563080702
3494,21.188693632445204
3495,71.20934003868047
3496,65.11004730234487
3497,73.58562709585432
3498,0.06482847758691483
3499,0.0
3500,0.0
3501,0.0
3502,0.0
3503,0.0
3504,0.0
3505,0.0
3506,61.80081941028243
3507,57.02229210988568
3508,59.531236030202486
3509,43.734740114657015
3510,41.42790587575932
3511,31.78209045910863
3512,40.220072187612764
3513,1.8259185033573693
3514,0.32440372099423964
3515,4.912105409493792
3516,23.83370092644753
3517,1.3689117075798882
3518,2.2341829290225808
3519,28.310584482722955
3520,24.093973381470825
3521,22.19308732846542
3522,0.4077835087209732
3523,0.0
3524,0.0
3525,0.0
3526,0.0
3527,0.0
3528,0.0
3529,0.0
3530,0.0
3531,54.39244056352831
3532,52.51085237067274
3533,54.248648128888476
3534,31.672512675456126
3535,25.08368556066656
3536,43.09904655740305
3537,40.65069028118992
3538,16.22605828555829
3539,17.70482514332517
3540,0.0
3541,38.782010851760425
3542,28.10411905033783
3543,27.872392009697037
3544,20.814133637759042
3545,4.782378692514935
3546,1.6553600787577416
3547,0.0
3548,0.0
3549,0.0
3550,0.0
3551,0.0
3552,0.0
3553,0.0
3554,0.0
3555,0.0
3556,0.9971108529452763
3557,33.77190474218421
3558,38.64178959713604
3559,33.455236660867506
3560,21.241410015866606
3561,17.482865137864806
3562,7.94626228501229
3563,4.0730000000000315
3564,9.228203999453987
3565,23.627751033626943
3566,22.66072470201713
3567,20.54857537845478
3568,21.863757436564256
3569,16.03401632708663
3570,1.8062341636446229
3571,0.0
3572,0.0
3573,0.0
3574,0.0
3575,0.0
3576,0.0
3577,0.0
3578,0.0
3579,0.0
3580,5.5214636750717645
3581,36.40125852302124
3582,36.84258020005965
3583,26.46428523263521
3584,21.87560475496504
3585,9.586089134588565
3586,8.39441885066832
3587,15.213923423423099
3588,19.714134348299858
3589,25.881767474410513
3590,24.053275822073058
3591,19.07775804822224
3592,21.179981143375528
3593,14.841652168734157
3594,2.250200368885526
3595,0.0
3596,0.0
3597,0.0
3598,0.0
3599,0.0
3600,0.0
3601,0.0
3602,0.0
3603,0.0
3604,3.906308980342459
3605,51.289485811743745
3606,38.65091361355385
3607,31.053952117483853
3608,36.32545588905311
3609,42.629777709527346
3610,16.70720399943844
3611,2.1306119983618683
3612,19.39350627900579
3613,35.025031545343154
3614,28.116055831162985
3615,26.667152367877357
3616,19.177123057650213
3617,7.423485200932884
3618,1.6795945347723804
3619,0.0
3620,0.0
3621,0.0
3622,0.0
3623,0.0
3624,0.0
3625,0.0
3626,0.0
3627,0.15702116414625777
3628,8.805158352961179
3629,41.042267460103034
3630,28.507614477380134
3631,25.512800684023723
3632,33.290814729424035
3633,50.12951290874762
3634,31.611107425607184
3635,34.64967028392026
3636,30.55236971061945
3637,40.77623845206042
3638,36.18010122180233
3639,26.0446926753976
3640,21.476821530877665
3641,7.796984995537294
3642,1.3310944340663946
3643,0.0
3644,0.0
3645,0.0
3646,0.0
3647,0.0
3648,0.0
3649,0.0
3650,0.0
3651,49.469467974860564
3652,40.38538682184078
3653,37.65760412920843
3654,25.26751491483595
3655,21.652279520408378
3656,40.72740215059503
3657,39.56135494580853
3658,0.8232707743456738
3659,0.8769318582906447
3660,2.5615438021363923
3661,29.381589651786502
3662,18.43704957077919
3663,17.393574958616448
3664,22.53830208359427
3665,23.617793119747795
3666,0.6354656836734331
3667,0.0
3668,0.0
3669,0.0
3670,0.0
3671,0.0
3672,52.89829247801782
3673,43.65118399091254
3674,42.14638846847327
3675,46.41645610739861
3676,44.92822260241613
3677,38.17489414989784
3678,27.366115123907896
3679,21.930252472803936
3680,31.940137728900687
3681,15.273325628076813
3682,0.0
3683,0.8272667331734815
3684,0.0
3685,1.164435860582533
3686,4.50295735436262
3687,18.925869415241003
3688,25.30249819032828
3689,21.512017706164354
3690,0.7303143440177301
3691,0.0
3692,0.0
3693,0.0
3694,0.0
3695,0.0
3696,0.0
3697,0.0
3698,0.0
3699,0.0
3700,0.0
3701,1.7852784226670195
3702,3.5268022099931855
3703,13.12630383380603
3704,34.00675950748588
3705,33.96375729699155
3706,35.54281551469429
3707,38.41679312771917
3708,34.0772253091959
3709,34.75170835921865
3710,31.328976259041816
3711,25.945543087133725
3712,18.757018891519163
3713,1.4204394005151926
3714,0.0
3715,0.0
3716,0.0
3717,0.0
3718,0.0
3719,0.0
3720,0.0
3721,0.0
3722,0.0
3723,0.0
3724,0.0
3725,0.2907458020492868
3726,4.736232360905049
3727,10.380633901013304
3728,7.23535523846516
3729,13.839988119271165
3730,21.96783933968187
3731,19.208247010699562
3732,20.733780562550763
3733,20.461532882434216
3734,19.904885301514003
3735,21.96334948923353
3736,20.840130557621674
3737,18.061877990876326
3738,1.2394920606240234
3739,0.05431713644836833
3740,0.0
3741,0.0
3742,0.0
3743,0.0
3744,0.0
3745,0.0
3746,0.0
3747,0.0
3748,5.224946060403752
3749,35.30293702345495
3750,31.98363274426017
3751,26.606782410833844
3752,24.595139183520903
3753,23.50850231674494
3754,22.89275056886563
3755,25.326628785929696
3756,21.37617072959993
3757,21.25444193372424
3758,21.76845565028212
3759,20.752831129581498
3760,25.261359392212988
3761,9.270674054352357
3762,0.0022858567663490703
3763,0.0
3764,0.0
3765,0.0
3766,0.0
3767,0.0
3768,0.0
3769,0.0
3770,0.0
3771,0.32115577836290043
3772,15.037752783709243
3773,43.33393930615492
3774,33.29315779210562
3775,27.350180280533973
3776,35.99558256601093
3777,42.21808584321354
3778,32.62782554937373
3779,30.70648307720733
3780,34.13769870373324
3781,27.959964948232045
3782,27.000201990780337
3783,28.04027555698214
3784,20.15344707807648
3785,12.754056608907268
3786,0.13219147584269209
3787,0.0
3788,0.0
3789,0.0
3790,0.0
3791,0.0
3792,0.0
3793,0.0
3794,0.0
3795,0.6258596362058739
3796,10.10864721060224
3797,25.970093893216845
3798,22.2394345815235
3799,19.289981372899224
3800,30.144659268697197
3801,40.90533702499429
3802,30.49989428064399
3803,11.92742799617777
3804,33.03803934783708
3805,28.54290820055405
3806,27.413461034117383
3807,27.85298443239912
3808,20.832495921668443
3809,18.893162714602276
3810,2.909680173836147
3811,0.0
3812,0.0
3813,0.0
3814,0.0
3815,0.0
3816,0.0
3817,0.0
3818,0.0
3819,0.2064260090384309
3820,11.856065369219152
3821,35.533973623450876
3822,28.129900643319132
3823,19.691083198171498
3824,30.11458069304337
3825,34.85701760353067
3826,18.969282282282037
3827,0.42297458398013577
3828,0.0
3829,0.0
3830,1.324117802465627
3831,5.902687994134331
3832,18.56107791742949
3833,15.261139065207763
3834,2.4654814232311244
3835,0.0
3836,0.0
3837,0.0
3838,0.0
3839,0.0
3840,0.0
3841,0.0
3842,0.0
3843,34.846203932460725
3844,32.55044532771089
3845,26.127850932817125
3846,22.650285513775476
3847,22.355958260008133
3848,25.642687884416226
3849,0.06067240449655131
3850,1.3928750963874321
3851,0.04409139782327298
3852,0.28574215942852244
3853,1.4101877168357697
3854,1.0759535620162821
3855,28.175205162123294
3856,20.839293645473987
3857,17.412540198339244
3858,0.5265822288709252
3859,0.0
3860,0.0
3861,0.0
3862,0.0
3863,0.0
3864,0.0
3865,0.0
3866,0.0
3867,0.04356865521739195
3868,13.481063470199931
3869,32.08124801063104
3870,26.68405480485362
3871,18.460378432672684
3872,27.659010211170735
3873,41.17941266947321
3874,31.18697046916565
3875,29.469779817006145
3876,30.885507568698277
3877,28.410435309539196
3878,24.509807687467536
3879,27.626919966647982
3880,24.717636186101537
3881,16.765571497494395
3882,3.9284307002986565
3883,0.4899587029781536
3884,0.0
3885,0.0
3886,0.0
3887,0.0
3888,0.0
3889,0.0
3890,0.0
3891,0.1484833167499886
3892,4.628412184509493
3893,37.948029272091205
3894,38.707819105849595
3895,24.802784122854504
3896,20.096550774092854
3897,17.941410265601146
3898,9.238894280643889
3899,14.72981599781588
3900,21.079510283638925
3901,23.282108933571678
3902,18.672350383513685
3903,21.360711676103136
3904,18.249196083857353
3905,19.627672168745278
3906,7.5310541486733005
3907,0.0
3908,0.0
3909,0.0
3910,0.0
3911,0.0
3912,0.0
3913,0.0
3914,0.0
3915,0.0
3916,0.0
3917,3.1579168575758096
3918,27.436123240090843
3919,27.75228639061836
3920,18.79099766605299
3921,19.891881832938758
3922,19.866223121854738
3923,17.195472119934813
3924,22.20901800832288
3925,27.706709924139485
3926,17.581530486993643
3927,17.32957580473729
3928,23.61166563248113
3929,20.136741843660676
3930,3.9807725263944476
3931,0.4290525233963791
3932,0.0
3933,0.0
3934,0.0
3935,0.0
3936,0.0
3937,0.0
3938,0.0
3939,0.791868860643234
3940,17.386479968581355
3941,28.6714238321758
3942,23.976915922894413
3943,21.158725948212854
3944,28.937352855232824
3945,40.74099860447953
3946,28.748194853944636
3947,8.518903426153226
3948,28.40806913731875
3949,37.23123489178757
3950,29.827993802820885
3951,31.697576101230382
3952,28.781199600420376
3953,16.428296102480175
3954,2.8274200910884466
3955,0.13767535205443693
3956,0.0
3957,0.0
3958,0.0
3959,0.0
3960,0.0
3961,0.0
3962,0.0
3963,0.8274816619405314
3964,20.392189303297783
3965,29.99687810325751
3966,23.851719065681763
3967,21.48465407140234
3968,33.929502568832106
3969,41.969239229011386
3970,35.903719423969136
3971,4.859699426699289
3972,15.35780685230658
3973,32.6556955641578
3974,24.984889166720556
3975,22.188794259310864
3976,22.529801455825517
3977,19.148868625701326
3978,1.991540710884733
3979,0.0
3980,0.0
3981,0.0
3982,0.0
3983,0.0
3984,0.0
3985,0.0
3986,0.0
3987,0.0
3988,30.470809022631567
3989,31.086313839785785
3990,26.253952826070723
3991,22.391054826502764
3992,34.29190246139764
3993,40.611196724234496
3994,0.0
3995,0.0
3996,4.070710322912067
3997,3.885307722977122
3998,6.217989357553165
3999,19.47713617813699
4000,23.46925592263991
4001,18.520615661777875
4002,7.1675366600910495
4003,0.0
4004,0.0
4005,0.0
4006,0.0
4007,0.0
4008,0.0
4009,56.623843314907006
4010,47.43686496431959
4011,47.495128545138186
4012,37.7843574495529
4013,32.658865100353836
4014,26.35066532920079
4015,20.424368887264528
4016,29.98022985248192
4017,2.969770215137711
4018,0.0
4019,1.298243463409069
4020,1.0127226884190879
4021,7.5412611254369555
4022,18.161140819019494
4023,31.00876466037097
4024,20.68164572414711
4025,16.68367590833688
4026,5.247926742027922
4027,0.7173631063741475
4028,0.0
4029,0.0
4030,0.0
4031,0.0
4032,0.0
4033,0.0
4034,48.43561091827749
4035,46.68549892686558
4036,41.13288716442033
4037,35.7924147533938
4038,30.11348458920798
4039,23.26638964452342
4040,32.573101874784044
4041,40.441842517409825
4042,18.51390342615333
4043,14.129407998907972
4044,12.281311425061238
4045,32.02670253175035
4046,25.59557552698868
4047,23.99536372357385
4048,18.734534564550618
4049,16.87888410724864
4050,3.4477565543559416
4051,0.0
4052,0.0
4053,0.0
4054,0.0
4055,0.0
4056,0.0
4057,0.0
4058,0.0
4059,0.0
4060,3.0049273481349665
4061,26.20328679538501
4062,30.211358014962766
4063,24.978177280473002
4064,19.80803799213266
4065,13.210063857280419
4066,20.416114069947394
4067,17.741703930614886
4068,23.335778928202114
4069,23.93741149817225
4070,25.882659484939758
4071,21.6893960769387
4072,20.242759966756218
4073,18.815843500672997
4074,3.297889629247747
4075,0.0
4076,0.0
4077,0.0
4078,0.0
4079,0.0
4080,0.0
4081,0.0
4082,0.0
4083,0.0
4084,9.462815528657416
4085,30.71881330129126
4086,30.74617193524956
4087,24.016569075420513
4088,18.502655706350264
4089,13.38382950342707
4090,13.157698479758627
4091,21.331578653509965
4092,23.885100133397444
4093,23.861292735075434
4094,24.68936998526325
4095,25.107153097921476
4096,24.317716497622992
4097,18.574856280056743
4098,1.6276386339618725
4099,0.0
4100,0.0
4101,0.0
4102,0.0
4103,0.0
4104,0.0
4105,0.0
4106,0.0
4107,0.0
4108,0.0
4109,5.287899427525318
4110,31.941678258142016
4111,30.090514271205222
4112,38.76929114735477
4113,42.34046004979388
4114,33.501395184000536
4115,20.338874283374082
4116,33.95813664282186
4117,32.49595001421816
4118,27.684071250900907
4119,30.448022446968388
4120,28.796144479773112
4121,11.417679192974827
4122,5.1928948114059175
4123,0.0
4124,0.0
4125,0.0
4126,0.0
4127,0.0
4128,0.0
4129,0.0
4130,0.0
4131,0.20609649131138497
4132,8.130676771056656
4133,1.6472121638470583
4134,8.36316656052686
4135,12.830745913552834
4136,17.169595719676504
4137,37.70271811966605
4138,35.79358767068016
