,th_demand
4276,31.373998300979352
4277,26.989725030677285
4278,20.363122688371003
4279,19.930307570495852
4280,24.477850659621158
4281,32.84934204193719
4282,32.76240956192415
4283,35.830392297231455
4284,37.508624307562734
4285,41.185848636120596
4286,32.6984434077849
4287,29.41779050385018
4288,23.559466631125456
4289,17.976583469782987
4290,17.668012510934382
4291,19.327770407079395
4292,20.0555691355841
4293,31.268773134484437
4294,36.86363306415587
4295,36.835643278999655
4296,52.837125543693645
4297,51.34337956243374
4298,47.41927295393552
4299,51.919314965216714
4300,33.417981263282506
4301,31.994583126339254
4302,22.026008232640116
4303,17.547857437808734
4304,20.9713599715518
4305,40.84094996302494
4306,29.84118034646973
4307,35.82648989592907
4308,35.72868913787016
4309,30.89008349649355
4310,31.292686240973435
4311,28.14478310933805
4312,24.276336406263983
4313,22.577232548762165
4314,21.28830568139307
4315,20.105646822156736
4316,24.078767911244196
4317,31.430507273287674
4318,33.955141428241845
4319,37.78542688662477
4320,51.35346466371229
4321,48.69184075966403
4322,44.7508363808932
4323,35.64431846815492
4324,37.28596142578451
4325,23.206629128150333
4326,22.340613354595153
4327,17.42640050841889
4328,24.226874817580892
4329,31.67108884255202
4330,29.340187175677
4331,31.83618763321975
4332,41.9928527610483
4333,27.600407032504407
4334,23.2104304125
4335,25.87899331436278
4336,18.632696279784493
4337,14.180428421046116
4338,14.896000629994099
4339,15.12233812049857
4340,18.45127626080397
4341,30.85644389394227
4342,27.3776151246913
4343,34.62151588597779
4344,45.35597273667093
4345,48.77841124088059
4346,44.364413663706884
4347,38.72088115884833
4348,33.21877428046613
4349,29.907988227456546
4350,26.023058236291956
4351,17.984026970738153
4352,26.028214756993506
4353,36.99997232174364
4354,35.291887912030816
4355,32.54044662146298
4356,31.049206381812258
4357,32.940658256013805
4358,21.96553011712983
4359,26.863301710846176
4360,22.182814426401823
4361,19.99201367690347
4362,20.855411723910567
4363,20.649223688981046
4364,25.449183769522403
4365,35.865774585225644
4366,36.82118300418487
4367,38.69400047927464
4368,41.703599883717224
4369,47.873060946813524
4370,45.65714449491731
4371,37.551549798698105
4372,33.585684217792775
4373,23.02741462555079
4374,18.64358517114374
4375,18.109335426837347
4376,21.97209618348771
4377,33.146686278782006
4378,29.011410780268427
4379,30.60549599804255
4380,29.997486004518123
4381,29.446135126727288
4382,28.26460054974921
4383,25.709729798746253
4384,23.219587199104463
4385,16.902008428810912
4386,16.005705814034304
4387,18.62740427621186
4388,18.53462202046441
4389,29.711254757372977
4390,32.62451593663761
4391,30.934997402580812
4392,37.914492689646075
4393,36.10099826750239
4394,33.75563086506249
4395,30.429995640168688
4396,29.02752877445019
4397,30.092285431785186
4398,26.52726427594082
4399,24.995733926242618
4400,19.143526317750997
4401,15.824813264653816
4402,19.505373734486305
4403,18.503212409862478
4404,22.59434370935475
4405,23.541876437394304
4406,15.297917527727567
4407,16.28670444227317
4408,17.050927663789466
4409,14.086379369882225
4410,18.383542668877652
4411,19.70954052006836
4412,19.393095214627156
4413,25.87472215512936
4414,26.46422201046185
4415,34.89698634336709
4416,37.63745369653572
4417,37.663431146027584
4418,33.90623510052741
4419,34.71304143029603
4420,35.56668872586506
4421,31.69657677783742
4422,32.221859223629785
4423,20.571350129346705
4424,17.971323033651892
4425,15.874779001067024
4426,13.95180523264966
4427,18.563607938948792
4428,21.812550627190326
4429,18.191674518378306
4430,17.070591064101922
4431,17.748587141362123
4432,18.478136949910002
4433,15.666665196922798
4434,17.38134645394443
4435,20.61807296777069
4436,18.787441712655813
4437,29.409291541824526
4438,24.78652914628626
4439,33.875419579250725
4440,39.23789950380891
4441,34.59857076345958
4442,28.575798268838252
4443,27.342661629470953
4444,23.326717233878334
4445,25.80907005041773
4446,21.953632875561038
4447,14.924072786092976
4448,21.896794649804363
4449,29.212218656655768
4450,29.058460710207108
4451,26.39475329510443
4452,25.631231229935974
4453,18.76325423763906
4454,23.301066975207306
4455,22.46511664109005
4456,18.103445669493038
4457,14.667083478186258
4458,11.488858815535147
4459,16.520578864856297
4460,19.61653530689546
4461,22.90240868827818
4462,25.532696656607552
4463,30.002799662972837
4464,40.53234259784035
4465,43.19273818226146
4466,45.87543339838958
4467,42.54325489772838
4468,43.09934563107481
4469,37.52923150060089
4470,24.15249415562008
4471,18.894991366274972
4472,20.411397058479007
4473,30.196324229570724
4474,22.922390963392697
4475,26.192733196823202
4476,28.764647952253906
4477,23.91571491475611
4478,17.289331558205074
4479,18.829240272175575
4480,17.623140758027102
4481,13.63604771928271
4482,10.829733159540991
4483,16.315381295153628
4484,15.75026037557071
4485,22.37778471821107
4486,24.37553162791293
4487,29.745594164747367
4488,41.89921357476135
4489,33.66141077550196
4490,26.04801603593352
4491,26.051130645424426
4492,30.792013377482217
4493,21.857877981106455
4494,16.74405775655777
4495,14.985830548082399
4496,17.695546643281777
4497,28.571916582945825
4498,23.286220977481328
4499,24.276402653765594
4500,24.07283525363584
4501,20.61924894822011
4502,19.149826787463912
4503,19.644790987168214
4504,16.401463542457233
4505,12.436804900899597
4506,13.474664967111256
4507,16.96545747518937
4508,14.396137221244967
4509,17.92968066776194
4510,22.982915381824494
4511,31.625692102853936
4512,42.4342518513104
4513,42.83582742760272
4514,37.33435127766122
4515,32.80342505710133
4516,37.6818493223244
4517,32.26701942641137
4518,22.84035291678976
4519,16.98037719768577
4520,17.238930692927372
4521,31.633247769091636
4522,28.029579870557274
4523,28.764741966641424
4524,30.021600825376808
4525,24.763515472555447
4526,17.94500042013912
4527,19.80342446441053
4528,14.751524809394262
4529,12.898298665807655
4530,11.94975105023226
4531,15.643458376276243
4532,14.769837121873348
4533,19.627771999015806
4534,19.549709977393707
4535,29.42177783273578
4536,47.496302743259584
4537,47.7456515905994
4538,34.01602852833591
4539,36.227120221989736
4540,36.47410856852319
4541,30.367423643636442
4542,22.46022823401822
4543,14.761672663191199
4544,17.583880860116192
4545,27.634470279798514
4546,25.98561471306804
4547,27.71799688689487
4548,31.729421989094043
4549,29.671009597408712
4550,21.446820334091207
4551,22.94943449138357
4552,16.95077508284429
4553,13.590073661937266
4554,12.773867119999073
4555,13.838400323302599
4556,17.485041539530048
4557,25.445461006600716
4558,20.905882375322726
4559,24.576147569397552
4560,42.341498088299026
4561,35.79576470193537
4562,27.282110540127096
4563,32.939302117414634
4564,27.208243387888544
4565,25.73779597593159
4566,26.618479857147275
4567,25.589887932063906
4568,16.925799509352938
4569,16.57618242880358
4570,15.81281359290601
4571,13.467923871508212
4572,20.15012531253914
4573,19.43492583589026
4574,17.63533901008671
4575,17.86899597109423
4576,22.370529123402708
4577,18.65655147744115
4578,19.15971628258949
4579,25.040094969326567
4580,20.471369944443165
4581,20.751538657157738
4582,25.37430536526736
4583,40.924701991200976
4584,40.68329007518594
4585,41.996728401378654
4586,31.645874911874856
4587,30.879622308073426
4588,30.587494597869025
4589,26.54038017557694
4590,23.38553170047513
4591,22.572436033440436
4592,20.16192779334545
4593,14.096328570716219
4594,13.438241129962343
4595,18.028040391242865
4596,16.66694062665749
4597,19.697169267565982
4598,20.444551981799027
4599,15.261768026882917
4600,17.158246603359153
4601,15.177357640817165
4602,21.001201092304694
4603,24.236043702164885
4604,17.50870334779506
4605,23.93861714792483
4606,27.06569226589012
4607,31.128020369300934
4608,37.67631087629029
4609,43.611914927924744
4610,35.679837494610325
4611,33.08792857837341
4612,33.96294084044505
4613,21.29146658587939
4614,19.708723025790338
4615,15.149163013478077
4616,18.892008097672228
4617,23.797035020995864
4618,22.996499739252613
4619,30.652615721663405
4620,32.16924936694731
4621,22.81093768167008
4622,17.980001910662697
4623,16.22033886771325
4624,17.850874926224506
4625,12.843650553013532
4626,12.145526042471703
4627,14.779018857513996
4628,15.977291681165722
4629,21.407647186462377
4630,26.248906506316644
4631,33.309044701899744
4632,36.36445952896029
4633,37.82310963931167
4634,31.439290021215136
4635,27.73871133495425
4636,28.009615960281266
4637,22.73549456937026
4638,18.5786144561113
4639,15.437489524325528
4640,18.881520644980792
4641,23.74265454749124
4642,22.657590135585647
4643,30.983124557199393
4644,26.941359583756295
4645,23.185912743450587
4646,23.180023278419927
4647,21.054305203726692
4648,19.57264634154615
4649,12.439814699117493
4650,12.490494744270517
4651,12.675815742741916
4652,13.91047779610864
4653,21.502649132773726
4654,29.33005561234869
4655,30.041958872399796
4656,34.57308720001999
4657,31.750520528121154
4658,27.411509235350852
4659,28.717347312752036
4660,29.751501747697006
4661,20.770734087104557
4662,17.675880150900568
4663,12.864138079026938
4664,19.296517483111383
4665,22.74775679233219
4666,22.996055065441418
4667,30.448668441261265
4668,41.1801678598868
4669,31.45194917707851
4670,27.718924752047606
4671,22.705292148771452
4672,16.014180567558594
4673,10.506402045199767
4674,12.500160522112179
4675,15.293195734521145
4676,15.963003482872864
4677,26.85334274995477
4678,24.14255181608665
4679,36.998198262757285
4680,41.08484350094199
4681,36.414019759794506
4682,33.848214012161655
4683,26.29904061650987
4684,30.696068866312437
4685,20.696994475421434
4686,16.52521560903034
4687,16.411317248709487
4688,16.675534343076862
4689,25.842530992587346
4690,21.699142546278768
4691,27.67170209728271
4692,20.409507790262253
4693,23.983138935874507
4694,17.856649507454694
4695,18.035874129616815
4696,13.118563349342077
4697,12.425158463111798
4698,11.719730184543803
4699,13.03469052355578
4700,15.904274491001422
4701,27.40859058444108
4702,27.201659088591718
4703,39.54317795747967
4704,41.95136312637177
4705,42.73715753840564
4706,40.055993445487516
4707,32.59557082309982
4708,33.624328673866906
4709,30.63454164186365
4710,21.190243270662165
4711,18.063686915916236
4712,20.670547230885322
4713,29.20134636187872
4714,27.76249614850453
4715,27.573827310779734
4716,26.268536547375838
4717,25.911870627470122
4718,20.897416593131233
4719,16.9470503581622
4720,12.027264455488083
4721,11.320044800516825
4722,11.832005988538556
4723,10.498761570822094
4724,13.129700477332737
4725,19.362856625314013
4726,22.308139215826646
4727,29.33589073842111
4728,34.808376345343774
4729,33.40812984179542
4730,24.492918628311404
4731,25.715660899319914
4732,25.913745150075453
4733,25.568602833795307
4734,23.35463733774901
4735,21.30404078849433
4736,17.89635957425927
4737,15.12327101659338
4738,12.573660712806033
4739,13.180476870573944
4740,20.581440816078214
4741,17.213806239471353
4742,15.064908541357463
4743,15.691030838175159
4744,12.560820206109009
4745,9.877228408574949
4746,11.167674354676116
4747,19.09352115363114
4748,16.520797925267495
4749,23.11998748042836
4750,22.19929897646284
4751,27.03528053323175
4752,26.831741908890926
4753,28.274923240383508
4754,24.62507308794631
4755,24.492447420457793
4756,25.140127899590688
4757,26.309251077128277
4758,24.02706114124719
4759,22.041932031870445
4760,16.351595850502072
4761,13.9583768896196
4762,12.439040906708973
4763,15.156768239859046
4764,21.333297712188386
4765,17.462340199998785
4766,16.44154406047576
4767,18.376832485403014
4768,18.791070700171343
4769,12.403698408614439
4770,20.27721741267921
4771,20.348303142410888
4772,17.534952991153023
4773,23.52568345320301
4774,24.044798940496545
4775,33.59356474943122
4776,37.97661106760174
4777,34.120053145226514
4778,28.496562153486074
4779,30.99624236489513
4780,24.4861133354094
4781,18.241628976635198
4782,18.039351738429865
4783,15.143422879609329
4784,14.33454735427227
4785,22.891778319876735
4786,23.940356219906377
4787,27.06427800225352
4788,29.245856833667343
4789,25.886559177155288
4790,18.30534502365012
4791,15.81644676452064
4792,14.96345110619016
4793,13.108793119375626
4794,12.14573439590089
4795,15.048865795414962
4796,19.962503824230495
4797,25.08081305412821
4798,24.674408308427807
4799,27.334674907172012
4800,34.39331710691089
4801,36.62874542479393
4802,24.82358891376424
4803,33.05194306918374
4804,25.588702637076906
4805,20.42835585876269
4806,18.55428037417952
4807,12.32744172227075
4808,14.354719194820717
4809,21.674506374614133
4810,23.74805406713323
4811,30.197962631904637
4812,32.79164000448188
4813,22.01774506240392
4814,14.943235517714706
4815,14.645135058762873
4816,14.379469344496941
4817,10.007045704384309
4818,14.905173086009178
4819,12.848988675714
4820,16.132710623154257
4821,20.81968224922011
4822,18.679912829730714
4823,30.31515410524244
4824,37.52785917787561
4825,31.910380615521433
4826,25.68815830930514
4827,27.039051561116086
4828,28.175777311631553
4829,19.419073403341507
4830,16.669213542881113
4831,14.127047518043096
4832,15.515205811403067
4833,17.907453957155735
4834,23.70215977399473
4835,30.040419555507885
4836,26.06915150680708
4837,24.299610621629164
4838,16.82589179711808
4839,15.19195220246448
4840,11.649946412293541
4841,9.413336561319138
4842,9.67994266653672
4843,14.25352540557079
4844,15.5574426757199
4845,22.608311513773387
4846,28.777449040867364
4847,24.79601785338511
4848,33.228580965800724
4849,29.382123660534774
4850,25.29102649611762
4851,23.738119430732766
4852,27.797107260874974
4853,18.408171969746142
4854,16.57260473855076
4855,13.099478060268904
4856,15.159165939262266
4857,20.208617112497027
4858,16.62720745668398
4859,19.75632745636029
4860,29.25409467107607
4861,25.68272957142204
4862,17.285560241868755
4863,17.47781054473117
4864,13.648785178233346
4865,10.155207968696615
4866,11.852379237847664
4867,13.267801676436308
4868,14.343664082199101
4869,19.67912247719986
4870,17.556371622558622
4871,28.952190648638787
4872,36.31704555546434
4873,32.74544423066528
4874,28.030944189587743
4875,30.44405423411133
4876,26.38058947475007
4877,17.012472888915024
4878,16.795956199755768
4879,12.428889718128959
4880,14.956586102367929
4881,22.173136541958797
4882,20.43447444619635
4883,21.41348460647731
4884,27.40534476481615
4885,20.9628011170524
4886,17.220663397886952
4887,17.90149219308462
4888,12.774484697296575
4889,10.558208550499309
4890,11.866363787017503
4891,11.536724812103357
4892,12.655473618243176
4893,18.008761405437795
4894,18.65724350483255
4895,28.484276337575906
4896,33.1405502425055
4897,33.22898864837477
4898,35.1941826182312
4899,29.62360068370045
4900,37.20987378703408
4901,30.65451661294786
4902,28.148334839271197
4903,23.702302871297277
4904,15.383093178444511
4905,12.794303652100297
4906,10.684562791176335
4907,11.191969947859237
4908,17.47690404159896
4909,18.889641060761832
4910,17.792665679852888
4911,20.198144866437005
4912,18.80466404648188
4913,13.952718920323523
4914,15.570281004897542
4915,14.485773966962162
4916,11.092626513345083
4917,15.620659057106892
4918,20.559553641095512
4919,34.304195504933325
4920,31.62564840482761
4921,31.506437524519114
4922,27.612732272677345
4923,27.193178415707923
4924,26.392599845985686
4925,21.19096481553366
4926,22.60702329305354
4927,18.631433765348564
4928,14.505749493874434
4929,12.612231345685778
4930,12.819621894519543
4931,13.24633797195034
4932,15.35183042501771
4933,14.806292253400251
4934,14.937965627243718
4935,14.106482409253388
4936,16.86002356944683
4937,10.685090576122771
4938,13.89588586764066
4939,19.248768072420756
4940,15.117534277973167
4941,16.85005041886007
4942,23.43817579470673
4943,33.6455645403697
4944,33.23595272864041
4945,31.772911935173674
4946,29.487478673793806
4947,25.962441206824042
4948,26.69229401910339
4949,19.663964649362754
4950,15.911845375441056
4951,13.975245619413698
4952,18.127185426317777
4953,26.14303336509815
4954,23.992317419762596
4955,25.17122539665023
4956,33.0495363479533
4957,21.43873047929249
4958,20.073616087177307
4959,18.626813856380846
4960,16.044684649021836
4961,12.237371513769688
4962,12.321322255284663
4963,15.684123946000884
4964,14.097404943103262
4965,25.11317819942566
4966,27.723362620277076
4967,32.141960851820706
4968,45.446994216606086
4969,40.438526065720446
4970,38.62248659426098
4971,38.03133195346197
4972,34.74329024178711
4973,27.88217332683321
4974,23.115724657267567
4975,16.99006740113487
4976,19.249527799472983
4977,21.521350177621496
4978,23.391500849772164
4979,23.05856191872569
4980,24.34313451053704
4981,25.55980057125898
4982,20.606429744804203
4983,22.796003787213245
4984,16.547439568885235
4985,12.484008234060274
4986,12.987828105119561
4987,17.180801957116973
4988,16.70142484560691
4989,22.87227220898072
4990,26.352655035987816
4991,33.4884456371593
4992,37.5913740943213
4993,32.62304055198204
4994,31.574196948237887
4995,26.513522967173245
4996,24.96696467925646
4997,24.934597699473823
4998,15.722255525933132
4999,13.44875957963925
5000,19.20054329254347
5001,23.560834023341478
5002,26.14767515623468
5003,27.974668929263018
5004,25.13015399162003
5005,25.558907333069445
5006,21.45233758532674
5007,22.60493780259473
5008,19.20617389700214
5009,12.367475737774713
5010,14.481115894523553
5011,17.970843488623782
5012,19.20058189352508
5013,19.62383747195163
5014,29.997282986360617
5015,33.92489030857346
5016,44.300408107434315
5017,39.11245798187173
5018,35.22389924152536
5019,34.27053640114899
5020,23.6008673133254
5021,19.07479423368086
5022,20.27015176045525
5023,15.127273568844359
5024,18.018913043884037
5025,19.0248681783438
5026,25.638374037800155
5027,30.17029840813732
5028,32.24358582560554
5029,24.291026365063225
5030,26.33168870480375
5031,26.132609402758884
5032,19.90236933127955
5033,13.400438836146693
5034,15.412302820754645
5035,18.64327874650596
5036,17.069239867282334
5037,24.377980049628707
5038,23.93245349452594
5039,30.878410121378252
5040,35.419564899599976
5041,31.467980383930374
5042,31.61288726854729
5043,28.282343209794696
5044,26.38785143976395
5045,24.709630784811786
5046,19.82976568232637
5047,14.05077176705082
5048,16.921369720209977
5049,22.672914490924725
5050,27.651519106392954
5051,28.258341108798888
5052,27.879270803140912
5053,22.710663224523895
5054,18.906457022246027
5055,16.559795830288426
5056,14.064965076323874
5057,10.836456311072608
5058,14.029310600222013
5059,14.50388809127493
5060,15.085168639784921
5061,26.68454915198446
5062,24.606556794208092
5063,25.678061159683434
5064,37.013834121257226
5065,34.16267747559931
5066,32.948373788548224
5067,25.43362642434845
5068,37.629739813851174
5069,24.95567152194886
5070,28.4032706042584
5071,23.879534330916076
5072,18.07864336407335
5073,13.365130469755973
5074,14.946939474286127
5075,16.10181435767498
5076,16.24331205994951
5077,19.635338696358275
5078,21.30113122657787
5079,19.77693553698439
5080,19.09804008063215
5081,16.69280400274285
5082,19.520819114335698
5083,20.164633935921863
5084,18.2670378209141
5085,23.84465211060587
5086,22.914162571715536
5087,43.50714869982363
5088,42.33802553999283
5089,52.50908748708218
5090,42.96378155623512
5091,45.90158915639932
5092,41.83280316699158
5093,39.58284873076212
5094,39.95043857543962
5095,37.84720584299642
5096,25.907361210038196
5097,20.307220027936292
5098,19.309786464170998
5099,19.023729479127784
5100,30.558787007192173
5101,29.27567050888266
5102,26.432962610057665
5103,29.689527816166414
5104,27.01314434997432
5105,17.349437247108092
5106,26.60180443671527
5107,22.30296090321424
5108,23.1160664641856
5109,27.161970860576005
5110,31.66757976213238
5111,40.21767942286822
5112,43.83844342584041
5113,39.02241430155758
5114,41.672577999234946
5115,40.5308472386955
5116,37.0563509731491
5117,27.115055216672033
5118,24.087094787089192
5119,16.29129647529203
5120,27.632116328831586
5121,31.50188965600295
5122,28.722802464719344
5123,30.859343249718513
5124,32.31819403410969
5125,23.162746696087087
5126,19.30450961790679
5127,22.79168445412952
5128,18.87581976602254
5129,15.222613539554729
5130,13.315613200943423
5131,21.346935209312026
5132,17.088721594328433
5133,42.822849001883924
5134,37.671396486429614
5135,42.44897573452724
5136,48.091818344381124
5137,32.823695530923
5138,28.32829826161098
5139,28.814182326558182
5140,27.8059883356284
5141,23.43756990792347
5142,21.222206326649207
5143,15.739540104971159
5144,25.860263445178337
5145,33.17236876604743
5146,27.385927385227667
5147,32.446705262025134
5148,26.495984625119377
5149,27.618198037671796
5150,23.193059286660596
5151,27.20880488779331
5152,19.000794183508738
5153,17.102708715229134
5154,17.24110527771922
5155,22.250118178620696
5156,21.854654950405294
5157,47.158770077389605
5158,47.141407880468314
5159,47.95857037411343
5160,52.142994753668816
5161,36.641660504095476
5162,31.783028276264197
5163,29.14409801550349
5164,33.10432915148418
5165,30.508172590462543
5166,26.744628184997566
5167,19.384286840920957
5168,27.843214422839246
5169,34.82350026762682
5170,33.679424405230826
5171,29.31501228333076
5172,29.89100929949632
5173,30.813544299015405
5174,24.782473268399873
5175,24.226147323924632
5176,19.919114793903912
5177,17.435853581572026
5178,16.082383174699107
5179,19.22324866577964
5180,17.493456236147733
5181,25.177018778347577
5182,27.796846070271954
5183,33.09473331160676
5184,41.79012132839793
5185,35.09647287586971
5186,28.483506672791197
5187,27.392048148246893
5188,25.586466732176163
5189,29.025232356056602
5190,18.004056342102718
5191,16.505462866898124
5192,23.198146405603577
5193,28.26029052579768
5194,32.06973194696568
5195,35.92382045512649
5196,35.52934774498525
5197,32.68259835386143
5198,20.33554580893909
5199,20.493686792745862
5200,16.84880430100288
5201,11.16750892912323
5202,16.286369824336397
5203,15.963210281348438
5204,19.12170016480988
5205,29.632362992882342
5206,34.312957599769284
5207,37.49006983207142
5208,45.495808439156555
5209,48.895370941362096
5210,44.2735721782205
5211,36.739955993217606
5212,34.45848919954619
5213,31.8550717201927
5214,21.36159992696895
5215,15.192770557391786
5216,20.552503603844823
5217,32.564856936078066
5218,29.33147108786479
5219,34.46090761505213
5220,25.673378827750305
5221,29.23482375194651
5222,24.84128494091985
5223,20.1746789776723
5224,15.67515403912338
5225,12.357657693546575
5226,15.738486853302206
5227,17.25104247731925
5228,16.547647950553024
5229,26.41918940153821
5230,25.49601986771123
5231,32.35597754256847
5232,38.63862295900594
5233,38.60538915260079
5234,38.749938216917144
5235,34.309455307230465
5236,34.32459355197102
5237,30.407567534811175
5238,36.48478901503156
5239,29.680365505612638
5240,22.369525868022635
5241,15.939692753389695
5242,17.69717194092144
5243,16.91664483205474
5244,16.147067063369562
5245,22.411055680047482
5246,17.370207862833595
5247,18.812173403276827
5248,15.982450138597109
5249,14.887601691328765
5250,17.022128191547118
5251,24.494757252644714
5252,17.21613400439558
5253,22.82723269335163
5254,24.565099631680596
5255,37.80900324183973
5256,35.557371866054964
5257,36.824839977802185
5258,33.990484073131796
5259,37.38659685522284
5260,36.77838784334654
5261,37.43836837920008
5262,35.40318214095917
5263,29.8971247829018
5264,24.01019081503086
5265,18.43588447904219
5266,15.92763963244566
5267,19.217117382657786
5268,25.272685656665736
5269,21.90289849887969
5270,18.24745134757431
5271,24.31434505726746
5272,23.885847067226415
5273,20.093304422746378
5274,20.071495779732107
5275,26.779989350401145
5276,24.042299507618413
5277,32.237654396934865
5278,35.60045964266427
5279,51.92236973411776
5280,47.151767223575476
5281,46.56467479703047
5282,46.2445334817119
5283,49.78569058628226
5284,35.61974009826554
5285,29.70568924312617
5286,24.344151024448504
5287,20.60561214989013
5288,31.97873315050257
5289,34.5063013889873
5290,30.64010034114467
5291,29.129865261202827
5292,27.92399418043173
5293,30.443441268064543
5294,23.806004452320284
5295,23.924215563113137
5296,18.971674468769493
5297,17.857955005697008
5298,20.38450765547905
5299,18.585286317170855
5300,20.24940558838036
5301,28.763923692305355
5302,31.38232625009482
5303,32.191760918061306
5304,43.28706569244396
5305,36.2914115518861
5306,31.241633498435068
5307,31.22000412666351
5308,23.891256703046942
5309,22.44426139082682
5310,18.6212590912627
5311,15.778613707226151
5312,24.609555343998714
5313,32.35078042800978
5314,34.01879989906683
5315,23.748243503453498
5316,27.894623817462044
5317,27.137701813605446
5318,22.708963481308423
5319,23.074557505388103
5320,15.961434681970902
5321,15.873498484989586
5322,17.69337449680214
5323,19.929164571955596
5324,19.51854319443371
5325,29.131480905923794
5326,37.3900277956219
5327,34.26379096098479
5328,37.592570012414754
5329,36.935447020568155
5330,31.582446163828987
5331,31.92864809940394
5332,27.39028700811305
5333,22.962154433528283
5334,19.714647823587285
5335,16.959032320387664
5336,24.73711785641225
5337,31.980393773808256
5338,30.1627875907711
5339,33.15298482088111
5340,30.10171867117677
5341,27.696606487928992
5342,22.574359695162826
5343,17.666505902728037
5344,16.517819499173086
5345,14.212737437460289
5346,20.498761940073706
5347,22.88749061928535
5348,19.530393513715737
5349,25.716759681774032
5350,27.352163747350076
5351,30.53532938990872
5352,49.26828460301213
5353,35.09923438077837
5354,39.40650216302259
5355,32.93865545974429
5356,30.939182552253804
5357,28.069896460512986
5358,18.568464963273847
5359,17.487643906186957
5360,28.48033511376193
5361,34.16226657370939
5362,25.93397928275843
5363,29.317701557538463
5364,28.277348141132446
5365,23.42622100971354
5366,23.254486652047344
5367,23.161963857267576
5368,17.01733029233401
5369,16.996128290437195
5370,14.738692014537525
5371,18.13745071306485
5372,24.57911713268075
5373,38.67624268177117
5374,38.77274601526171
5375,40.7115458669379
5376,52.566841005093046
5377,44.81246897901405
5378,40.78220866307789
5379,42.258096180953565
5380,45.43214468328785
5381,38.11330414036895
5382,31.149738845169143
5383,26.51884360227118
5384,30.95673925521186
5385,31.970266365375736
5386,30.737908631940552
5387,29.350510405231354
5388,31.056548385840976
5389,32.48688108496564
5390,23.046562029794615
5391,21.75824408864826
5392,22.42653397490493
5393,17.2264760778782
5394,18.9875757907195
5395,21.331096375137516
5396,23.618288571146678
5397,33.99874474872328
5398,28.97624561718694
5399,36.394078715835484
5400,42.10641253126757
5401,36.64053488725645
5402,32.61244326256637
5403,29.80106657200913
5404,31.144751721829987
5405,31.057888697861102
5406,37.28637274374985
5407,25.746238682085302
5408,17.4850766510785
5409,15.888188675537318
5410,16.795776955238278
5411,17.885964205358324
5412,19.708841546935233
5413,21.202653498571607
5414,20.728559171141104
5415,20.380815172159085
5416,22.272912679288297
5417,16.88880483795604
5418,18.416731090183735
5419,22.68416278635247
5420,16.502705922531746
5421,34.3836633399015
5422,26.037450197767765
5423,36.54604839113881
5424,32.80629879263253
5425,40.82964315775218
5426,30.192237139266986
5427,29.938735710050615
5428,25.904679769124307
5429,23.408116062627485
5430,26.494605033137223
5431,28.147446043439594
5432,17.878719444620977
5433,14.361475721627187
5434,17.61795215616578
5435,17.004326688245783
5436,25.260916083522726
5437,22.458067051818
5438,19.01088356083682
5439,19.35170711035092
5440,24.585573398634853
5441,21.78897101858427
5442,19.38848445208185
5443,24.996912522871117
5444,25.800080760400803
5445,31.49252956527805
5446,36.310793567496326
5447,55.180888733819344
5448,48.33273977897332
5449,39.75611422877922
5450,35.997705688147796
5451,38.139325387997125
5452,33.20781347899784
5453,36.63425636699122
5454,24.01690060385143
5455,23.06352413693531
5456,33.344087520536526
5457,39.2220701880282
5458,29.805828159345214
5459,35.98805849694213
5460,28.4339291431684
5461,25.069290535352437
5462,25.08469661729568
5463,20.660926611344962
5464,24.129315157257007
5465,15.949122164140904
5466,19.080363268636628
5467,22.001243296458117
5468,21.182847961837375
5469,32.41411983341614
5470,38.052843480308226
5471,36.26098433969242
5472,40.08941218577684
5473,29.917628198723293
5474,29.38156386956893
5475,30.368869635497425
5476,29.05839534448607
5477,21.592420797723616
5478,19.07763029644445
5479,18.67835664674635
5480,30.73534055476409
5481,37.83775306149143
5482,26.943310401416376
5483,29.415526328259702
5484,24.83659777973117
5485,27.74018646904348
5486,27.046404016145168
5487,17.89158837723441
5488,17.53485607144934
5489,17.878053317921314
5490,20.700104809559782
5491,24.820942568330587
5492,24.945085889711674
5493,40.950366521157854
5494,39.36866179909682
5495,41.61211128670401
5496,44.505982819267274
5497,34.168805438410764
5498,40.02742423012863
5499,35.23461200755734
5500,31.48181459565748
5501,28.201385355891745
5502,27.100458040028286
5503,20.436599188252924
5504,30.464257285291676
5505,34.00142200759406
5506,31.655908956677422
5507,24.104936069231158
5508,27.499753725982657
5509,24.526419139489672
5510,25.951664291576858
5511,19.44308368174724
5512,19.180208496505724
5513,15.287880091835573
5514,20.04700266466933
5515,26.454808996521788
5516,23.067228223377704
5517,33.42599334937246
5518,37.275351079998046
5519,39.51305342391928
5520,44.26220391406632
5521,40.65255450055752
5522,43.85418401560147
5523,38.40364215386756
5524,36.84223994097556
5525,35.435658209734854
5526,32.77992525210337
5527,24.391935189753998
5528,34.682511794055536
5529,42.301009954347904
5530,36.932213660252174
5531,33.17106874437384
5532,31.67789335326893
5533,28.463552169063693
5534,23.36340944844781
5535,30.511749731699126
5536,23.221087956825794
5537,16.829460562691146
5538,16.50496560173794
5539,22.011540787161515
5540,49.087479749901746
5541,57.308059882434065
5542,55.36967290945263
5543,39.16712973904256
5544,60.205433074984825
5545,53.22293827654129
5546,46.98655747949118
5547,53.580843595344724
