name,ov_hours,max_voltage,min_voltage
MV83,0,0.9967697415580833,0.9591830283824232
MV84,0,0.9967697413026605,0.9591830270619761
MV85,0,0.9967486728976155,0.9589036869641513
MV86,0,0.996728058018395,0.9586587557023993
MV87,0,0.9967281703334158,0.9586588637276253
MV88,0,0.9967281712843331,0.9586588646422229
MV89,0,0.9967259685898269,0.9586312641243208
MV90,0,0.9967254756092939,0.9586294712594158
MV91,0,0.9967272171374693,0.9586504435873442
MV92,0,0.9967280573153806,0.9586587449622876
MV93,0,0.9967280569331917,0.9586587362267083
MV94,0,0.9967241433921938,0.9586134840943111
MV95,0,0.9967232751231395,0.9586071255880788
MV96,0,0.996713510483163,0.9585399725443164
MV97,0,0.996742865795553,0.9588338347539996
MV98,0,0.996742359345419,0.9588288901656805
MV99,0,0.9967423588197595,0.958828885396441
MV100,0,0.9967964313144041,0.9594934644531783
MV101,0,0.9967964308843658,0.9594934549535669
MV102,0,0.9968462206081876,0.9601823512846752
MV103,0,0.9968437141782512,0.9601476425099015
MV104,0,0.9968401365043433,0.9601143856737611
MV105,0,0.9968401346647835,0.9601143690133996
MV106,0,0.9969302142581435,0.9614376345793376
MV107,0,0.9968759514188532,0.9606887085126316
MV108,0,0.9968758732229678,0.9606882870220522
MV109,0,0.9978406282795103,0.9737118593785404
MV110,0,0.9978314065082831,0.9735930310571469
MV111,0,0.997831332512449,0.9735920819230673
MV112,0,0.9978480798502606,0.9738071667031208
MV113,0,0.9978480798434434,0.9738071666550066
MV114,0,0.9978354299722878,0.9737183806253783
MV115,0,0.9978492328235818,0.9738184126289846
MV116,0,0.9976755794715759,0.9717763570714181
MV117,0,0.9972947668438752,0.9659902205393606
MV118,0,0.9978492324942888,0.9738184105859216
MV119,0,0.9976687463428168,0.9717160126909489
MV120,0,0.9976539222250842,0.9716146342082668
MV121,0,0.997667534146724,0.9716962768408345
MV122,0,0.9976688055228748,0.9717160703315294
MV123,0,0.9976688060246003,0.9717160708202034
MV124,0,0.9976755779423119,0.971776351538755
