,stes_temperature
820,28.819192878592357
821,28.81041375703947
822,28.80237522366323
823,28.783447799775125
824,28.764609392146724
825,28.745859582131818
826,28.727197953053082
827,28.716228674482295
828,28.707924560909113
829,28.700093893616263
830,28.692893919926064
831,28.686373272979008
832,28.6807022807904
833,28.67399249140171
834,28.664780073578505
835,28.65529768597718
836,28.64543441081577
837,28.635275719557193
838,28.62556776847721
839,28.615424916390822
840,28.604934520511165
841,28.595042051693987
842,28.58597638839441
843,28.578205206608757
844,28.57018358130668
845,28.561594061988703
846,28.554355912423176
847,28.545144928109337
848,28.535943607761293
849,28.526076496681522
850,28.516192538185383
851,28.50685108733387
852,28.499025967274342
853,28.49121903527466
854,28.48430588035708
855,28.47908582827717
856,28.47337039640657
857,28.45599029239264
858,28.44818230170443
859,28.439885257637997
860,28.43300898031414
861,28.425148363744132
862,28.41758514301354
863,28.409809421813918
864,28.402586980005175
865,28.395629250262278
866,28.388794092240776
867,28.381881915673883
868,28.375365584337796
869,28.368491011453937
870,28.36064153844742
871,28.35292097208985
872,28.336107345442322
873,28.32863754594953
874,28.321172407621624
875,28.31325284982254
876,28.30557837401411
877,28.298727443919837
878,28.29228335021888
879,28.286376041788806
880,28.280470717311726
881,28.273141759923586
882,28.26510561129272
883,28.256933933185753
884,28.250219452595843
885,28.243454437195798
886,28.23766699911698
887,28.230102743447617
888,28.224168704020652
889,28.21837518339582
890,28.21241307921639
891,28.20672170721798
892,28.201011501992358
893,28.19497681616962
894,28.188656446135795
895,28.18239186953694
896,28.176917380371716
897,28.171757468418676
898,28.16598688385857
899,28.159468504692956
900,28.152747498346255
901,28.144863473860443
902,28.137552336379105
903,28.133113259072417
904,28.127500462241073
905,28.119652325622862
906,28.111238110492593
907,28.102231365551802
908,28.094062559347343
909,28.08390288271953
910,28.074550709833005
911,28.065836125634355
912,28.056999124969252
913,28.050513777353192
914,28.044680492006286
915,28.039108359226773
916,28.033954245171753
917,28.027824545155127
918,28.0233287071307
919,28.016780801061355
920,28.00941863792049
921,28.001717801063666
922,27.993153924725167
923,27.984325522093577
924,27.975713448888072
925,27.968709257872156
926,27.963077112485784
927,27.957270031403507
928,27.95242336882754
929,27.947509943306862
930,27.941276914543195
931,27.933729228543292
932,27.927974062495963
933,27.921211962433922
934,27.914799176530675
935,27.907505005237635
936,27.89954224089196
937,27.89224182633484
938,27.885747661996728
939,27.87958877906226
940,27.87404510603219
941,27.868289210148628
942,27.86305268302253
943,27.8559789281403
944,27.84994196835274
945,27.841957078250868
946,27.833205988233075
947,27.82433576834642
948,27.81599858229834
949,27.808781856471214
950,27.80338272029419
951,27.79902037724494
952,27.793511095511242
953,27.788173452084617
954,27.779937335903316
955,27.77126580036987
956,27.762380372365055
957,27.755176577997158
958,27.748191176384452
959,27.739883245582696
960,27.73093699844926
961,27.72363037507291
962,27.716385812626733
963,27.708943812040733
964,27.70206181093603
965,27.69463367136533
966,27.688099997185645
967,27.679437458491076
968,27.670627501542352
969,27.66086425820733
970,27.65046163484932
971,27.64002276523821
972,27.63019541568259
973,27.622997485256356
974,27.61583803987891
975,27.610631425983847
976,27.60455053729585
977,27.598518894795657
978,27.59138052364508
979,27.583160469488124
980,27.575844696928712
981,27.56640797297415
982,27.55685378755905
983,27.546136079920085
984,27.535243721597514
985,27.525904013180707
986,27.517690770835564
987,27.50917188331103
988,27.500848770035166
989,27.49289510132096
990,27.486726649485615
991,27.478442734613257
992,27.46913677879001
993,27.458411152493888
994,27.446100019848572
995,27.435468140995116
996,27.425723642029453
997,27.417419149380702
998,27.411277659307455
999,27.40564131328597
1000,27.40034917286652
1001,27.394893827943836
1002,27.387718274345673
1003,27.37924331668008
1004,27.37105361921993
1005,27.363807837351157
1006,27.355767014418454
1007,27.347039056968313
1008,27.336005781058443
1009,27.326184602078605
1010,27.31745732058464
1011,27.30938827057841
1012,27.30122129185426
1013,27.2924860710305
1014,27.28552383849635
1015,27.275965954404708
1016,27.266537603287574
1017,27.2572181630775
1018,27.247183646552855
1019,27.238426665792183
1020,27.229133539308158
1021,27.220070358045838
1022,27.212913652391798
1023,27.207215864441668
1024,27.200741958857968
1025,27.194202944287127
1026,27.187705071530534
1027,27.180164058222186
1028,27.17332991622085
1029,27.166155768279104
1030,27.15887684072198
1031,27.15184944768397
1032,27.144696920916267
1033,27.13789879492565
1034,27.130917602810353
1035,27.124164204196347
1036,27.117314787310658
1037,27.109853660248472
1038,27.102382569891443
1039,27.0946686527258
1040,27.08808281655205
1041,27.081370370390328
1042,27.07303220516708
1043,27.065175581824338
1044,27.0574491601216
1045,27.050614368804315
1046,27.044023814557207
1047,27.037723931392946
1048,27.03134552067292
1049,27.025827134470333
1050,27.01993657123129
1051,27.011474437857174
1052,27.00251401739458
1053,26.99386921764687
1054,26.985421776336725
1055,26.97780705553958
1056,26.970822559902572
1057,26.96365697335129
1058,26.956794276999496
1059,26.950777301119192
1060,26.94415183450942
1061,26.93648026901566
1062,26.92846746454299
1063,26.920258775191293
1064,26.91334659865463
1065,26.905549919563864
1066,26.896931755613384
1067,26.888411297917912
1068,26.878818401192532
1069,26.869561733570894
1070,26.863566766041654
1071,26.85699082776646
1072,26.850334416381013
1073,26.84235988790579
1074,26.83265047673804
1075,26.823103443401255
1076,26.813484595887346
1077,26.803910986110676
1078,26.794382401316764
1079,26.78489862975173
1080,26.77545946065756
1081,26.766064684267473
1082,26.757735982047397
1083,26.749731787793724
1084,26.74120079491175
1085,26.732174170665246
1086,26.723844419781035
1087,26.71481340868758
1088,26.70570385255485
1089,26.69663713894625
1090,26.687613066372055
1091,26.67863143429017
1092,26.66969204310164
1093,26.660794694146247
1094,26.651939189698062
1095,26.644719468590626
1096,26.638019874343893
1097,26.63054094484548
1098,26.621870923762604
1099,26.61319847900991
1100,26.604566821033007
1101,26.59597575801043
1102,26.587425099022845
1103,26.57891465404884
1104,26.570444233960657
1105,26.562013650520022
1106,26.55362271637395
1107,26.546853011958106
1108,26.5405183588887
1109,26.533759855101856
1110,26.52848293830926
1111,26.521306944372434
1112,26.514031842101065
1113,26.505866567883402
1114,26.498451857753732
1115,26.491427175766727
1116,26.48485245919242
1117,26.477916922427553
1118,26.472500659955582
1119,26.46761379166984
1120,26.462932020807607
1121,26.4550070706293
1122,26.447119391736692
1123,26.43926880884177
1124,26.434593364503417
1125,26.43036066547879
1126,26.42521739154097
1127,26.419157900719345
1128,26.41274165316713
1129,26.407788722314073
1130,26.403360047038838
1131,26.399348477273556
1132,26.394825583971574
1133,26.39011202169732
1134,26.38661621471484
1135,26.37994840335384
1136,26.372644173343648
1137,26.36565136767757
1138,26.359429899550054
1139,26.35708657481733
1140,26.350722388119504
1141,26.344564217023898
1142,26.33805259652599
1143,26.333906783758895
1144,26.326588643259406
1145,26.31930492020093
1146,26.312055452717193
1147,26.304840079703155
1148,26.29765864081147
1149,26.293688472808306
1150,26.289819096249325
1151,26.285883960671942
1152,26.280242491222996
1153,26.275841242603835
1154,26.270755713275364
1155,26.265999118234678
1156,26.261023025689422
1157,26.255979716638027
1158,26.24902806954442
1159,26.242109116262007
1160,26.235222703030793
1161,26.228368676813908
1162,26.22154688529422
1163,26.216216129593132
1164,26.212636429198575
1165,26.207251227706053
1166,26.200528752202395
1167,26.19383789270886
1168,26.18717850053438
1169,26.18055042768718
1170,26.173953526871493
1171,26.1673876514843
1172,26.16085265561204
1173,26.154348394027405
1174,26.149820015395882
1175,26.145046299937427
1176,26.14001940007304
1177,26.136354599267772
1178,26.13308558260963
1179,26.12942182847081
1180,26.12728141119928
1181,26.12463932281041
1182,26.118305373649523
1183,26.112001213247357
1184,26.105726701506466
1185,26.09948169898828
1186,26.093727703556993
1187,26.08874173528636
1188,26.083651030210525
1189,26.07884610153318
1190,26.072727519307712
1191,26.066637712963615
1192,26.060576547167027
1193,26.054543887220568
1194,26.048539599060344
1195,26.04256354925297
1196,26.036615604992598
1197,26.033652570342113
1198,26.031899462277284
1199,26.030180684097424
1200,26.028051332238945
1201,26.02633516332863
1202,26.025197969481585
1203,26.025183649175524
1204,26.024997285001625
1205,26.02430551303477
1206,26.023361166760214
1207,26.02267195885016
1208,26.02250142378394
1209,26.02254887543183
1210,26.02181402511794
1211,26.021610411826455
1212,26.021343930153034
1213,26.020842027892716
1214,26.02021830015223
1215,26.0202055601586
1216,26.019577806413295
1217,26.019492276211977
1218,26.019149334445867
1219,26.01769960875893
1220,26.01747563155236
1221,26.018124309469467
1222,26.018638007000153
1223,26.01803305092959
1224,26.018596151183104
1225,26.01847583350121
1226,26.01798926758429
1227,26.0166200518953
1228,26.0158703775862
1229,26.015455289497712
1230,26.015593027586533
1231,26.016376425601575
1232,26.018053821281022
1233,26.01976396487282
1234,26.02037595901065
1235,26.020868553974456
1236,26.020085857208606
1237,26.019135669921678
1238,26.01917821402396
1239,26.01903151718255
1240,26.01907111344038
1241,26.017699235847402
1242,26.01736107879027
1243,26.016658673865003
1244,26.017203244219985
1245,26.017949419192583
1246,26.017260910147733
1247,26.01676092045266
1248,26.016749372419845
1249,26.01740534245716
1250,26.019265804001883
1251,26.020644303368798
1252,26.022196310188907
1253,26.02381358695797
1254,26.01795382434995
1255,26.012121620386633
1256,26.00631684545887
1257,26.00053937056705
1258,25.994789067318266
1259,25.98906580792344
1260,25.98336946519448
1261,25.982262512133353
1262,25.976598165514833
1263,25.97096045849358
1264,25.965349265782745
1265,25.959764462684706
1266,25.954205925088296
1267,25.948673529466056
1268,25.947568599584848
1269,25.946463734134024
1270,25.947112552977984
1271,25.94797975125118
1272,25.949441621021236
1273,25.949446873098267
1274,25.95113017418266
1275,25.952751708651927
1276,25.953801614517353
1277,25.955409590086592
1278,25.957810508021936
1279,25.958537663968468
1280,25.957432158892555
1281,25.95632671828055
1282,25.95656164204803
1283,25.956143425785946
1284,25.955256939152527
1285,25.955687323051617
1286,25.95627449856074
1287,25.956722896920294
1288,25.95774468086548
1289,25.95663922202978
1290,25.955533827655294
1291,25.954428497738267
1292,25.953323232274933
1293,25.953114075753167
1294,25.953337649188814
1295,25.953167401344604
1296,25.952389999562325
1297,25.952358318561394
1298,25.95315541715502
1299,25.95383045569543
1300,25.95465782339597
1301,25.95626997000032
1302,25.9584931187878
1303,25.960008335994942
1304,25.961192637124338
1305,25.961712626098244
1306,25.960606935884808
1307,25.959501310146077
1308,25.95839574887829
1309,25.95729025207769
1310,25.959560925854323
1311,25.962566849489264
1312,25.96622877237112
1313,25.965122818813395
1314,25.964016929745732
1315,25.962911105164366
1316,25.961805345065542
1317,25.960699649445502
1318,25.962605457363978
1319,25.96425180955595
1320,25.965513129390374
1321,25.967319050810715
1322,25.96889292964692
1323,25.97113025405537
1324,25.974361832872393
1325,25.97767917596764
1326,25.9765725547171
1327,25.970934968144224
1328,25.96532389531529
1329,25.959739211535346
1330,25.960573626278265
1331,25.962429269759497
1332,25.96464383675512
1333,25.966602745424915
1334,25.969028220952627
1335,25.96792210415422
1336,25.96681605185539
1337,25.961224350417105
1338,25.955658946923556
1339,25.954553609710608
1340,25.95344833695178
1341,25.952343128643317
1342,25.953149100573796
1343,25.95298369253508
1344,25.95196421087822
1345,25.951329253436885
1346,25.951519364382747
1347,25.952560893178166
1348,25.95304879994171
1349,25.953674916615363
1350,25.952569695094645
1351,25.94704499471265
1352,25.941546277167355
1353,25.93607342026067
1354,25.930626302369223
1355,25.92952242485301
1356,25.928418611705805
1357,25.92731486292385
1358,25.926211178503397
1359,25.925107558440686
1360,25.924004002731966
