,stes_soc
2057,205963.016315607
2058,205984.06719815137
2059,206023.22149978238
2060,206053.42199717797
2061,206072.52125708578
2062,206104.90302380658
2063,206136.9536374706
2064,206172.10622014562
2065,206204.43400455036
2066,206232.21583757547
2067,206257.93525191664
2068,206297.60459265602
2069,206332.33699983903
2070,206366.966516276
2071,206405.863026937
2072,206452.93800090137
2073,206513.48935358107
2074,206602.3498150629
2075,206689.9687117174
2076,206780.30506227716
2077,206806.67624274077
2078,206838.2357885584
2079,206867.8117439442
2080,206908.38607849437
2081,206946.85931509692
2082,206978.3915362425
2083,207007.6232836252
2084,207030.68610509005
2085,207056.1243585501
2086,207080.3785734338
2087,207106.35489905078
2088,207134.9687727215
2089,207169.49278642645
2090,207223.5642173386
2091,207280.58504487635
2092,207333.0647303178
2093,207385.87204642888
2094,207445.60647667374
2095,207505.97167844133
2096,207554.23380471583
2097,207619.98529835095
2098,207720.21355394388
2099,207838.96599491348
2100,207958.8862312618
2101,208025.68256401707
2102,208074.64961627542
2103,208127.14490320513
2104,208184.09989273082
2105,208234.0802830776
2106,208286.9787389663
2107,208337.8257541928
2108,208383.22368554995
2109,208429.7939615861
2110,208491.91242986478
2111,208540.37684774108
2112,208586.41989132488
2113,208638.6310564812
2114,208698.9240136617
2115,208755.85618494713
2116,208820.0728488638
2117,208883.06338375245
2118,208949.11422150975
2119,209017.70520714045
2120,209082.06799254482
2121,209176.1345148933
2122,209303.42172345173
2123,209435.09805700366
2124,209556.7343916441
2125,209654.6343218287
2126,209764.45516132654
2127,209873.59214855763
2128,209991.98444431674
2129,210118.30267100994
2130,210239.83772931082
2131,210360.7973014659
2132,210439.63009021463
2133,210512.94486383637
2134,210571.68208722875
2135,210644.8526272379
2136,210712.93172680074
2137,210773.74655469137
2138,210844.62977579495
2139,210915.2916552951
2140,210986.67156462555
2141,211055.6861191552
2142,211139.039934838
2143,211223.55127996212
2144,211295.0272345832
2145,211361.52174872774
2146,211424.74227523562
2147,211481.08464645734
2148,211569.1469348605
2149,211618.3174476582
2150,211676.7355779505
2151,211733.27347312565
2152,211784.59801386925
2153,211841.35897929137
2154,211909.52091609393
2155,211970.47797694054
2156,212025.09433055652
2157,212085.7463242022
2158,212146.91276083296
2159,212193.34357261867
2160,212225.89752861124
2161,212265.62660924383
2162,212312.75488098053
2163,212366.85485951533
2164,212420.29732258173
2165,212472.07583829493
2166,212375.79916182102
2167,212348.73061561715
2168,212400.28478227777
2169,212441.17880678875
2170,212474.5459176306
2171,212497.07901649707
2172,212535.54740807807
2173,212586.64864482114
2174,212637.39798002804
2175,212690.82520054348
2176,212595.55146695834
2177,212498.69408078544
2178,212402.2922178942
2179,212307.3452091263
2180,212211.84326589425
2181,212116.79047125377
2182,212184.31273643964
2183,212237.83812446758
2184,212290.19387666674
2185,212342.54625470514
2186,212400.08898827108
2187,212456.71123699544
2188,212517.91714359284
2189,212577.86794150766
2190,212490.46401292068
2191,212504.5612003221
2192,212561.6490676162
2193,212619.11737670095
2194,212681.41187928992
2195,212729.6433267662
2196,212777.4841644763
2197,212777.6869905687
2198,212693.11661582428
2199,212607.15207599237
2200,212510.24013179654
2201,212413.78396747043
2202,212317.78143946722
2203,212222.23041432124
2204,212127.12876860058
2205,212032.47438885993
2206,212071.54078723275
2207,212107.45777606685
2208,212146.86490759804
2209,212194.42407597924
2210,212244.2474426887
2211,212297.0808677084
2212,212357.05256849612
2213,212411.09014315667
2214,212334.59046972744
2215,212385.04822419738
2216,212441.28312025408
2217,212508.02411769817
2218,212592.37584821737
2219,212629.772548079
2220,212681.63172829367
2221,212730.33610599767
2222,212783.18603917406
2223,212849.6916018859
2224,212898.97568816575
2225,212952.21126791657
2226,213000.48571153503
2227,213048.0145355654
2228,213094.64738913928
2229,213131.57591260434
2230,213166.67048523884
2231,213190.47682206187
2232,213215.1861815753
2233,213246.94234762772
2234,213280.3943078759
2235,213320.01119225912
2236,213364.7392031421
2237,213416.47492643533
2238,213458.33889230504
2239,213500.41512319818
2240,213551.96037996205
2241,213611.18785441705
2242,213667.8311739097
2243,213719.6193181175
2244,213785.38289097877
2245,213835.09220074027
2246,213888.90929033086
2247,213938.95249455352
2248,213985.2143326617
2249,214036.92321191524
2250,214080.227642961
2251,214126.14401671066
2252,214172.252430136
2253,214213.79298146826
2254,214245.23762060143
2255,214277.11590193902
2256,214303.1626110522
2257,214324.70812342488
2258,214360.56332452115
2259,214398.6518496279
2260,214432.01232195942
2261,214468.48456212197
2262,214362.8187136985
2263,214257.64981502696
2264,214197.72128538028
2265,214176.97127232343
2266,214194.99351764773
2267,214147.067610747
2268,214042.91339618285
2269,213939.24902210984
2270,213836.072184793
2271,213733.38059133192
2272,213631.17195960972
2273,213529.44401824242
2274,213428.1945065284
2275,213327.42117439822
2276,213227.1217823646
2277,213127.29410147257
2278,213141.71104149843
2279,213159.67318994866
2280,213160.47110345616
2281,213168.62523075024
2282,213200.7048506152
2283,213229.95139690017
2284,213262.57821877033
2285,213289.863216553
2286,213189.74046075626
2287,213090.08858537543
2288,212990.90537584538
2289,212892.18862801616
2290,212793.9361481039
2291,212704.1802252962
2292,212606.81195471447
2293,212509.90161011953
2294,212413.44703787132
2295,212317.44609445843
2296,212221.8966464504
2297,212126.79657045036
2298,212032.14375304786
2299,211937.93609077192
2300,211844.17149004422
2301,211750.8478671326
2302,211751.4799248229
2303,211761.30514521798
2304,211762.77029061713
2305,211766.79695944214
2306,211799.1274114126
2307,211829.4571201927
2308,211861.91679380133
2309,211885.34105484874
2310,211791.82381020105
2311,211698.74638004613
2312,211606.10669592282
2313,211513.90269909802
2314,211422.13234052088
2315,211406.3058889627
2316,211432.66077089217
2317,211459.38278459272
2318,211484.23884696764
2319,211519.44169773016
2320,211447.1954313761
2321,211355.7387991414
2322,211264.71229027558
2323,211174.11388189517
2324,211083.94156063034
2325,210994.1933225802
2326,211010.89518971732
2327,211027.1813582501
2328,211050.5961213449
2329,211075.1859969067
2330,211110.9144661709
2331,211155.77034634486
2332,211194.81371912436
2333,211182.49858476582
2334,211092.28682998416
2335,211002.49934387425
2336,210913.1341310874
2337,210824.18920565912
2338,210735.662590965
2339,210647.55231967667
2340,210559.85643371823
2341,210472.57298422267
2342,210385.70003148858
2343,210299.235644937
2344,210213.1779030685
2345,210127.5248934206
2346,210042.27471252513
2347,209957.42546586602
2348,209872.97526783717
2349,209788.92224170055
2350,209792.87482785314
2351,209804.8366216297
2352,209803.09509621002
2353,209821.03408417766
2354,209857.49717163344
2355,209894.91883048785
2356,209937.98114082907
2357,209853.62239006202
2358,209769.66038110788
2359,209686.09324807764
2360,209602.91913385765
2361,209520.13619006827
2362,209437.74257702284
2363,209355.7364636869
2364,209274.11602763727
2365,209192.8794550218
2366,209112.02494051884
2367,209031.5506872973
2368,208951.45490697664
2369,208871.73581958708
2370,208792.39165353013
2371,208713.42064553915
2372,208634.82104064026
2373,208556.5910921132
2374,208576.04967161256
2375,208598.2330821292
2376,208610.02959623816
2377,208633.82819802186
2378,208670.44476127668
2379,208703.7272975749
2380,208691.55742276815
2381,208613.0606412819
2382,208534.93303258577
2383,208457.17286044877
2384,208379.7783968054
2385,208302.74792171724
2386,208226.07972333493
2387,208149.7720978599
2388,208073.82334950662
2389,208061.69020548704
2390,208049.55776897207
2391,207974.08033170583
2392,207898.95786716053
2393,207824.1887058885
2394,207749.77118629348
2395,207675.70365459385
2396,207601.9844647857
2397,207528.6119786063
2398,207516.51062680344
2399,207504.4099806513
2400,207492.31004010874
2401,207480.21080513461
2402,207468.11227568777
2403,207456.0144517271
2404,207383.32846703197
2405,207310.98432677003
2406,207238.98042323635
2407,207230.5412510647
2408,207257.18910743756
2409,207302.17036013104
2410,207329.1107801021
2411,207351.92532181644
2412,207368.76638867406
2413,207390.3222935162
2414,207428.06807350172
2415,207466.65665383538
2416,207455.01001657054
2417,207382.32875576502
2418,207309.98931717608
2419,207237.9900932033
2420,207166.3294838068
2421,207095.00589647176
2422,207024.01774617302
2423,206953.36345533983
2424,206883.04145382077
2425,206813.05017884896
2426,206743.3880750072
2427,206674.0535941935
2428,206605.04519558663
2429,206536.3613456119
2430,206468.00051790703
2431,206399.9611932883
2432,206332.2418597168
2433,206264.84101226472
2434,206197.75715308197
2435,206130.98879136294
2436,206064.5344433133
2437,205998.39263211706
2438,205932.56188790372
2439,205867.04074771568
2440,205801.8277554756
2441,205736.92146195413
2442,205672.3204247378
2443,205608.02320819668
2444,205544.02838345282
2445,205480.3345283482
2446,205416.9402274133
2447,205353.8440718356
2448,205291.04465942827
2449,205228.54059459904
2450,205166.33048831907
2451,205104.41295809226
2452,205042.78662792436
2453,204981.4501282925
2454,204920.40209611467
2455,204896.52992311702
2456,204902.29435052825
2457,204898.01941931972
2458,204909.47836376252
2459,204930.20713179052
2460,204952.79783304207
2461,204968.07745690146
2462,204998.55499564408
2463,205028.25531407585
2464,205030.24283184003
2465,204968.96532606895
2466,204907.976010302
2467,204847.27352917264
2468,204786.85653368873
2469,204726.72368120245
2470,204666.87363538047
2471,204607.30506617433
2472,204548.0166497908
2473,204489.00706866253
2474,204430.27501141865
2475,204371.81917285576
2476,204313.63825390884
2477,204255.73096162247
2478,204288.99254363065
2479,204301.07710106546
2480,204243.22888426928
2481,204228.77755888767
2482,204239.75424678295
2483,204253.4858616093
2484,204280.60196026418
2485,204302.20245560713
2486,204327.98627032936
2487,204373.9372803155
2488,204360.1022641827
2489,204301.97645021955
2490,204244.12400375647
2491,204186.5436391377
2492,204129.2340767539
2493,204072.19404301376
2494,204015.4222703158
2495,203958.91749701998
2496,203902.6784674199
2497,203846.70393171473
2498,203790.99264598152
2499,203735.54337214745
2500,203680.35487796253
2501,203625.425936972
2502,203669.92291653622
2503,203705.03424763662
2504,203716.83312269617
2505,203746.52150250584
2506,203818.89590106404
2507,203905.60442912945
2508,203948.9686872767
2509,203995.04128851235
2510,204048.44697958487
2511,204107.81530753247
2512,204153.66822364987
2513,204096.5132753615
2514,204039.62712856196
2515,203983.0085190695
2516,203926.6561886479
2517,203870.56888497848
2518,203814.74536163223
2519,203759.18437804215
2520,203703.88469947563
2521,203648.84509700706
2522,203594.06434749052
2523,203539.54123353257
2524,203485.2745434652
2525,203431.26307131894
2526,203377.50561679603
2527,203324.0009852437
2528,203270.74798762775
2529,203289.37234528625
2530,203317.28988345637
2531,203347.97015518462
2532,203394.51122232413
2533,203340.92661288325
2534,203287.59401351723
2535,203234.51223901485
2536,203181.68010973904
2537,203129.09645160058
2538,203076.76009603203
2539,203024.6698799618
2540,202972.82464578815
2541,202921.22324135367
2542,202869.8645199196
2543,202818.74734014022
2544,202767.87056603772
2545,202717.23306697674
2546,202666.83371763935
2547,202616.67139800006
2548,202566.74499330088
2549,202517.0533940265
2550,202467.59549587982
2551,202418.37019975716
2552,202369.37641172405
2553,202320.61304299074
2554,202272.07900988814
2555,202223.77323384373
2556,202175.69464135752
2557,202127.84216397817
2558,202080.6113104894
2559,202036.38591490133
2560,201995.4017596607
2561,201955.4587654547
2562,201908.64206420857
2563,201862.04554335578
2564,201815.66816738117
2565,201769.50890563958
2566,201723.566732333
2567,201677.8406264879
2568,201632.32957193223
2569,201587.03255727317
2570,201541.94857587447
2571,201497.0766258341
2572,201452.41570996205
2573,201407.9648357581
2574,201473.24717131566
2575,201543.48532947808
2576,201616.99609239658
2577,201696.4286842588
2578,201814.55534297662
2579,201936.06665409953
2580,202071.3776010596
2581,202187.36806253064
2582,202304.7176329579
2583,202421.59223746115
2584,202462.8814737496
2585,202427.662952573
2586,202389.1053796784
2587,202340.24922499887
2588,202291.62284232522
2589,202243.22515103265
2590,202195.05507557848
2591,202147.1115454784
2592,202099.39349528265
2593,202051.89986455222
2594,202004.62959783545
2595,201957.58164464444
2596,201910.75495943186
2597,201864.14850156754
2598,201942.29376837926
2599,202018.1220735161
2600,202114.70802258482
2601,202203.30654163912
2602,202315.69981187631
2603,202456.84533840837
2604,202600.14257382802
2605,202709.72624377537
2606,202825.31451397188
2607,202942.04114364216
2608,202996.14133800365
2609,202960.70066613483
2610,202922.7094463879
2611,202871.3437352856
2612,202820.21959871065
2613,202769.33590053057
2614,202718.69150995617
2615,202668.28530151636
2616,202618.1161550332
2617,202568.182955597
2618,202518.4845935415
2619,202469.01996441925
2620,202419.787968977
2621,202370.78751313142
2622,202450.45881959164
2623,202525.53722754886
2624,202583.70563543733
2625,202673.0319345815
2626,202766.66402183165
2627,202870.67981380635
2628,202929.6870437259
2629,202966.3156067453
2630,202979.45834947794
2631,202990.37460801873
2632,203000.4753404375
2633,202948.74389393124
2634,202897.25574201724
2635,202846.00974047353
2636,202795.0047504594
2637,202744.2396384902
2638,202693.71327641205
2639,202643.42454137685
2640,202593.37231581725
2641,202543.55548742187
2642,202493.97294911058
2643,202444.62359900988
2644,202395.5063404284
2645,202346.62008183255
2646,202420.74283196306
2647,202496.18804540377
2648,202538.62620163505
2649,202587.64881739175
2650,202683.65642431733
2651,202804.2813143792
2652,202938.4109332825
2653,203021.72484985928
2654,203076.9752402063
2655,203136.18593692986
2656,203195.68930644522
2657,203143.03976262154
2658,203090.63783123018
2659,203038.48234774225
2660,202986.5721531056
2661,202934.9060937192
2662,202923.07260884062
2663,202911.239813993
2664,202899.40770913605
2665,202887.5762942296
2666,202875.74556923338
2667,202863.91553410716
2668,202852.08618881073
2669,202840.25753330387
2670,202883.35427517525
2671,202923.4367912349
2672,202955.70624880242
2673,202991.91089251146
2674,203082.02667292661
2675,203196.9779898077
2676,203300.4902376629
2677,203364.86383919476
2678,203439.87977988773
2679,203509.90925198823
2680,203539.07109164065
2681,203484.80661266512
2682,203430.79734121187
2683,203377.04207703203
2684,203323.53962552155
2685,203270.2887976946
2686,203217.28841015726
2687,203164.53728508105
2688,203152.6904100111
2689,203140.8442257529
2690,203128.99873226616
2691,203117.1539295106
2692,203105.30981744593
2693,203053.0853311532
2694,203056.14804875918
2695,203102.48978489926
2696,203146.04792643932
2697,203172.21633359315
2698,203267.08105575916
2699,203397.65196659748
2700,203535.64859948214
2701,203623.6402291311
2702,203701.82860701636
2703,203771.9862466045
2704,203831.65335719386
2705,203776.01285477792
2706,203720.63403136504
2707,203665.51565627076
2708,203610.65650459862
2709,203556.0553572128
2710,203501.71100071122
2711,203489.84446445954
2712,203477.9786201661
2713,203466.11346779054
2714,203454.2490072925
2715,203442.38523863163
2716,203430.5221617676
2717,203376.7681917652
2718,203404.11489303413
2719,203436.42164132828
2720,203491.03512901938
2721,203537.8177043164
2722,203570.49912995426
2723,203592.54209204743
2724,203597.8865191572
2725,203635.22062995523
2726,203675.61133067278
2727,203729.839658608
2728,203733.79029102807
2729,203678.61004163785
2730,203623.68930666646
2731,203569.02686560963
2732,203514.62150370303
2733,203502.7542146176
2734,203490.88761753432
2735,203531.5242933754
2736,203559.73753121897
2737,203596.8169479824
2738,203653.08415807743
2739,203718.68252738757
2740,203706.80333915143
2741,203651.75001023023
2742,203636.1662923463
2743,203682.49103418543
2744,203733.1906784087
2745,203779.09425676186
2746,203810.34436244197
2747,203825.18007845667
2748,203875.26580791423
2749,203898.1017717631
2750,203925.15926411227
2751,203942.51622527902
2752,203886.35433136698
2753,203830.45656857835
2754,203774.82169469623
2755,203719.448473346
2756,203664.33567396775
2757,203609.48207178884
2758,203597.60925121987
2759,203619.98834109676
2760,203636.76728453216
2761,203675.13673427608
2762,203717.03254615123
2763,203766.62443409636
2764,203711.28976471617
2765,203656.21533599685
2766,203689.70497872765
2767,203725.17457932996
2768,203754.36546575843
2769,203773.56384678042
2770,203842.00406515278
2771,203923.61723202193
2772,204019.91945168033
2773,204075.4798823694
2774,204132.81757941702
2775,204199.05025379616
2776,204204.22144044156
2777,204146.82873881172
2778,204089.70595683192
2779,204032.85182506187
2780,203976.26508003124
2781,203919.94446421196
2782,203953.12273922857
2783,203971.21872073173
2784,203994.5834349528
2785,204041.34241150005
2786,204097.76268351887
2787,204162.653443051
2788,204224.21992037602
2789,204290.35808434646
2790,204337.32876179382
2791,204386.32056418894
2792,204415.94674696296
2793,204454.4306615445
2794,204520.8598438023
2795,204620.6093833623
2796,204695.9477502207
2797,204752.35513951982
2798,204805.3420829136
2799,204874.2012772425
2800,204913.25832712348
2801,204852.53100309477
2802,204792.08928154848
2803,204731.93181928722
2804,204672.05727943082
2805,204612.46433138647
2806,204647.88375667346
2807,204676.98406676797
2808,204702.75707310898
2809,204751.37100097944
2810,204810.78245836616
2811,204875.12324197352
2812,204930.76963235924
2813,204986.70637106465
2814,205043.38148645818
2815,205087.04728491142
2816,205118.8483505371
2817,205147.66023552287
2818,205204.07973205316
2819,205297.05490343538
2820,205369.1792157896
2821,205431.2864961905
2822,205500.59174113502
2823,205571.42842021486
2824,205589.19841546752
2825,205525.29212430585
2826,205461.68638640724
2827,205398.3797882604
2828,205335.37092300187
2829,205272.65839038463
2830,205210.24079674715
2831,205198.27463317206
2832,205240.34921018875
2833,205289.58761629174
2834,205347.53153992502
2835,205404.89135641253
2836,205466.85716715615
2837,205403.5262506676
2838,205468.36029865238
2839,205518.58241416715
2840,205552.37766813958
2841,205584.15606561062
2842,205613.70957544408
2843,205655.71939787248
2844,205720.17999359878
2845,205693.67991899137
2846,205629.28224808842
2847,205621.82218138492
2848,205654.04896247474
2849,205589.83767718554
2850,205525.92837955625
2851,205462.31964932955
2852,205399.01007292763
2853,205335.99824342082
2854,205389.09089173892
2855,205428.72980421328
2856,205475.5171615956
2857,205538.83221679775
2858,205611.52994287794
2859,205683.17861896555
2860,205756.35621761085
2861,205691.6637781378
2862,205701.99251807795
2863,205751.59988403128
2864,205786.42209610535
2865,205813.84267797854
2866,205899.02002894628
2867,206017.47764386248
2868,206111.18430653497
2869,206166.54711754574
2870,206113.4165707232
2871,206183.6349099988
2872,206186.13958960847
2873,206119.42586564962
2874,206053.0258983971
2875,205986.93821224343
2876,205921.16133852088
2877,205855.693815469
2878,205843.69001441365
2879,205831.68691332068
2880,205863.81642146307
2881,205915.8975867311
2882,205977.62670531534
2883,206051.7388265551
2884,206121.61579637555
2885,206191.93606787833
2886,206248.89883459668
2887,206308.2852086865
2888,206375.5066051989
2889,206453.15312525173
2890,206507.7349004296
2891,206567.1692726741
2892,206626.8561740045
2893,206674.5287805281
2894,206734.17207597318
2895,206795.72135611303
2896,206857.37637432117
2897,206917.83905383
2898,206905.7733172513
2899,206977.07520197087
2900,206965.00601123006
2901,206952.9375242646
2902,206999.57903552294
2903,207040.15548605545
2904,207091.4541244489
2905,207142.98745269008
2906,207209.55927661288
2907,207276.12308082415
2908,207346.90191864062
2909,207334.8111626652
2910,207384.09005051083
2911,207435.53827591598
2912,207496.88577412744
2913,207567.59396245237
2914,207626.83967883707
2915,207685.11247681757
2916,207748.9152688004
2917,207808.94516131352
2918,207879.2805580944
2919,207947.99366302413
2920,208011.2536835468
2921,207935.9563915785
2922,207861.01322510227
2923,207786.42251865493
2924,207712.18261460605
2925,207638.29186312115
2926,207564.7486221249
2927,207609.69555306548
2928,207656.2395463575
2929,207716.3251358686
2930,207782.84853989817
2931,207861.08420329832
2932,207848.9634644658
2933,207774.4294284153
2934,207729.4360672324
2935,207732.9134453779
2936,207789.3318095768
2937,207827.78505728036
2938,207865.4892011319
2939,207919.39947055714
2940,207993.12443081732
2941,208045.56854899574
2942,208114.40551755633
2943,208182.41266360375
2944,208185.76735599275
2945,208109.64932082762
2946,208033.88927113518
2947,207958.48552329867
2948,207883.43640161943
2949,207808.7402382797
2950,207734.39537330545
2951,207660.40015452966
2952,207586.7529375554
2953,207574.64819545273
2954,207637.77350069652
2955,207701.9907487003
2956,207772.5755646846
2957,207762.57735246827
2958,207823.32095537288
2959,207879.06994111332
2960,207916.1995391759
2961,207946.77098915793
2962,207985.39559080848
2963,208048.70453234846
2964,208099.88344476715
2965,208150.90911482117
2966,208206.19263672692
2967,208268.35486350025
2968,208328.52651155918
2969,208251.73707567187
2970,208175.3087828756
2971,208099.2399347032
2972,208023.5288406755
2973,207948.17381826375
2974,207873.1731928521
2975,207798.52529770046
2976,207724.22847390757
2977,207650.28107037395
2978,207576.68144376532
2979,207564.57728894893
2980,207491.38072987398
2981,207479.28154908938
2982,207534.55522344695
2983,207581.85898151217
2984,207603.142242556
2985,207623.2248257698
2986,207637.08947242278
2987,207572.8498434417
2988,207518.89409747647
2989,207537.1631834824
2990,207518.55970564965
2991,207507.0590102025
2992,207434.13296137075
2993,207361.54988600127
2994,207289.30817107923
2995,207217.40621117593
2996,207145.84240841298
2997,207074.6151724269
2998,207003.72292033373
2999,206933.1640766939
3000,206862.9370734771
3001,206793.04035002762
3002,206723.47235302944
3003,206654.23153647193
3004,206585.31636161535
3005,206516.72529695672
3006,206448.45681819576
3007,206380.509408201
3008,206312.88155697615
3009,206245.5717616264
3010,206178.57852632515
3011,206115.0644283167
3012,206048.68497303876
3013,205982.6177023912
3014,205916.8611481601
3015,205851.41384903644
3016,205786.274350584
3017,205721.4412052066
3018,205656.91297211632
3019,205592.68821730124
3020,205528.76551349365
3021,205465.14344013832
3022,205401.82058336094
3023,205338.79553593666
3024,205276.06689725892
3025,205213.63327330822
3026,205151.49327662116
3027,205089.64552625964
3028,205028.08864778018
3029,204966.82127320333
3030,204905.8420409833
3031,204845.14959597762
3032,204784.74258941718
3033,204724.61967887616
3034,204664.7795282422
3035,204605.22080768668
3036,204545.94219363527
3037,204486.9423687384
3038,204428.2200218421
3039,204369.7738479587
3040,204311.60254823804
3041,204253.70482993836
3042,204196.07940639785
3043,204138.7249970058
3044,204081.6403271743
3045,204024.82412830988
3046,203968.27513778527
3047,203911.99209891137
3048,203855.97376090934
3049,203800.21887888282
3050,203744.72621379019
3051,203689.49453241713
3052,203634.52260734912
3053,203579.80921694424
3054,203525.35314530597
3055,203475.59393962636
3056,203471.15504962578
3057,203436.92306362046
3058,203383.13898997876
3059,203329.6078644982
3060,203276.32849755575
3061,203223.2997051232
3062,203170.52030874096
3063,203117.98913549163
3064,203065.70501797416
3065,203013.66679427781
3066,202961.87330795632
3067,202910.32340800227
3068,202859.0159488214
3069,202807.94979020732
3070,202757.12379731596
3071,202706.53684064053
3072,202656.18779598628
3073,202606.07554444566
3074,202556.1989723733
3075,202506.5569713614
3076,202457.14843821502
3077,202407.97227492757
3078,202438.91407745722
3079,202504.51226480003
3080,202574.04499819578
3081,202646.54316903042
3082,202688.3492810879
3083,202727.88663748058
3084,202764.17004507768
3085,202719.92334458936
3086,202669.51134279318
3087,202619.33643020003
3088,202569.39749177202
3089,202519.69341771535
3090,202470.22310345562
3091,202420.98544961328
3092,202371.9793619792
3093,202323.20375149036
3094,202274.65753420562
3095,202226.33963128162
3096,202178.24896894887
3097,202130.38447848786
3098,202082.7450962053
3099,202035.32976341044
3100,201988.13742639162
3101,201941.1670363928
3102,201915.45287316153
3103,201975.76241925705
3104,202013.32888826748
3105,202048.69583039224
3106,202078.35405222772
3107,202118.85524561346
3108,202154.31764847366
3109,202200.6762562426
3110,202152.70628955605
3111,202203.76280827392
3112,202226.78406941413
3113,202178.69131687513
3114,202130.82474603818
3115,202083.18329316372
3116,202035.765899515
3117,201988.5715113346
3118,201941.59907982088
3119,201894.84756110478
3120,201848.31591622657
3121,201802.0031111128
3122,201755.9081165533
3123,201710.02990817832
3124,201664.3674664357
3125,201644.5756844826
3126,201716.4402908358
3127,201786.15178184008
3128,201838.92422625262
3129,201882.65694310068
3130,201929.49168413054
3131,201953.01100997545
3132,202022.2208388593
3133,202095.60028021416
3134,202138.98143992832
3135,202099.73113994606
3136,202052.23592126233
3137,202004.96407406044
3138,201957.91454781743
3139,201911.08629695093
3140,201864.478280796
3141,201818.089463582
3142,201771.9188144095
3143,201725.9653072275
3144,201680.22792081052
3145,201634.70563873585
3146,201589.39744936116
3147,201544.30234580187
3148,201499.4193259088
3149,201454.74739224586
3150,201429.51129045195
3151,201436.36953422189
3152,201469.18731819204
3153,201460.2676854575
3154,201415.77988317003
3155,201371.50130839212
3156,201327.4309771203
3157,201283.56790997897
3158,201239.9111321985
3159,201196.4596735936
3160,201153.2125685419
3161,201110.16885596229
3162,201067.3275792937
3163,201024.68778647375
3164,200982.2485299177
3165,200940.0088664973
3166,200897.96785751983
3167,200856.12456870737
3168,200814.4780701758
3169,200773.02743641438
3170,200731.77174626506
3171,200690.71008290196
3172,200649.84153381112
3173,200609.16519077017
3174,200581.841432
3175,200606.0332293618
3176,200716.32046340732
3177,200822.14383549063
3178,200919.6155131347
3179,200883.07041199456
3180,200841.29718632894
3181,200799.72042143514
3182,200912.63775786693
3183,201030.26808107737
3184,201061.792293688
3185,201030.50610992298
3186,200993.94016044264
3187,200953.89608177257
3188,200914.84737418607
3189,200872.92470048487
3190,200831.19919041416
3191,200789.66991670732
3192,200748.33595645864
3193,200707.19639110292
3194,200666.25030639494
3195,200625.49679238923
3196,200584.93494341985
3197,200600.7642407457
3198,200721.4199853237
3199,200847.49870300063
3200,200967.77677404508
3201,201074.8056417939
3202,201180.93523638145
3203,201288.55703977257
3204,201392.06341785158
3205,201501.71531014814
3206,201618.78472088938
3207,201735.39843687182
3208,201817.21607938327
3209,201788.4294615676
3210,201752.7437891361
3211,201717.54648368232
3212,201682.8628496691
3213,201637.32817544256
3214,201592.00765219665
3215,201546.90027277273
3216,201502.00503474876
3217,201457.3209404172
3218,201412.84699676276
3219,201368.58221544028
3220,201324.52561275288
3221,201368.78413642064
3222,201475.40962363774
3223,201585.60902790556
3224,201693.59401849812
3225,201795.4375832785
3226,201888.58534660135
3227,201964.68598458942
3228,201958.00295576054
3229,202006.05113461812
3230,202016.00166655655
3231,201968.90023017477
3232,201922.0203133045
3233,201875.36087413263
3234,201828.92087574574
3235,201782.69928610697
3236,201736.69507803328
3237,201690.90722917244
3238,201645.33472198038
3239,201599.97654369858
3240,201554.83168633154
3241,201509.8991466244
3242,201465.17792604066
3243,201420.66703073995
3244,201376.3654715559
3245,201332.27226397436
3246,201288.38642811126
3247,201282.9464539515
3248,201373.97495621146
3249,201468.4964882759
3250,201551.8307809806
3251,201625.15534238637
3252,201685.8904008702
3253,201734.30663730166
3254,201794.63103538266
3255,201869.54917121428
3256,201910.2761638989
3257,201863.6719578248
3258,201817.28693277264
3259,201771.1200579274
3260,201725.17030732182
3261,201679.43665981395
3262,201633.9180990642
3263,201588.61361351292
3264,201543.52219635784
3265,201498.6428455317
3266,201453.97456367998
3267,201409.5163581388
3268,201365.26724091274
3269,201373.55361007227
3270,201467.60648860317
3271,201564.5033693723
3272,201652.28780873827
3273,201729.84832489252
3274,201802.8035452138
3275,201864.77313192215
3276,201923.0844964827
3277,201982.33128070834
3278,202030.88908181404
3279,202087.28825035787
3280,202153.34616827167
3281,202105.59879645216
3282,202058.0759819985
3283,202010.7766688104
3284,201963.69980575456
3285,201916.84434664113
3286,201870.20925020048
3287,201823.79348006018
3288,201777.59600472185
3289,201731.61579753828
3290,201685.85183669062
3291,201640.3031051657
3292,201594.96859073333
3293,201549.84728592393
3294,201528.1997674623
3295,201612.02128781995
3296,201678.83162069268
3297,201753.87436080005
3298,201862.20753607713
3299,201974.04371196515
3300,202076.62247744147
3301,202146.68313622614
3302,202229.42983479094
3303,202317.24447684054
3304,202306.17514482822
3305,202257.70901360706
3306,202209.47082009944
3307,202161.4594923072
3308,202113.67396327393
3309,202066.11317106106
3310,202018.77605872435
3311,201971.66157429043
3312,201924.7686707334
3313,201878.09630595156
3314,201831.64344274424
3315,201785.40904878872
3316,201739.39209661735
3317,201768.48211022746
3318,201864.80195671206
3319,201956.35894651758
3320,202036.32297626312
3321,202132.58617755573
3322,202235.45552695263
3323,202333.52539322476
3324,202393.52269959124
3325,202504.16054805712
3326,202552.08035423406
3327,202514.86929047815
3328,202477.13534892758
3329,202444.42451616
3330,202395.30819387134
3331,202346.4228671649
