,stes_discharge_qc
538,139.2476247789609
539,152.77211974165064
540,154.69486932692382
541,160.0233210589067
542,154.13759274560718
543,157.59618752685518
544,143.4172310167089
545,159.7419034382966
546,166.33646499920454
547,164.75560562805524
548,0.0
549,0.0
550,0.0
551,0.0
552,0.0
553,0.0
554,0.0
555,0.0
556,0.0
557,0.0
558,0.0
559,158.52630075945862
560,144.06223585579158
561,141.0216893772295
562,152.9835639257708
563,177.3667591903704
564,182.9337614163227
565,173.99909274784883
566,181.07510393031723
567,175.0376979197293
568,161.62642155697202
569,176.02209806593845
570,182.12130730697416
571,186.43376517028798
572,7.875628297108679
573,24.594298881056545
574,17.77212105239634
575,27.52981381225947
576,14.79702898892064
577,16.459653248298963
578,7.041091869413563
579,9.93398826380875
580,14.81042371223706
581,15.179491341021443
582,170.00899375250654
583,195.49391664108742
584,188.16907200140642
585,193.35954889236123
586,209.81660142488377
587,209.50862366428697
588,204.70399356809833
589,198.19306675394475
590,200.78693151727504
591,195.9275716928058
592,193.51156765266674
593,191.87206712853293
594,200.28757649092614
595,217.1591582515074
596,51.53032180805269
597,37.730182563097124
598,34.60877617994581
599,40.75417225911762
600,29.63424141128181
601,25.05520152881315
602,13.047188555680213
603,17.721139479773367
604,15.418857133752244
605,18.121495769367105
606,16.89685331940697
607,40.97388663528328
608,56.5982610213637
609,236.5461158720136
610,240.58264788745268
611,242.78373159063625
612,235.3857681703208
613,217.10093448567332
614,42.25446116504446
615,17.873132056046003
616,36.52670496550688
617,198.49519044690928
618,221.16714660395633
619,57.13129847496987
620,65.21441244929615
621,73.85463507478082
622,65.66300142934885
623,71.34368511397896
624,77.14954900628143
625,60.45612713687954
626,49.54077117895867
627,53.187101072210616
628,55.82987412284773
629,57.137363638768605
630,52.81476950226418
631,66.67080950812445
632,73.47133820569992
633,78.759651793284
634,95.45121077440227
635,89.88718953888085
636,69.80321416408162
637,62.80977509939429
638,59.782210099062496
639,36.3450652299737
640,47.61186707054189
641,74.17475180938189
642,73.80055971998831
643,61.894268738764005
644,67.56039205090154
645,61.25908015509348
646,58.70358716100319
647,74.22736491795872
648,71.85623549803836
649,68.69121768923699
650,53.03100921850744
651,44.11673152081331
652,43.69835481608619
653,55.48576537421254
654,39.46885993864225
655,220.07348489456584
656,226.81684413000602
657,236.83097512617147
658,236.78961103847945
659,247.42187757494995
660,233.51547208465357
661,235.41199220844405
662,221.5324424190012
663,201.9267544668223
664,210.47010521891076
665,230.08918415284327
666,231.76896364371862
667,241.810334557436
668,83.44125400347981
669,79.0651507286754
670,85.46946401969421
671,73.67311869251591
672,68.67328598780028
673,51.73172663783393
674,56.31581414186631
675,57.036159179522
676,56.85682469454363
677,65.92381669650294
678,230.26778128348099
679,229.32643463933167
680,239.23715155542877
681,262.11230632724727
682,266.17171875285845
683,263.6792870065359
684,257.12825106467784
685,241.12940905179687
686,235.77940670536557
687,227.0808943511078
688,235.67017595330142
689,251.87529657505286
690,244.98184437254122
691,249.6782633597469
692,244.8268749923762
693,75.98728620663078
694,78.71341753349779
695,91.07160592648253
696,97.85051467025184
697,87.88960667034364
698,82.82520861293001
699,77.87179348795688
700,72.24824376997427
701,74.53503975389272
702,85.3632230965655
703,248.31076554580528
704,235.5135678055552
705,238.22545154061956
706,244.75743431522386
707,243.55420440436484
708,100.55539566776304
709,75.32997479135229
710,70.51599726721867
711,63.99692447812526
712,59.70734198699435
713,240.30655905624428
714,99.91803416265152
715,113.73124123779075
716,79.04400421743686
717,93.1286285171346
718,85.41413068972344
719,79.37871144835512
720,63.750470151311056
721,71.11961143206062
722,60.26186800474329
723,60.68563500379117
724,64.68613892005476
725,72.00034334215425
726,69.95490361792933
727,231.92689233250695
728,215.44370536935787
729,224.51330441327332
730,230.24423451296784
731,87.24428657809186
732,104.41272600322993
733,90.19597219854253
734,70.79286895364287
735,62.3548541923793
736,61.6882859307974
737,69.38392782645651
738,109.05970692248931
739,105.42802475110504
740,91.60604316451663
741,91.04215321852698
742,85.58283359297378
743,100.11350314398847
744,81.46722285717829
745,60.70086328157655
746,61.795529657565325
747,71.50119255121012
748,75.63692805368137
749,77.86144890121905
750,71.40693417520775
751,78.03920660583697
752,219.80958675314787
753,94.85773325873785
754,107.1299128675385
755,217.6557763470098
756,109.29126681535337
757,101.73067011599505
758,82.93977034724831
759,65.61341272209111
760,78.6538707143537
761,214.22107084788243
762,78.72993487976441
763,83.00661400742159
764,74.32907156848482
765,88.89817949253394
766,84.08025071256641
767,89.01993462892946
768,95.83245169884582
769,80.82195996269877
770,79.35751606584088
771,75.34272719232095
772,66.93101984415658
773,73.13506628631333
774,61.14365770939544
775,68.17379769240476
776,71.01285490180037
777,82.95569825068027
778,77.27687844320835
779,99.46699507314219
780,97.74855239460017
781,74.62838798839955
782,71.19812477839452
783,65.03730887501145
784,53.667264111279295
785,60.92666690538849
786,72.06929477951317
787,71.28251865792959
788,67.15225897834165
789,78.55383371122574
790,55.83360984246251
791,64.13474222149058
792,69.71930906549787
793,62.56597107454742
794,53.00732103076554
795,49.736608250720394
796,46.204315036206026
797,56.02881408922569
798,44.10143665803177
799,59.14424359410283
800,71.3778402017968
801,67.94790396452237
802,68.63599066487737
803,81.11754150429402
804,71.36343899669836
805,66.91179282840461
806,49.79256770228628
807,44.90786903549323
808,40.01549463505499
809,57.64264531100191
810,72.22727713875527
811,79.67577418115049
812,71.7435454348053
813,81.10616864841406
814,84.43860291109293
815,103.23804548868766
816,100.61341885045583
817,89.93544227831622
818,82.43805579265708
819,85.3583173507511
820,85.58066048669666
821,80.26277756312254
822,72.34988228840137
823,188.77891141757956
824,187.83895023055314
825,186.90340971004915
826,185.97226906553655
827,103.73729238151734
828,75.24818723212627
829,70.19127696009637
830,63.45278313873109
831,56.19391056137149
832,47.113467305200786
833,58.22382265618482
834,84.98610922367406
835,87.8783697481039
836,91.95673151512803
837,95.121469872224
838,90.30848951160283
839,94.96450367854443
840,98.68676566990801
841,92.30026995436101
842,83.46623300769
843,69.63128882073654
844,72.31387598918289
845,78.39080004173421
846,63.94730994747605
847,85.04537183825065
848,84.94778747897773
849,92.07215872048972
850,92.25844313404242
851,86.46411373929722
852,70.25732901630322
853,70.06774100009036
854,60.516343818215944
855,42.41799841556762
856,47.717853678191055
857,172.4400916292233
858,70.10589190647359
859,75.33971866647936
860,60.15405360451945
861,70.68289596998596
862,67.50804050561506
863,69.78481095400961
864,63.87399562780178
865,61.04819718821301
866,59.7419982718362
867,60.56974206816434
868,56.341674388095605
869,60.17605574741374
870,70.60397394180079
871,69.2305979543
872,166.4584121081902
873,66.56469494454522
874,66.51951495789402
875,71.38282222597594
876,68.76734318055892
877,59.96677720245358
878,55.62115382753916
879,49.885863403861464
880,49.86833400205166
881,65.09349887377968
882,72.65935701860319
883,74.11344846655112
884,58.538187402089
885,59.08269186241484
886,48.634652921156565
887,67.63599488746644
888,50.21043890249566
889,48.71171155966607
890,50.517819005898765
891,47.62686771343315
892,47.83178097278305
893,51.304687652925075
894,54.36298567741334
895,53.770382825347426
896,45.326673754220145
897,41.966627375748786
898,48.499155935605465
899,56.49817363818825
900,58.6687274655877
901,71.10790774808672
902,64.98751534090864
903,34.28400622107214
904,46.83618300569613
905,70.73993541168237
906,76.79733993236059
907,83.1379146686422
908,74.18428912594493
909,95.47576868971936
910,86.84827293120568
911,80.03700547022548
912,81.35131560251787
913,56.21295079796329
914,49.245144429277644
915,46.45653805120089
916,41.990555900993954
917,52.42473443265216
918,34.959303689998656
919,56.9028182418171
920,65.61293726686874
921,69.23862671828344
922,78.47104608932628
923,81.30470052635546
924,78.99721053786953
925,61.811103527415966
926,47.14555855215127
927,49.01948248078034
928,38.75430834623224
929,39.47115949491872
930,53.58342073738746
931,67.64362200733639
932,48.48270442255602
933,59.25243107540202
934,55.52178004926071
935,64.94955081006024
936,72.10269541838353
937,65.02581601585202
938,56.40994025622627
939,52.82916039851274
940,46.255175973190724
941,48.52771903099004
942,42.978216898736186
943,62.62512087959834
944,51.54411799413363
945,72.37515277194117
946,80.57234060437337
947,81.85153319542924
948,76.15786570031696
949,64.1831029949558
950,44.7539338607296
951,33.671907932565965
952,45.937696132354425
953,44.10597421937008
954,75.09977276748872
955,79.76041144362286
956,82.05275618100308
957,64.07826912389167
958,61.74770512771447
959,75.8925423982731
960,82.72260035388017
961,65.1973208506523
962,64.5383208384413
963,66.65384618935906
964,60.670971591874626
965,66.51457478459042
966,56.95558203857365
967,79.72147497490606
968,81.30307177255841
969,91.50110254980267
970,98.34344083501401
971,98.7374714861841
972,92.20560736436238
973,64.09798508058007
974,63.69099062542176
975,42.81578010787833
976,52.16677235624417
977,51.64402336174211
978,63.480926633720536
979,75.05073189089028
980,65.3872779988611
981,88.06905147302403
982,89.33083291392103
983,101.77716926967838
984,103.65121653719461
985,87.05707479237157
986,75.01872257268023
987,78.29180153256398
988,76.20389452800248
989,72.25898247773708
990,53.176402474793214
991,75.7987791049196
992,86.7316057157995
993,101.91652438669651
994,118.8754453675689
995,100.92853943446103
996,91.44730232088689
997,76.05683017334236
998,52.93518422972704
999,47.538013056849536
1000,43.8612808468437
1001,45.609562880793106
1002,64.0054352773849
1003,77.90313730159497
1004,74.85841905817568
1005,64.77117957758173
1006,73.27627615339212
1007,80.62813161759597
1008,105.28203819977152
1009,92.3291767292026
1010,80.63934801080798
1011,73.60697813327418
1012,74.65906278772799
1013,80.73979917468893
1014,61.78845452149127
1015,89.54550171020644
1016,88.16649419112089
1017,87.00789705737047
1018,94.65930339464899
1019,81.00614721615744
1020,86.74407699613977
1021,84.29129666181841
1022,63.912910070543894
1023,48.318623964352604
1024,56.62042609658557
1025,57.32060766641535
1026,56.88479626136645
1027,68.04210626277094
1028,60.48893983612614
1029,64.12854422663901
1030,65.25332073297191
1031,62.568451840199614
1032,63.91076303966838
1033,60.125969309715735
1034,62.087550735589964
1035,59.656335176447904
1036,60.6871730719356
1037,67.23184867802055
1038,67.3430280078267
1039,69.94399023864035
1040,57.88735766147843
1041,59.245177717442324
1042,76.631550925296
1043,71.48810372637328
1044,70.10088615244351
1045,60.57239125546235
1046,57.96526978155101
1047,54.86152356996082
1048,55.7050679779796
1049,46.51366257877307
1050,50.496419995249894
1051,77.99532046292714
1052,83.32828189063396
1053,79.95925175136696
1054,77.85448510149547
1055,68.956304094138
1056,62.2226842241911
1057,64.16326289605345
1058,60.9292284041656
1059,51.89106380128538
1060,58.40079807864132
1061,69.58981811918869
1062,73.24312826486354
1063,75.34252512647153
1064,61.48532797142033
1065,70.94673880755047
1066,79.73491591525423
1067,78.69561379463514
1068,90.1674441435309
1069,86.57846343997956
1070,51.71013729717466
1071,57.925614189324065
1072,58.790132577689434
1073,72.88759056760016
1074,91.4419281873213
1075,89.71183793537934
1076,90.48562739639517
1077,90.00794256297846
1078,89.53250429610145
1079,89.05930203009245
1080,88.58832524896991
1081,88.11956348620994
1082,76.72695581207756
1083,73.262509322831
1084,78.90003062349483
1085,84.20463998263682
1086,76.75929781322063
1087,84.26236531183234
1088,85.10779942707697
1089,84.65540668486216
1090,84.20514155970018
1091,83.75699404534242
1092,83.31095418259967
1093,82.86701205912118
1094,82.4251578091746
1095,64.94088346220015
1096,59.38418833983721
1097,67.72101783999524
1098,80.46083194170477
1099,80.49215130867861
1100,80.061466102263
1101,79.63280642168843
1102,79.20616274084402
1103,78.78152557842098
1104,78.35888549770101
1105,77.93823310634706
1106,77.51955905619468
1107,60.19060226760217
1108,55.54325397244573
1109,60.079015302974874
1110,44.242100877971104
1111,64.5503236981103
1112,65.61446402062971
1113,75.13671827111041
1114,67.1167778375295
1115,62.95121977795257
1116,58.144569256745804
1117,62.006557866125235
1118,45.766801218562115
1119,40.10989545104742
1120,37.92004060972771
1121,72.5990327961197
1122,72.2054691700941
1123,71.81375648596924
1124,37.87006963397431
1125,33.13915173431536
1126,42.87765766276638
1127,52.677055256191515
1128,56.49527612423078
1129,40.85349430824212
1130,35.2512416689211
1131,30.79431069818512
1132,36.263883041939955
1133,38.305335577131586
1134,25.288034757398027
1135,59.205285099797095
1136,66.0140304705121
1137,62.688835344169114
1138,54.446054179293725
1139,12.984823894623927
1140,55.97734101578205
1141,53.77859006992161
1142,57.56151050799757
1143,32.2703540435786
1144,66.19146694407146
1145,65.82803829834585
1146,65.46631886877702
1147,65.10630061686858
1148,64.74797554192907
1149,30.41754460621254
1150,29.34235776171774
1151,30.047865622728168
1152,48.29444081250326
1153,35.037516981631356
1154,42.356590367606664
1155,38.84279563245281
1156,41.192628540797436
1157,41.91440986385957
1158,62.3215045579883
1159,61.97627646500926
1160,61.63267199042456
1161,61.29068349830673
1162,60.95030338864042
1163,45.012401591497664
1164,26.293441815022927
1165,45.60009138667071
1166,59.90158261989079
1167,59.5677354946014
1168,59.2354584626634
1169,58.90474413987961
1170,58.57558517678014
1171,58.24797425846064
1172,57.92190410441847
1173,57.59736746839151
1174,36.47528213900069
1175,39.101246796271546
1176,41.811270728061764
1177,27.25084170410616
1178,23.02140249267922
1179,27.24397376662101
1180,10.958740218583717
1181,16.323942289011796
1182,55.79896492361665
1183,55.484412536190334
1184,55.17133949836677
1185,54.85973885271935
1186,49.61378464489768
1187,41.405625680922235
1188,42.528580198694236
1189,39.476232842827585
1190,53.52481230337778
1191,53.22095532603265
1192,52.91852739744605
1193,52.61752179675756
1194,52.31793183471518
1195,52.019750853526325
1196,51.72297222671081
1197,19.812027036472596
1198,6.877339342923584
1199,6.511377221331521
1200,10.902302598036513
1201,6.485878101080071
1202,0.29654670267635275
1203,0.0
1204,0.0
1205,0.0
1206,0.0
1207,0.0
1208,0.0
1209,0.0
1210,0.0
1211,0.0
1212,0.0
1213,0.0
1214,0.0
1215,0.0
1216,0.0
1217,0.0
1218,0.0
1219,3.6426172762491933
1220,0.0
1221,0.0
1222,0.0
1223,0.0
1224,0.0
1225,0.0
1226,0.0
1227,2.7825276440146456
1228,0.0
1229,0.0
1230,0.0
1231,0.0
1232,0.0
1233,0.0
1234,0.0
1235,0.0
1236,0.0
1237,0.0
1238,0.0
1239,0.0
1240,0.0
1241,2.8103142240417966
1242,0.0
1243,0.0
1244,0.0
1245,0.0
1246,0.0
1247,0.0
1248,0.0
1249,0.0
1250,0.0
1251,0.0
1252,0.0
1253,0.0
1254,50.79182401976499
1255,50.500820370811624
1256,50.21118532101576
1257,49.9229124338136
1258,49.63599530291231
1259,49.35042755214791
1260,49.06620283534402
1261,0.0
1262,48.7283420665283
1263,48.447043036995765
1264,48.16706696549595
1265,47.88840763011616
1266,47.61105883820573
1267,47.33501442623839
1268,0.0
1269,0.0
1270,0.0
1271,0.0
1272,0.0
1273,0.0
1274,0.0
1275,0.0
1276,0.0
1277,0.0
1278,0.0
1279,0.0
1280,0.0
1281,0.0
1282,0.0
1283,0.0
1284,0.0
1285,0.0
1286,0.0
1287,0.0
1288,0.0
1289,0.0
1290,0.0
1291,0.0
1292,0.0
1293,0.0
1294,0.0
1295,0.0
1296,0.0
1297,0.0
1298,0.0
1299,0.0
1300,0.0
1301,0.0
1302,0.0
1303,0.0
1304,0.0
1305,0.0
1306,0.0
1307,0.0
1308,0.0
1309,0.0
1310,0.0
1311,0.0
1312,0.0
1313,0.0
1314,0.0
1315,0.0
1316,0.0
1317,0.0
1318,0.0
1319,0.0
1320,0.0
1321,0.0
1322,0.0
1323,0.0
1324,0.0
1325,0.0
1326,0.0
1327,48.445771170524395
1328,48.16580108065195
1329,47.8871476987678
1330,0.0
1331,0.0
1332,0.0
1333,0.0
1334,0.0
1335,0.0
1336,0.0
1337,47.96125018841188
1338,47.683558815697886
1339,0.0
1340,0.0
1341,0.0
1342,0.0
1343,0.0
1344,0.0
1345,0.0
1346,0.0
1347,0.0
1348,0.0
1349,0.0
1350,0.0
1351,47.253757056182465
1352,46.97939304554239
1353,46.70631937732656
1354,46.43452998301475
1355,0.0
1356,0.0
1357,0.0
1358,0.0
1359,0.0
1360,0.0
1361,45.835146564855734
1362,45.567454323214356
1363,45.30102104646163
1364,0.0
1365,0.0
1366,0.0
1367,0.0
1368,0.0
1369,0.0
1370,0.0
1371,0.0
1372,0.0
1373,0.0
1374,0.0
1375,0.0
1376,0.0
1377,0.0
1378,0.0
1379,0.0
1380,0.0
1381,0.0
1382,0.0
1383,0.0
1384,0.0
1385,0.0
1386,0.0
1387,0.0
1388,0.0
1389,0.0
1390,0.0
1391,0.0
1392,0.0
1393,0.0
1394,0.0
1395,0.0
1396,0.0
1397,0.0
1398,0.0
1399,0.0
1400,0.0
1401,0.0
1402,0.0
1403,0.0
1404,0.0
1405,0.0
1406,0.0
1407,0.0
1408,0.0
1409,0.0
1410,0.0
1411,0.0
1412,0.0
1413,0.0
1414,0.0
1415,0.0
1416,0.0
1417,0.0
1418,0.0
1419,0.0
1420,0.0
1421,0.0
1422,50.07408514144804
1423,49.78645704062906
1424,49.50018166366048
1425,49.21525264864052
1426,48.93166366358694
1427,48.6494084062975
1428,48.36848060420947
1429,48.08887401426001
1430,47.81058242274729
1431,47.53359964519345
1432,47.25791952620554
1433,46.98353593933941
1434,46.710442786966055
1435,46.43863400013133
1436,46.16810353842433
1437,45.89884538984248
1438,0.0
1439,4.308623162989789
1440,3.889040411608827
1441,0.0
1442,0.0
1443,0.0
1444,0.0
1445,0.0
1446,0.0
1447,0.0
1448,45.77659959087734
1449,45.50918269746469
1450,45.243023473969316
1451,44.97811600553064
1452,0.0
1453,0.0
1454,0.0
1455,0.0
1456,0.0
1457,0.0
1458,44.41503144806539
1459,44.154018051722915
1460,0.0
1461,0.0
1462,0.0
1463,0.0
1464,0.0
1465,0.0
1466,0.0
1467,0.0
1468,0.0
