ID,City,Region,Price_area,Demand_data
3205,Trondheim,Trondheim,NO3,No
3206,Oslo,Oslo,NO1,Yes
3207,Oslo,Oslo,NO1,No
3208,Oslo,Oslo,NO1,Yes
3209,Trondheim,Trondheim,NO3,No
3212,Oslo,Oslo,NO1,No
3213,Oslo,Oslo,NO1,No
3214,Oslo,Oslo,NO1,No
3216,Oslo,Oslo,NO1,Yes
3217,Oslo,Oslo,NO1,No
3219,Bergen,Bergen,NO5,No
3221,Oslo,Oslo,NO1,No
3222,Trondheim,Trondheim,NO3,No
3223,Oslo,Oslo,NO1,No
3224,Bergen,Bergen,NO5,No
3228,Oslo,Oslo,NO1,No
3229,Oslo,Oslo,NO1,Yes
3230,Bergen,Bergen,NO5,Yes
3231,Bergen,Bergen,NO5,Yes
3233,Oslo,Oslo,NO1,Yes
3234,Bergen,Bergen,NO5,No
3235,Oslo,Oslo,NO1,No
3236,Bergen,Bergen,NO5,No
3238,Oslo,Oslo,NO1,No
3239,Trondheim,Trondheim,NO3,No
3241,Oslo,Oslo,NO1,No
3243,Oslo,Oslo,NO1,No
3246,Oslo,Oslo,NO1,No
3248,Oslo,Oslo,NO1,Yes
3250,Oslo,Oslo,NO1,No
3251,Tromsø,Tromsø,NO4,No
3252,Oslo,Oslo,NO1,No
3254,Oslo,Oslo,NO1,No
3255,Oslo,Oslo,NO1,No
3256,Bergen,Bergen,NO5,No
3257,Trondheim,Trondheim,NO3,No
3260,Oslo,Oslo,NO1,No
3262,Bergen,Bergen,NO5,No
3263,Oslo,Oslo,NO1,No
3265,Oslo,Oslo,NO1,Yes
3267,Oslo,Oslo,NO1,No
3268,Tromsø,Tromsø,NO4,No
3269,Oslo,Oslo,NO1,No
3274,Oslo,Oslo,NO1,No
3275,Bergen,Bergen,NO5,Yes
3277,Trondheim,Trondheim,NO3,No
3278,Oslo,Oslo,NO1,Yes
3285,Oslo,Oslo,NO1,No
3286,Lillestrøm,Oslo,NO1,No
3287,Bergen,Bergen,NO5,No
3288,Oslo,Oslo,NO1,No
3289,Oslo,Oslo,NO1,No
3291,Bergen,Bergen,NO5,Yes
3293,Lillestrøm,Oslo,NO1,No
3294,Trondheim,Trondheim,NO3,No
3296,Oslo,Oslo,NO1,No
3297,Bergen,Bergen,NO5,No
3300,Oslo,Oslo,NO1,No
3303,Bergen,Bergen,NO5,No
3304,Oslo,Oslo,NO1,No
3305,Trondheim,Trondheim,NO3,No
3307,Oslo,Oslo,NO1,Yes
3309,Bergen,Bergen,NO5,No
3312,Oslo,Oslo,NO1,No
3313,Bergen,Bergen,NO5,No
3315,Oslo,Oslo,NO1,No
3317,Trondheim,Trondheim,NO3,No
3319,Oslo,Oslo,NO1,No
3321,Oslo,Oslo,NO1,No
3323,Oslo,Oslo,NO1,No
3325,Oslo,Oslo,NO1,No
3326,Trondheim,Trondheim,NO3,No
3327,Oslo,Oslo,NO1,No
3329,Tromsø,Tromsø,NO4,No
3331,Trondheim,Trondheim,NO3,No
3334,Oslo,Oslo,NO1,No
3336,Trondheim,Trondheim,NO3,No
3337,Oslo,Oslo,NO1,Yes
3338,Trondheim,Trondheim,NO3,No
3340,Oslo,Oslo,NO1,No
3341,Oslo,Oslo,NO1,No
3342,Trondheim,Trondheim,NO3,No
3343,Trondheim,Trondheim,NO3,No
3344,Oslo,Oslo,NO1,No
3345,Trondheim,Trondheim,NO3,No
3346,Oslo,Oslo,NO1,No
3347,Bergen,Bergen,NO5,No
3351,Bergen,Bergen,NO5,Yes
3354,Lillestrøm,Oslo,NO1,Yes
3356,Asker,Oslo,NO1,No
3357,Oslo,Oslo,NO1,No
3358,Bergen,Bergen,NO5,Yes
3360,Oslo,Oslo,NO1,No
3361,Bergen,Bergen,NO5,Yes
3362,Oslo,Oslo,NO1,Yes
3364,Bergen,Bergen,NO5,Yes
3365,Oslo,Oslo,NO1,No
3368,Bergen,Bergen,NO5,Yes
3369,Oslo,Oslo,NO1,No
3371,Bergen,Bergen,NO5,Yes
3373,Bærum,Oslo,NO1,Yes
3374,Trondheim,Trondheim,NO3,No
3375,Trondheim,Trondheim,NO3,No
3377,Bergen,Bergen,NO5,Yes
3381,Trondheim,Trondheim,NO3,No
3384,Oslo,Oslo,NO1,Yes
3385,Oslo,Oslo,NO1,No
3386,Trondheim,Trondheim,NO3,No
3390,Trondheim,Trondheim,NO3,No
3391,Bergen,Bergen,NO5,Yes
3394,Oslo,Oslo,NO1,Yes
3395,Trondheim,Trondheim,NO3,No
3397,Oslo,Oslo,NO1,Yes
3398,Trondheim,Trondheim,NO3,No
3401,Oslo,Oslo,NO1,No
3403,Bergen,Bergen,NO5,Yes
3404,Oslo,Oslo,NO1,Yes
3405,Bergen,Bergen,NO5,No
3407,Oslo,Oslo,NO1,Yes
3408,Oslo,Oslo,NO1,Yes
3409,Oslo,Oslo,NO1,No
3410,Oslo,Oslo,NO1,No
3412,Trondheim,Trondheim,NO3,No
3415,Bergen,Bergen,NO5,No
3417,Bergen,Bergen,NO5,Yes
3418,Bergen,Bergen,NO5,No
3419,Oslo,Oslo,NO1,No
3421,Oslo,Oslo,NO1,No
3422,Bergen,Bergen,NO5,No
3423,Oslo,Oslo,NO1,No
3425,Oslo,Oslo,NO1,Yes
3426,Oslo,Oslo,NO1,No
3429,Tromsø,Tromsø,NO4,No
3435,Bergen,Bergen,NO5,No
3437,Trondheim,Trondheim,NO3,No
3439,Trondheim,Trondheim,NO3,No
3440,Bergen,Bergen,NO5,No
3442,Bergen,Bergen,NO5,Yes
3443,Lillestrøm,Oslo,NO1,Yes
3445,Bærum,Oslo,NO1,No
3446,Oslo,Oslo,NO1,No
3448,Oslo,Oslo,NO1,No
3452,Bergen,Bergen,NO5,No
3453,Oslo,Oslo,NO1,Yes
3454,Trondheim,Trondheim,NO3,No
3455,Oslo,Oslo,NO1,No
3456,Bergen,Bergen,NO5,No
3457,Oslo,Oslo,NO1,No
3458,Oslo,Oslo,NO1,Yes
3463,Oslo,Oslo,NO1,Yes
3465,Asker,Oslo,NO1,No
3466,Bergen,Bergen,NO5,No
3468,Trondheim,Trondheim,NO3,No
3471,Trondheim,Trondheim,NO3,No
3473,Oslo,Oslo,NO1,No
3474,Trondheim,Trondheim,NO3,No
3475,Trondheim,Trondheim,NO3,No
3477,Oslo,Oslo,NO1,Yes
3479,Trondheim,Trondheim,NO3,No
3480,Bærum,Oslo,NO1,Yes
3481,Bergen,Bergen,NO5,No
3482,Oslo,Oslo,NO1,No
3483,Oslo,Oslo,NO1,No
3485,Bergen,Bergen,NO5,No
3487,Oslo,Oslo,NO1,Yes
3488,Oslo,Oslo,NO1,Yes
3489,Trondheim,Trondheim,NO3,No
3491,Oslo,Oslo,NO1,No
3494,Oslo,Oslo,NO1,Yes
3495,Trondheim,Trondheim,NO3,No
3496,Oslo,Oslo,NO1,No
3499,Trondheim,Trondheim,NO3,No
3500,Asker,Oslo,NO1,No
3502,Oslo,Oslo,NO1,Yes
3505,Bergen,Bergen,NO5,No
3508,Trondheim,Trondheim,NO3,No
3509,Bergen,Bergen,NO5,Yes
3510,Oslo,Oslo,NO1,No
3513,Oslo,Oslo,NO1,No
3516,Trondheim,Trondheim,NO3,No
3518,Bergen,Bergen,NO5,Yes
3520,Bærum,Oslo,NO1,Yes
3521,Oslo,Oslo,NO1,No
3522,Oslo,Oslo,NO1,No
3524,Oslo,Oslo,NO1,Yes
3525,Oslo,Oslo,NO1,Yes
3526,Oslo,Oslo,NO1,No
3528,Bergen,Bergen,NO5,No
3530,Oslo,Oslo,NO1,Yes
3531,Oslo,Oslo,NO1,Yes
3536,Trondheim,Trondheim,NO3,No
3539,Bergen,Bergen,NO5,Yes
3540,Oslo,Oslo,NO1,No
3541,Trondheim,Trondheim,NO3,No
3545,Bergen,Bergen,NO5,No
3553,Trondheim,Trondheim,NO3,No
3554,Trondheim,Trondheim,NO3,No
3555,Tromsø,Tromsø,NO4,No
3557,Oslo,Oslo,NO1,No
3559,Bærum,Oslo,NO1,No
3560,Trondheim,Trondheim,NO3,No
3561,Tromsø,Tromsø,NO4,No
3563,Bergen,Bergen,NO5,No
3567,Trondheim,Trondheim,NO3,No
3568,Trondheim,Trondheim,NO3,No
3569,Oslo,Oslo,NO1,No
3570,Trondheim,Trondheim,NO3,No
3579,Oslo,Oslo,NO1,No
3581,Trondheim,Trondheim,NO3,No
3582,Trondheim,Trondheim,NO3,No
3583,Tromsø,Tromsø,NO4,No
3584,Bergen,Bergen,NO5,No
3586,Oslo,Oslo,NO1,Yes
3587,Bergen,Bergen,NO5,No
3588,Oslo,Oslo,NO1,No
3590,Oslo,Oslo,NO1,Yes
3592,Bergen,Bergen,NO5,Yes
3593,Bergen,Bergen,NO5,No
3594,Bergen,Bergen,NO5,No
3595,Lillestrøm,Oslo,NO1,No
3598,Bergen,Bergen,NO5,Yes
3599,Oslo,Oslo,NO1,No
3604,Trondheim,Trondheim,NO3,No
3608,Oslo,Oslo,NO1,Yes
3609,Bergen,Bergen,NO5,Yes
3611,Oslo,Oslo,NO1,Yes
3614,Oslo,Oslo,NO1,Yes
3616,Oslo,Oslo,NO1,No
3620,Oslo,Oslo,NO1,No
3621,Trondheim,Trondheim,NO3,No
3624,Oslo,Oslo,NO1,No
3625,Oslo,Oslo,NO1,No
3627,Tromsø,Tromsø,NO4,No
3628,Bergen,Bergen,NO5,No
3630,Trondheim,Trondheim,NO3,No
3631,Oslo,Oslo,NO1,Yes
3633,Bergen,Bergen,NO5,Yes
3634,Oslo,Oslo,NO1,No
3635,Trondheim,Trondheim,NO3,No
3638,Trondheim,Trondheim,NO3,No
3639,Oslo,Oslo,NO1,Yes
3641,Oslo,Oslo,NO1,No
3642,Oslo,Oslo,NO1,No
3644,Tromsø,Tromsø,NO4,No
3646,Tromsø,Tromsø,NO4,No
3648,Oslo,Oslo,NO1,Yes
3650,Trondheim,Trondheim,NO3,No
3652,Oslo,Oslo,NO1,Yes
3655,Oslo,Oslo,NO1,No
3658,Oslo,Oslo,NO1,No
3659,Trondheim,Trondheim,NO3,No
3660,Bergen,Bergen,NO5,No
3661,Bærum,Oslo,NO1,No
3664,Oslo,Oslo,NO1,No
3667,Bergen,Bergen,NO5,Yes
3668,Oslo,Oslo,NO1,No
3671,Oslo,Oslo,NO1,Yes
3673,Oslo,Oslo,NO1,Yes
3674,Bergen,Bergen,NO5,No
3675,Tromsø,Tromsø,NO4,No
3677,Trondheim,Trondheim,NO3,No
3678,Oslo,Oslo,NO1,No
3680,Oslo,Oslo,NO1,Yes
3683,Oslo,Oslo,NO1,Yes
3687,Oslo,Oslo,NO1,Yes
3691,Lillestrøm,Oslo,NO1,No
3692,Tromsø,Tromsø,NO4,No
3693,Trondheim,Trondheim,NO3,No
3695,Oslo,Oslo,NO1,No
3698,Oslo,Oslo,NO1,No
3699,Bergen,Bergen,NO5,No
3700,Bergen,Bergen,NO5,Yes
3701,Bærum,Oslo,NO1,Yes
3702,Bergen,Bergen,NO5,Yes
3703,Trondheim,Trondheim,NO3,No
3705,Bergen,Bergen,NO5,No
3707,Tromsø,Tromsø,NO4,No
3708,Oslo,Oslo,NO1,Yes
3709,Bærum,Oslo,NO1,No
3710,Oslo,Oslo,NO1,No
3713,Asker,Oslo,NO1,No
3714,Bergen,Bergen,NO5,Yes
3715,Oslo,Oslo,NO1,No
3718,Oslo,Oslo,NO1,Yes
3721,Lillestrøm,Oslo,NO1,No
3724,Oslo,Oslo,NO1,Yes
3726,Bergen,Bergen,NO5,Yes
3727,Trondheim,Trondheim,NO3,No
3728,Oslo,Oslo,NO1,No
3729,Oslo,Oslo,NO1,No
3730,Bærum,Oslo,NO1,No
3734,Trondheim,Trondheim,NO3,No
3735,Oslo,Oslo,NO1,No
3737,Oslo,Oslo,NO1,Yes
3738,Bærum,Oslo,NO1,No
3739,Oslo,Oslo,NO1,No
3743,Bergen,Bergen,NO5,No
3744,Bærum,Oslo,NO1,Yes
3749,Asker,Oslo,NO1,No
3750,Oslo,Oslo,NO1,No
3751,Trondheim,Trondheim,NO3,No
3752,Bergen,Bergen,NO5,No
3753,Oslo,Oslo,NO1,No
3754,Oslo,Oslo,NO1,No
3757,Bergen,Bergen,NO5,No
3761,Asker,Oslo,NO1,No
3762,Lillestrøm,Oslo,NO1,No
3764,Bergen,Bergen,NO5,Yes
3765,Lillestrøm,Oslo,NO1,No
3767,Asker,Oslo,NO1,No
3770,Oslo,Oslo,NO1,No
3771,Trondheim,Trondheim,NO3,No
3773,Bærum,Oslo,NO1,No
3774,Bærum,Oslo,NO1,No
3776,Lillestrøm,Oslo,NO1,No
3783,Oslo,Oslo,NO1,Yes
3785,Bergen,Bergen,NO5,No
3789,Bergen,Bergen,NO5,No
3791,Lillestrøm,Oslo,NO1,No
3793,Bærum,Oslo,NO1,Yes
3800,Trondheim,Trondheim,NO3,No
3805,Oslo,Oslo,NO1,No
3806,Asker,Oslo,NO1,No
3808,Bergen,Bergen,NO5,No
3809,Lillestrøm,Oslo,NO1,No
3811,Bergen,Bergen,NO5,No
3815,Bærum,Oslo,NO1,No
3817,Oslo,Oslo,NO1,Yes
3818,Oslo,Oslo,NO1,No
3820,Bergen,Bergen,NO5,No
3823,Oslo,Oslo,NO1,No
3824,Bergen,Bergen,NO5,No
3825,Oslo,Oslo,NO1,Yes
3826,Trondheim,Trondheim,NO3,No
3827,Oslo,Oslo,NO1,Yes
3829,Oslo,Oslo,NO1,Yes
3830,Oslo,Oslo,NO1,Yes
3832,Trondheim,Trondheim,NO3,No
3834,Lillestrøm,Oslo,NO1,Yes
3835,Bergen,Bergen,NO5,No
3840,Trondheim,Trondheim,NO3,No
3841,Trondheim,Trondheim,NO3,No
3843,Trondheim,Trondheim,NO3,No
3845,Asker,Oslo,NO1,Yes
3847,Oslo,Oslo,NO1,Yes
3849,Oslo,Oslo,NO1,Yes
3851,Bergen,Bergen,NO5,No
3853,Oslo,Oslo,NO1,No
3856,Oslo,Oslo,NO1,Yes
3857,Bergen,Bergen,NO5,No
3859,Lillestrøm,Oslo,NO1,No
3865,Oslo,Oslo,NO1,No
3866,Oslo,Oslo,NO1,Yes
3867,Trondheim,Trondheim,NO3,No
3868,Trondheim,Trondheim,NO3,No
3870,Bergen,Bergen,NO5,No
3871,Bergen,Bergen,NO5,No
3872,Lillestrøm,Oslo,NO1,No
3873,Lillestrøm,Oslo,NO1,No
3874,Bergen,Bergen,NO5,No
3875,Trondheim,Trondheim,NO3,No
3876,Oslo,Oslo,NO1,No
3877,Oslo,Oslo,NO1,No
3879,Oslo,Oslo,NO1,No
3880,Oslo,Oslo,NO1,No
3881,Lillestrøm,Oslo,NO1,Yes
3884,Asker,Oslo,NO1,Yes
3891,Oslo,Oslo,NO1,Yes
3898,Bergen,Bergen,NO5,No
3900,Oslo,Oslo,NO1,No
3902,Bærum,Oslo,NO1,No
3904,Oslo,Oslo,NO1,No
3905,Bergen,Bergen,NO5,Yes
3906,Bergen,Bergen,NO5,Yes
3907,Oslo,Oslo,NO1,No
3912,Trondheim,Trondheim,NO3,No
3913,Bærum,Oslo,NO1,No
3915,Lillestrøm,Oslo,NO1,No
3917,Oslo,Oslo,NO1,No
3918,Bærum,Oslo,NO1,No
3919,Oslo,Oslo,NO1,No
3920,Tromsø,Tromsø,NO4,No
3921,Oslo,Oslo,NO1,No
3922,Oslo,Oslo,NO1,No
3923,Trondheim,Trondheim,NO3,No
3926,Trondheim,Trondheim,NO3,No
3927,Bergen,Bergen,NO5,Yes
3930,Asker,Oslo,NO1,No
3931,Oslo,Oslo,NO1,No
3934,Oslo,Oslo,NO1,No
3935,Oslo,Oslo,NO1,Yes
3936,Bærum,Oslo,NO1,Yes
3937,Bergen,Bergen,NO5,No
3938,Oslo,Oslo,NO1,No
3940,Lillestrøm,Oslo,NO1,No
3941,Asker,Oslo,NO1,No
3945,Trondheim,Trondheim,NO3,No
3947,Bergen,Bergen,NO5,No
3950,Bergen,Bergen,NO5,Yes
3954,Oslo,Oslo,NO1,Yes
3955,Oslo,Oslo,NO1,No
3956,Bærum,Oslo,NO1,No
3957,Tromsø,Tromsø,NO4,No
3958,Oslo,Oslo,NO1,No
3959,Asker,Oslo,NO1,Yes
3960,Oslo,Oslo,NO1,No
3962,Bærum,Oslo,NO1,No
3963,Trondheim,Trondheim,NO3,No
3964,Oslo,Oslo,NO1,Yes
3965,Oslo,Oslo,NO1,Yes
3967,Asker,Oslo,NO1,Yes
3968,Trondheim,Trondheim,NO3,No
3969,Trondheim,Trondheim,NO3,No
3970,Oslo,Oslo,NO1,Yes
3972,Bergen,Bergen,NO5,No
3973,Bergen,Bergen,NO5,No
3976,Bergen,Bergen,NO5,Yes
3977,Trondheim,Trondheim,NO3,No
3978,Bærum,Oslo,NO1,No
3979,Trondheim,Trondheim,NO3,No
3980,Bergen,Bergen,NO5,Yes
3981,Trondheim,Trondheim,NO3,No
3982,Oslo,Oslo,NO1,Yes
3983,Trondheim,Trondheim,NO3,No
3985,Oslo,Oslo,NO1,No
3986,Lillestrøm,Oslo,NO1,No
3987,Oslo,Oslo,NO1,Yes
3988,Trondheim,Trondheim,NO3,No
3989,Oslo,Oslo,NO1,Yes
3991,Oslo,Oslo,NO1,No
3992,Bergen,Bergen,NO5,Yes
3995,Oslo,Oslo,NO1,Yes
3996,Oslo,Oslo,NO1,Yes
3998,Oslo,Oslo,NO1,Yes
4000,Trondheim,Trondheim,NO3,No
4002,Trondheim,Trondheim,NO3,No
4004,Oslo,Oslo,NO1,Yes
4005,Trondheim,Trondheim,NO3,No
4007,Oslo,Oslo,NO1,Yes
4008,Bærum,Oslo,NO1,No
4009,Bergen,Bergen,NO5,No
4011,Oslo,Oslo,NO1,Yes
4012,Trondheim,Trondheim,NO3,No
4013,Bergen,Bergen,NO5,Yes
4014,Bergen,Bergen,NO5,Yes
4015,Oslo,Oslo,NO1,Yes
4016,Lillestrøm,Oslo,NO1,No
4020,Bærum,Oslo,NO1,Yes
4022,Trondheim,Trondheim,NO3,No
4024,Bergen,Bergen,NO5,No
4025,Lillestrøm,Oslo,NO1,Yes
4026,Lillestrøm,Oslo,NO1,No
4027,Lillestrøm,Oslo,NO1,Yes
4028,Oslo,Oslo,NO1,No
4029,Lillestrøm,Oslo,NO1,Yes
4030,Tromsø,Tromsø,NO4,No
4031,Oslo,Oslo,NO1,No
4032,Oslo,Oslo,NO1,Yes
4035,Oslo,Oslo,NO1,No
4036,Oslo,Oslo,NO1,Yes
4037,Bergen,Bergen,NO5,No
4038,Oslo,Oslo,NO1,No
4041,Bærum,Oslo,NO1,Yes
4043,Bergen,Bergen,NO5,Yes
4044,Bergen,Bergen,NO5,No
4046,Bergen,Bergen,NO5,No
4047,Bergen,Bergen,NO5,No
4048,Asker,Oslo,NO1,No
4049,Bergen,Bergen,NO5,No
4050,Oslo,Oslo,NO1,No
4051,Bergen,Bergen,NO5,No
4053,Oslo,Oslo,NO1,Yes
4054,Lillestrøm,Oslo,NO1,Yes
4055,Oslo,Oslo,NO1,No
4058,Oslo,Oslo,NO1,No
4060,Oslo,Oslo,NO1,Yes
4061,Oslo,Oslo,NO1,No
4062,Bergen,Bergen,NO5,Yes
4064,Oslo,Oslo,NO1,No
4065,Bærum,Oslo,NO1,No
4066,Bergen,Bergen,NO5,Yes
4067,Oslo,Oslo,NO1,No
4069,Bergen,Bergen,NO5,Yes
4070,Lillestrøm,Oslo,NO1,No
4071,Trondheim,Trondheim,NO3,No
4073,Bergen,Bergen,NO5,No
4074,Trondheim,Trondheim,NO3,No
4076,Oslo,Oslo,NO1,No
4078,Oslo,Oslo,NO1,Yes
4080,Lillestrøm,Oslo,NO1,Yes
4081,Trondheim,Trondheim,NO3,No
4083,Asker,Oslo,NO1,Yes
4084,Trondheim,Trondheim,NO3,No
4085,Asker,Oslo,NO1,No
4087,Bærum,Oslo,NO1,Yes
4088,Oslo,Oslo,NO1,Yes
4093,Bergen,Bergen,NO5,Yes
4095,Oslo,Oslo,NO1,No
4096,Trondheim,Trondheim,NO3,No
4097,Oslo,Oslo,NO1,No
4098,Trondheim,Trondheim,NO3,No
4099,Bærum,Oslo,NO1,No
4101,Oslo,Oslo,NO1,No
4102,Bærum,Oslo,NO1,No
4105,Oslo,Oslo,NO1,No
4106,Trondheim,Trondheim,NO3,No
4107,Lillestrøm,Oslo,NO1,Yes
4109,Oslo,Oslo,NO1,No
4111,Oslo,Oslo,NO1,No
4112,Oslo,Oslo,NO1,No
4113,Oslo,Oslo,NO1,No
4114,Bergen,Bergen,NO5,Yes
4119,Trondheim,Trondheim,NO3,No
4120,Bærum,Oslo,NO1,Yes
4121,Bærum,Oslo,NO1,Yes
4124,Lillestrøm,Oslo,NO1,Yes
4125,Asker,Oslo,NO1,No
4126,Bærum,Oslo,NO1,Yes
4127,Oslo,Oslo,NO1,No
4129,Bergen,Bergen,NO5,No
4130,Lillestrøm,Oslo,NO1,Yes
4131,Bærum,Oslo,NO1,Yes
4132,Oslo,Oslo,NO1,No
4133,Bergen,Bergen,NO5,Yes
4134,Trondheim,Trondheim,NO3,No
4135,Oslo,Oslo,NO1,Yes
4136,Oslo,Oslo,NO1,No
4137,Trondheim,Trondheim,NO3,No
4138,Trondheim,Trondheim,NO3,No
4139,Oslo,Oslo,NO1,No
4140,Oslo,Oslo,NO1,No
4141,Oslo,Oslo,NO1,No
4142,Trondheim,Trondheim,NO3,No
4143,Asker,Oslo,NO1,No
4144,Oslo,Oslo,NO1,No
4151,Bergen,Bergen,NO5,No
4153,Oslo,Oslo,NO1,No
4154,Trondheim,Trondheim,NO3,No
4155,Oslo,Oslo,NO1,Yes
4157,Bergen,Bergen,NO5,Yes
4159,Oslo,Oslo,NO1,No
4160,Trondheim,Trondheim,NO3,No
4161,Bergen,Bergen,NO5,Yes
4162,Oslo,Oslo,NO1,No
4163,Oslo,Oslo,NO1,No
4164,Oslo,Oslo,NO1,No
4165,Bergen,Bergen,NO5,No
4166,Oslo,Oslo,NO1,No
4169,Bergen,Bergen,NO5,Yes
4170,Bergen,Bergen,NO5,No
4171,Trondheim,Trondheim,NO3,No
4172,Oslo,Oslo,NO1,No
4173,Bergen,Bergen,NO5,No
4175,Oslo,Oslo,NO1,No
4176,Oslo,Oslo,NO1,No
4178,Oslo,Oslo,NO1,No
4181,Bergen,Bergen,NO5,No
4182,Lillestrøm,Oslo,NO1,No
4185,Bergen,Bergen,NO5,No
4188,Lillestrøm,Oslo,NO1,No
4189,Trondheim,Trondheim,NO3,No
4190,Oslo,Oslo,NO1,No
4191,Bærum,Oslo,NO1,Yes
4193,Oslo,Oslo,NO1,No
4194,Trondheim,Trondheim,NO3,No
4196,Oslo,Oslo,NO1,Yes
4197,Bergen,Bergen,NO5,No
4198,Bergen,Bergen,NO5,No
4201,Oslo,Oslo,NO1,Yes
4202,Oslo,Oslo,NO1,No
4204,Bergen,Bergen,NO5,Yes
4205,Oslo,Oslo,NO1,Yes
4206,Oslo,Oslo,NO1,No
4208,Bærum,Oslo,NO1,No
4209,Bergen,Bergen,NO5,No
4212,Oslo,Oslo,NO1,No
4215,Oslo,Oslo,NO1,No
4223,Oslo,Oslo,NO1,No
4224,Oslo,Oslo,NO1,No
4225,Oslo,Oslo,NO1,Yes
4226,Oslo,Oslo,NO1,No
4236,Lillestrøm,Oslo,NO1,Yes
4240,Bærum,Oslo,NO1,Yes
4244,Oslo,Oslo,NO1,No
4245,Bergen,Bergen,NO5,Yes
4247,Bærum,Oslo,NO1,Yes
4249,Oslo,Oslo,NO1,No
4252,Oslo,Oslo,NO1,No
4258,Bergen,Bergen,NO5,No
4259,Bærum,Oslo,NO1,Yes
4261,Oslo,Oslo,NO1,No
4263,Bærum,Oslo,NO1,No
4266,Lillestrøm,Oslo,NO1,Yes
4271,Oslo,Oslo,NO1,No
4272,Bærum,Oslo,NO1,No
4274,Oslo,Oslo,NO1,No
4276,Trondheim,Trondheim,NO3,No
4279,Bærum,Oslo,NO1,Yes
4282,Oslo,Oslo,NO1,No
4283,Oslo,Oslo,NO1,No
4286,Bergen,Bergen,NO5,No
4287,Trondheim,Trondheim,NO3,No
4289,Bergen,Bergen,NO5,Yes
4291,Oslo,Oslo,NO1,Yes
4292,Oslo,Oslo,NO1,No
4294,Oslo,Oslo,NO1,Yes
4296,Tromsø,Tromsø,NO4,No
4297,Bergen,Bergen,NO5,No
4299,Trondheim,Trondheim,NO3,No
4302,Trondheim,Trondheim,NO3,No
4303,Bergen,Bergen,NO5,No
4306,Trondheim,Trondheim,NO3,No
4308,Oslo,Oslo,NO1,No
4309,Bærum,Oslo,NO1,No
4310,Oslo,Oslo,NO1,No
4312,Oslo,Oslo,NO1,No
4314,Asker,Oslo,NO1,No
4315,Bergen,Bergen,NO5,No
4316,Oslo,Oslo,NO1,No
4322,Bergen,Bergen,NO5,No
4323,Trondheim,Trondheim,NO3,No
4325,Bergen,Bergen,NO5,No
4327,Trondheim,Trondheim,NO3,No
4328,Oslo,Oslo,NO1,Yes
4329,Bergen,Bergen,NO5,Yes
4334,Tromsø,Tromsø,NO4,No
4335,Bergen,Bergen,NO5,No
4338,Asker,Oslo,NO1,Yes
4339,Lillestrøm,Oslo,NO1,No
4341,Bærum,Oslo,NO1,No
4351,Oslo,Oslo,NO1,No
4353,Lillestrøm,Oslo,NO1,Yes
4360,Oslo,Oslo,NO1,No
4373,Bærum,Oslo,NO1,Yes
4378,Oslo,Oslo,NO1,No
4386,Oslo,Oslo,NO1,No
4393,Bergen,Bergen,NO5,No
4396,Lillestrøm,Oslo,NO1,No
4398,Oslo,Oslo,NO1,Yes
4400,Bergen,Bergen,NO5,No
4405,Bergen,Bergen,NO5,No
4407,Asker,Oslo,NO1,Yes
4415,Trondheim,Trondheim,NO3,No
4416,Oslo,Oslo,NO1,No
4419,Bærum,Oslo,NO1,No
4422,Lillestrøm,Oslo,NO1,No
4424,Tromsø,Tromsø,NO4,No
4437,Bærum,Oslo,NO1,Yes
4438,Oslo,Oslo,NO1,No
4439,Lillestrøm,Oslo,NO1,Yes
4441,Bergen,Bergen,NO5,Yes
4442,Bærum,Oslo,NO1,No
4447,Oslo,Oslo,NO1,No
4450,Tromsø,Tromsø,NO4,No
4452,Lillestrøm,Oslo,NO1,No
4459,Lillestrøm,Oslo,NO1,Yes
4463,Tromsø,Tromsø,NO4,No
4465,Oslo,Oslo,NO1,No
4470,Oslo,Oslo,NO1,Yes
4478,Lillestrøm,Oslo,NO1,No
4480,Oslo,Oslo,NO1,No
4487,Lillestrøm,Oslo,NO1,No
4488,Bærum,Oslo,NO1,No
4489,Oslo,Oslo,NO1,Yes
4496,Oslo,Oslo,NO1,Yes
4507,Bærum,Oslo,NO1,Yes
4514,Bærum,Oslo,NO1,No
4523,Bærum,Oslo,NO1,No
4526,Asker,Oslo,NO1,Yes
4528,Bærum,Oslo,NO1,No
4531,Oslo,Oslo,NO1,No
4532,Lillestrøm,Oslo,NO1,No
4535,Tromsø,Tromsø,NO4,No
4538,Trondheim,Trondheim,NO3,No
4539,Asker,Oslo,NO1,Yes
4543,Bærum,Oslo,NO1,Yes
4548,Lillestrøm,Oslo,NO1,Yes
4551,Tromsø,Tromsø,NO4,No
4553,Bergen,Bergen,NO5,Yes
4558,Lillestrøm,Oslo,NO1,No
4562,Oslo,Oslo,NO1,No
4570,Oslo,Oslo,NO1,No
4574,Oslo,Oslo,NO1,No
4576,Trondheim,Trondheim,NO3,No
4579,Oslo,Oslo,NO1,No
4582,Oslo,Oslo,NO1,No
4583,Lillestrøm,Oslo,NO1,No
4586,Oslo,Oslo,NO1,No
4588,Trondheim,Trondheim,NO3,No
4589,Oslo,Oslo,NO1,Yes
4594,Asker,Oslo,NO1,No
4597,Bærum,Oslo,NO1,No
4600,Bergen,Bergen,NO5,Yes
4602,Oslo,Oslo,NO1,Yes
