name,ov_hours,max_voltage,min_voltage
MV98,0,0.9962075490155676,0.9608258480521302
MV99,0,0.996207548489626,0.960825842754347
MV100,0,0.9963025635321786,0.9614149800621091
MV101,0,0.9963025631019272,0.9614149697671809
MV102,0,0.9963842762014777,0.9620553381970876
MV103,0,0.9963817684743992,0.9620158991674613
MV104,0,0.9963781890439666,0.961979606413961
MV105,0,0.9963781872035538,0.9619795882372645
MV106,0,0.996501498154038,0.9632593178678797
MV107,0,0.9964311384336803,0.9625602255683398
MV108,0,0.9964310602027604,0.962559794266497
MV109,0,0.9976445876884568,0.9746871070874694
MV110,0,0.9976348800917294,0.9745687716040036
MV111,0,0.9976348022169196,0.9745678264045989
MV112,0,0.9976539697437252,0.9747706854342115
MV113,0,0.9976539697368899,0.9747706853857794
MV114,0,0.9976453456502041,0.9746517985788601
MV115,0,0.9976540849491194,0.9747905851766037
MV116,0,0.9974543313426185,0.9728388443653797
MV117,0,0.996983230482714,0.9675559036072567
MV118,0,0.9976540846258588,0.9747905832339674
MV119,0,0.9974475111657632,0.9727748524918323
MV120,0,0.997433703392648,0.9726694249701976
MV121,0,0.9974455320082811,0.9727524138820736
MV122,0,0.997447570332696,0.9727749101952201
MV123,0,0.9974475708343103,0.9727749106844263
MV124,0,0.9974543299674358,0.9728388373224427
