,Price [EUR/MWh]
407,86.64610796523408
408,84.35426613368216
409,83.20677091216645
410,82.66956897537997
411,82.10415051839334
412,81.77227165898918
413,82.40635363694746
414,85.36844622213832
415,90.44658732732167
416,92.68517597822296
417,92.3817910707843
418,90.15115936875753
419,87.52774997817191
420,85.66651585319639
421,85.16985298884843
422,85.24366373976953
423,85.90920545153458
424,88.88768277492477
425,93.13216178024535
426,94.84274468193055
427,94.8342809854093
428,93.86352428400313
429,92.10609505515116
430,89.6179672800937
431,86.60232066371414
432,84.25021393997089
433,82.94132700400523
434,82.38906641839716
435,81.82960966778427
436,81.4721558987455
437,82.1611432241334
438,85.13756008132577
439,90.4215052941215
440,92.67393720334634
441,92.1367491247111
442,90.17485680493003
443,87.53395839297919
444,85.41334329870277
445,84.80217877867572
446,84.85163447459317
447,85.24755714724441
448,87.61325617412326
449,91.58413195114667
450,93.29977737912431
451,92.9285478794952
452,91.75577620919148
453,90.3247407391025
454,88.54912720430656
455,86.3881529411364
456,84.34769369400404
457,82.3077731996455
458,81.41700957458232
459,80.24606730804375
460,79.11001314890197
461,79.03123974194837
462,79.68807486121419
463,81.44540794259962
464,83.0499972838934
465,83.58751058374693
466,82.51814456280218
467,80.70024640734982
468,79.63211220805418
469,79.07518608436845
470,79.17322714805054
471,79.63132893880322
472,81.90812803382508
473,85.52185281846292
474,87.54396599359356
475,87.3873382158961
476,86.64587176686358
477,85.79988989442762
478,84.8504693593609
479,83.44942298734671
480,82.00148733303355
481,80.52894320919283
482,79.24364569466805
483,77.84608768693789
484,76.67759623625014
485,76.47825363726042
486,77.1333796327548
487,77.86060436217171
488,78.84213538920633
489,79.30118479067387
490,78.99761101475166
491,78.42138105113423
492,77.65357446276198
493,77.24570734193132
494,77.53566250410242
495,78.18876907407143
496,80.51240678874261
497,84.35648627484484
498,87.47663117183396
499,88.16324233879902
500,87.85472389339066
501,87.01837406138556
502,85.83372355612738
503,84.4917991195849
504,83.4934741464182
505,82.55676060983119
506,81.9577013798276
507,81.14513289328605
508,80.8233515978665
509,81.71174116879865
510,85.60705201761212
511,90.57508399787528
512,92.89180678140919
513,92.69854105712425
514,91.01633878049716
515,88.43888253993904
516,86.46445160607894
517,85.7902482955007
518,85.85391161665372
519,86.62541071777963
520,90.0611873485102
521,93.90582505742451
522,95.64756952333418
523,95.7719103382041
524,94.97874620040047
525,93.36772589547533
526,90.73648297992663
527,87.64030118214656
528,85.22035301235347
529,84.0224394406018
530,83.47686616758764
531,83.059430621268
532,82.72942704516323
533,83.45209485647366
534,86.6348847819545
535,91.89380751735862
536,94.37706795426882
537,93.82294463126482
538,91.3838565988608
539,88.53499799626212
540,86.7271398546326
541,86.18997441122876
542,86.31183937500262
543,86.9994159246076
544,90.01986781802485
545,94.44623154091428
546,96.08787583970413
547,96.1576825896845
548,95.23334977110954
549,93.48565411343057
550,90.70093245909834
551,87.56794171898552
552,85.1988482369433
553,84.12458941619246
554,83.60027963558734
555,83.12763124602179
556,82.84410690895997
557,83.49500621600217
558,86.2355397403693
559,91.7108449997285
560,94.20583348599236
561,93.7532602749326
562,91.48290164942657
563,88.8846217517335
564,86.75226167255705
565,86.29562420785273
566,86.3975356508208
567,87.24297406271009
568,90.40025020022058
569,94.75328826704094
570,96.7077692875737
571,96.73734504814333
572,95.69067726458348
573,93.78431635505997
574,91.1929949886931
575,88.05923371337241
576,85.78293237485316
577,84.62974103357686
578,84.08751953973629
579,83.51963988183543
580,83.18081382002316
581,83.81979008868171
582,86.76649421293965
583,91.76999768323591
584,93.92968352594303
585,93.5162265927057
586,91.16208080323273
587,88.50527858278674
588,86.64043098194017
589,86.14445912600644
590,86.22939201389134
591,86.91589205076741
592,89.95119983792858
593,94.27912811590585
594,96.09524468106939
595,96.14010024009498
596,95.19368780238837
597,93.46015065550057
598,91.00341841637538
599,88.0257121538717
600,85.69578914294597
601,84.39078532580022
602,83.8356717809733
603,83.26952626136199
604,82.90883332604467
605,83.60003698137143
606,86.55540552224298
607,91.75933877069299
608,93.93966530397451
609,93.28661145478796
610,91.19383292033936
611,88.5103686317705
612,86.38462325340339
613,85.76357074996646
614,85.81705384690802
615,86.23133509548374
616,88.67895082759001
617,92.74096901184939
618,94.55856836356982
619,94.22871930049982
620,93.08075073409319
621,91.67119390463895
622,89.91859776519635
623,87.78285231133636
624,85.76370894359307
625,83.73642045762782
626,82.84098173383886
627,81.6587232714899
628,80.50005822652724
629,80.41335788494115
630,81.03979702429766
631,82.71177406008461
632,84.19869788523795
633,84.58774662461921
634,83.38090095539728
635,81.50207217136501
636,80.41278561170951
637,79.84571269614116
638,79.9531384912006
639,80.44291358891849
640,82.82380905458669
641,86.58282358641529
642,88.7837179243755
643,88.70104426487808
644,87.97538426355128
645,87.14044681486921
646,86.19799010609673
647,84.813494801864
648,83.37994961022244
649,81.91261474514424
650,80.62777227252276
651,79.22236698041417
652,78.02572489791149
653,77.81209844025047
654,78.41641046648608
655,79.01026122289159
656,79.8434382122375
657,80.1658123233504
658,79.75862653376554
659,79.1477200018424
660,78.3632295324422
661,77.95421109822249
662,78.25200866254569
663,78.93474580088711
664,81.35103079353998
665,85.35709563248659
666,88.69482059320598
667,89.51287524203792
668,89.24170105412759
669,88.42129970431111
670,87.24897103722114
671,85.90971797189572
672,83.30410658897657
673,82.36390066225253
674,81.76858833592426
675,80.95958093134095
676,80.63275814709117
677,81.52730957037816
678,85.37299619708435
679,90.23897622520536
680,92.46547615354736
681,92.12744376612375
682,90.25065369015422
683,87.61877752027887
684,85.64698693685357
685,84.97322812904193
686,85.04842859370024
687,85.84024531146622
688,89.35108716608036
689,93.33215106350711
690,95.22943243854152
691,95.42408521980111
692,94.65815285823399
693,93.08331238897556
694,90.49801789351088
695,87.45369428990149
696,85.06121624021566
697,83.86566713271762
698,83.31890463296604
699,82.89024663173839
700,82.55677609828841
701,83.28481489677154
702,86.43609088868101
703,91.58702752812377
704,93.9683075092836
705,93.26491690056069
706,90.64685547711623
707,87.75921809253542
708,85.95002866142697
709,85.40851188853932
710,85.54673763555084
711,86.26157735214491
712,89.35826781065919
713,93.89268352301269
714,95.67267897729968
715,95.81028456022827
716,94.91600084968348
717,93.20626973314333
718,90.47249639798567
719,87.38367366934814
720,85.04579317142031
721,83.96994362882053
722,83.43843447657778
723,82.9552829911932
724,82.66771102758096
725,83.3209988872684
726,86.04329621320991
727,91.40000969266342
728,93.78963998260794
729,93.19070444422988
730,90.74542620126432
731,88.09208837724664
732,85.9621631505987
733,85.5035025973147
734,85.62139305871044
735,86.48747414988088
736,89.72699400245469
737,94.2021156593889
738,96.29487666650358
739,96.3774334064566
740,95.36469686151294
741,93.49884422374673
742,90.95561905226181
743,87.87273867906003
744,85.61787583423353
745,84.45682655516187
746,83.9076804584777
747,83.3364055131709
748,82.98799561417302
749,83.6337236776484
750,86.55919904024745
751,91.45973805108886
752,93.51057552249546
753,92.94527151298611
754,90.42073499143547
755,87.7178665380302
756,85.84803405803548
757,85.35301546526388
758,85.45329161559535
759,86.16870417923354
760,89.28241099379689
761,93.72545960301181
762,95.68716246161536
763,95.80557324963796
764,94.89274432454454
765,93.1921668944057
766,90.77874557197093
767,87.85337896404316
768,85.55405893246443
769,84.25441197356983
770,83.69536270108672
771,83.11998985955692
772,82.75482841441263
773,83.44908955159117
774,86.3754214206056
775,91.46897618946899
776,93.54983157700717
777,92.73693803766717
778,90.46359873968795
779,87.72141377375807
780,85.58859104186753
781,84.95389782127177
782,85.0129368173262
783,85.45254417449694
784,88.01316602324697
785,92.20091740776999
786,94.15916471361383
787,93.88640098408581
788,92.77264891166953
789,91.3927223970843
790,89.6718793226229
791,87.5709376338774
792,85.58120004784762
793,83.57133772923093
794,82.66944959136381
795,81.47158015759993
796,80.28172283758913
797,80.18408709403317
798,80.76859422890298
799,82.32282049311812
800,83.64742183465839
801,83.83166004862102
802,82.43515781147167
803,80.47227372148733
804,79.35380695865493
805,78.77273629325202
806,78.89310855687064
807,79.4265777632745
808,81.95107674144717
809,85.91052206541514
810,88.35804942998857
811,88.37739730180637
812,87.67354268520786
813,86.85384129168119
814,85.92099135315549
815,84.55932865542347
816,83.14563546220775
817,81.68548689816195
818,80.40127216707693
819,78.98504135248979
820,77.74956477861393
821,77.51623338537658
822,78.05044628688248
823,78.4603043557217
824,79.08882328855668
825,79.22265046334866
826,78.6725293436727
827,78.01378562992105
828,77.20627933486867
829,76.79567263541323
830,77.10428898706324
831,77.82790222578515
832,80.37199642503707
833,84.60152405618568
834,88.23940608490477
835,89.23879026112273
836,89.01913339812288
837,88.22073337310938
838,87.06540298588715
839,85.72983514308767
840,83.10921970669122
841,82.16461151606183
842,81.57402227568892
843,80.76950372313927
844,80.43632598900243
845,81.33864461444828
846,85.12177840105262
847,89.85911884202542
848,91.97189011942447
849,91.45137495349367
850,89.32930104271199
851,86.62882689804972
852,84.66036455659072
853,83.9871660580253
854,84.0769094426987
855,84.89433713371461
856,88.49980098435017
857,92.6528342385414
858,94.74617461446827
859,95.02945776622138
860,94.29785188620454
861,92.76861719934968
862,90.24124208382483
863,87.26228730999614
864,84.90443618155317
865,83.71186755310555
866,83.16360599690951
867,82.72080175020741
868,82.38296101165905
869,83.11777010270367
870,86.22932182360273
871,91.24413870726788
872,93.49686922465419
873,92.60532266588275
874,89.76165984383016
875,86.82514062603029
876,85.01427306407427
877,84.46727130813053
878,84.62612031963562
879,85.37532608677759
880,88.56811757357198
881,93.23873610246582
882,95.19312739290342
883,95.41619546524565
884,94.5597895685989
885,92.89791390994912
886,90.22836247948744
887,87.19521487162982
888,84.89667928877572
889,83.81882459294151
890,83.27824041395257
891,82.78184945708723
892,82.48917533719631
893,83.14547404008387
894,85.84478408369144
895,91.0520090204369
896,93.30883210196738
897,92.52540240188966
898,89.85963266511348
899,87.13689265169158
900,85.01003663065377
901,84.54882591273115
902,84.68685841247522
903,85.57896022823365
904,88.92215078312333
905,93.55116251565296
906,95.81822964833772
907,95.96757052295476
908,94.99760533549508
909,93.18281460537068
910,90.70021614923165
911,87.68147269947835
912,85.45363372749135
913,84.2826792790171
914,83.72480451000214
915,83.14924970173355
916,82.7887590846997
917,83.44299799073629
918,86.34171385409849
919,91.11246303459188
920,93.02609382595037
921,92.26938196199757
922,89.530062744298
923,86.76912640424315
924,84.89301033258616
925,84.39919335700117
926,84.51881015594542
927,85.27066783825133
928,88.48319900948931
929,93.071360294865
930,95.21657910088003
931,95.4277084904791
932,94.55721260367514
933,92.89818189818106
934,90.53935530250178
935,87.67996441982763
936,85.41922037377459
937,84.12632589750645
938,83.56231552070159
939,82.97531135946487
940,82.60451722188064
941,83.30263240785368
942,86.19236266953526
943,91.1467820103542
944,93.10225099564343
945,92.08787466915797
946,89.58693304130472
947,86.77072887697418
948,84.62898492587864
949,83.97709716674755
950,84.04313954248373
951,84.51467122922729
952,87.2177407223891
953,91.56398262701714
954,93.69952095348225
955,93.49871502177108
956,92.42809387990717
957,91.08551727771274
958,89.40469990667133
959,87.34762942157803
960,85.3949587170727
961,83.40706261199963
962,82.4970447916821
963,81.2794972540148
964,80.05032112333765
965,79.93890097325959
966,80.4705515421134
967,81.87634938018451
968,82.99633829796858
969,82.92240662021995
970,81.28683651532275
971,79.21799815765098
972,78.06274886189509
973,77.46403360741841
974,77.60072528811358
975,78.18927224642891
976,80.89478781638495
977,85.10688224516066
978,87.86529803523378
979,88.01324714782294
980,87.33687888136448
981,86.53638299840195
982,85.61564268573281
983,84.28276118240338
984,82.89409203652788
985,81.44300202333314
986,80.15957857953263
987,78.72970186486154
988,77.44527323438614
989,77.18710317099975
990,77.632953995393
991,77.81088368981123
992,78.18142492262682
993,78.07758295403389
994,77.34728750681344
995,76.62824357154145
996,75.79172512877778
997,75.37911637272356
998,75.7013701345941
999,76.47650894011602
1000,79.18171052855087
1001,83.69291980055449
1002,87.70915893559638
1003,88.93711449189168
1004,88.78239678261062
1005,88.01173009615616
1006,86.87782655730402
1007,85.54690404949649
1008,82.86445520848024
1009,81.91459907509791
1010,81.32964022973167
1011,80.5304728417204
1012,80.18971936611922
1013,81.10129728023026
1014,84.80986177000356
1015,89.39385084367385
1016,91.37104609420427
1017,90.63299304422382
1018,88.21851605380296
1019,85.43626620182567
1020,83.471771460602
1021,82.79924090719192
1022,82.90632091986865
1023,83.75427947508345
1024,87.47254229210608
1025,91.83058037085092
1026,94.15764285771856
1027,94.54658235368905
1028,93.85589710313872
1029,92.38102911042158
1030,89.92269973970974
1031,87.02167120653579
1032,84.70509886198654
1033,83.51608326529013
1034,82.96603468256116
1035,82.50636668393167
1036,82.16331621996297
1037,82.90619618284697
1038,85.97039256461917
1039,90.8229409652447
1040,92.92242755148436
1041,91.80658011577675
1042,88.69397766395016
1043,85.69918636889494
1044,83.8863183056493
1045,83.3327778964812
1046,83.51621192009993
1047,84.30638548694603
1048,87.61373909581063
1049,92.4467251245539
1050,94.60901384779926
1051,94.93396183048014
1052,94.12271010977925
1053,92.51788298543426
1054,89.92489054520436
1055,86.95811329880081
1056,84.70648082452095
1057,83.62623578371625
1058,83.07483325719767
1059,82.56265951449679
1060,82.26390310952651
1061,82.92379104129537
1062,85.59569792499988
1063,90.62471743580653
1064,92.72322092498277
1065,91.71985556914632
1066,88.79123772469171
1067,85.9857632989877
1068,83.86256608071251
1069,83.39831530923524
1070,83.56035915097326
1071,84.4834802958685
1072,87.95025678804072
1073,92.76272101781493
1074,95.23757863924385
1075,95.46653294073738
1076,94.5475555269247
1077,92.79363574273178
1078,90.38331044837332
1079,87.44102468263038
1080,85.24540089371122
1081,84.06263848390152
1082,83.49435825676647
1083,82.91370142001966
1084,82.53880936817181
1085,83.20319405726467
1086,86.07000989756808
1087,90.68603650480807
1088,92.43610308972846
1089,91.45121375069151
1090,88.45585188813011
1091,85.62569276828026
1092,83.74208602136268
1093,83.24970149470438
1094,83.39237429821955
1095,84.18767823920132
1096,87.51801801473299
1097,92.27916825160884
1098,94.6431565832517
1099,94.96481590101158
1100,94.14478526714939
1101,92.53528244939545
1102,90.24153827648401
1103,87.4607971151026
1104,85.24603953601941
1105,83.96119470035114
1106,83.39127018663133
1107,82.79040031873207
1108,82.41289144343448
1109,83.11560104443471
1110,85.96169849716225
1111,90.7502543693255
1112,92.55625011195058
1113,91.30168597406393
1114,88.52941940447863
1115,85.62497688729715
1116,83.47259794277993
1117,82.80021255882755
1118,82.87460366976838
1119,83.38419237845002
1120,86.257073836372
1121,90.79225243227368
1122,93.13913954355269
1123,93.0241145672062
1124,92.00490984636683
1125,90.70685810825768
1126,89.07375541418914
1127,87.06898383034715
1128,85.1605005885773
1129,83.19879042638578
1130,82.27908120432215
1131,81.03807538132908
1132,79.76202726116519
1133,79.63417470769964
1134,80.10281491676322
1135,81.33167109480303
1136,82.20774135857319
1137,81.82604512118976
1138,79.90548199657
1139,77.71033546128662
1140,76.51123767501767
1141,75.8914882900689
1142,76.04763436250883
1143,76.70183955831408
1144,79.62314516981027
1145,84.13642282319776
1146,87.26544898435344
1147,87.56670375149487
1148,86.9231019877093
1149,86.14550101112862
1150,85.2391965943123
1151,83.94062517866338
1152,82.58178722208301
1153,81.1414959154885
1154,79.85901576597007
1155,78.41287176156077
1156,77.07008734047508
1157,76.7823070761096
1158,77.12282138906559
1159,77.02426906016443
1160,77.08727484523362
1161,76.70010727748664
1162,75.7550258526812
1163,74.96409796921105
1164,74.09299411912035
1165,73.67799870959773
1166,74.01650964043267
1167,74.85307212038477
1168,77.75032997206986
1169,82.59733218096595
1170,87.06461116205757
1171,88.5650468657021
1172,88.48774317985671
1173,87.75013743119113
1174,86.64177685751307
1175,85.31639205771899
1176,81.1432885014282
1177,80.18741527326806
1178,79.60891202812208
1179,78.81588008512517
1180,78.46644054785195
1181,79.38863481585567
1182,83.01170094033202
1183,87.41986307479793
1184,89.24161192629644
1185,88.25413807892596
1186,85.50440265937442
1187,82.6283918415095
1188,80.66844620224454
1189,79.99668148975445
1190,80.12363903134774
1191,81.00660313296086
1192,84.85419702380516
1193,89.4472859629201
1194,92.04232547610292
1195,92.55240658259856
1196,91.90863939450819
1197,90.49610621883923
1198,88.11694211537676
1199,85.30526089366822
1200,83.03601725804269
1201,81.85107543459458
1202,81.29897791411504
1203,80.81997456858228
1204,80.47095082839914
1205,81.22308455091499
1206,84.23298507292328
1207,88.89948250312669
1208,90.82326533243796
1209,89.45024290477387
1210,86.02928433740884
1211,82.96768045916562
1212,81.15251869600183
1213,80.59148131172896
1214,80.80310359024412
1215,81.64024930317942
1216,85.0789555541931
1217,90.09810608232729
1218,92.49876222232302
1219,92.94052189776122
1220,92.18104226549039
1221,90.64162485577232
1222,88.1364120888366
1223,85.24573261523827
1224,83.04787749009357
1225,81.96489176919451
1226,81.40108533023066
1227,80.87081563589662
1228,80.56508551045887
1229,81.2290887177509
1230,83.86957616376122
1231,88.69427200179213
1232,90.61125217083512
1233,89.35571682229374
1234,86.12572717358532
1235,83.22539256675398
1236,81.1063903948108
1237,80.63865401168925
1238,80.82822835963175
1239,81.78691510654431
1240,85.3953906097089
1241,90.41819460786792
1242,93.13129702798584
1243,93.45153310553061
1244,92.59101636497368
1245,90.9068889295408
1246,88.57942933795391
1247,85.72480709158262
1248,83.5661200260482
1249,82.36981904963574
1250,81.78960831360166
1251,81.20310168192415
1252,80.81169748383311
1253,81.48771494811406
1254,84.31795541570554
1255,88.75658291030962
1256,90.31911289684633
1257,89.07260380348215
1258,85.78367302566593
1259,82.87414565688118
1260,80.98195038201757
1261,80.49120824769511
1262,80.66031620327506
1263,81.50543399865688
1264,84.97084871136884
1265,89.93034160663419
1266,92.54516288981144
1267,92.9935516870722
1268,92.23138262377836
1269,90.67866662872962
1270,88.45954352632155
1271,85.7689791922318
1272,83.60694797532169
1273,82.33133255634051
1274,81.7546271145463
1275,81.13785934625486
1276,80.75265160396658
1277,81.4606289893099
1278,84.2566986960693
1279,88.85508172183062
1280,90.48969703783881
1281,88.95974254344134
1282,85.87638494888695
1283,82.87077163828432
1284,80.70619900828072
1285,80.01031181474762
1286,80.094275273057
1287,80.64749873896523
1288,83.71508024116626
1289,88.4668865771031
1290,91.05609829619
1291,91.03942655326492
1292,90.07917397672406
1293,88.83217278161503
1294,87.25377795063787
1295,85.30897032989918
1296,83.45115077936762
1297,81.5194644393828
1298,80.58864341873797
1299,79.32074120362032
1300,77.99095141430249
1301,77.84425808202802
1302,78.24065297045989
1303,79.26663446242227
1304,79.86303672515328
1305,79.12846916051649
1306,76.88114370417539
1307,74.54117693900696
1308,73.29180411436533
1309,72.64793778253315
1310,72.82638953254697
1311,73.55587600646842
1312,76.72459840453905
1313,81.583201472722
1314,85.13715561679085
1315,85.6141849106078
1316,85.00815199263528
1317,84.25680145896422
1318,83.3670487001287
1319,82.10781594710022
1320,80.78318131585598
1321,79.35527140215208
1322,78.07387279855858
1323,76.6090773284719
1324,75.19938434159813
1325,74.87765412883007
1326,75.09739353955817
1327,74.6818372689225
1328,74.39223441785595
1329,73.6802163204151
1330,72.48886933119323
1331,71.61552200268046
1332,70.70476381876526
1333,70.2870319616865
1334,70.64418275409828
1335,71.55117132062341
1336,74.66863369683489
1337,79.9006435215012
1338,84.88506791176081
1339,86.6979191559062
1340,86.7093754924305
1341,86.00967617786391
1342,84.93060221221391
1343,83.6115667412021
1344,81.54499819689178
1345,80.5824264647201
1346,80.01110988782
1347,79.22490820170933
1348,78.86579894489488
1349,79.79981182167306
1350,83.32769727107807
1351,87.54012084713914
1352,89.18881968597515
1353,87.92367924474696
1354,84.80071886940617
1355,81.82032907309497
1356,79.86544770136184
1357,79.19453555787129
1358,79.34362167016246
1359,80.26555554068125
1360,84.25712667449724
