,stes_soc
602,465.40312434613315
603,465.34809522903174
604,465.2930726185556
605,465.23805651393536
606,465.1830469144018
607,465.1280438191858
608,465.0730472275182
609,465.01805713863007
610,464.96307355175253
611,464.9080964661168
612,464.8531258809541
613,464.7981617954959
614,464.7432042089736
615,464.68825312061887
616,464.6333085296633
617,464.5783704353386
618,457.53070615379784
619,451.9472860163634
620,451.8938479132978
621,451.0088951117134
622,450.9555679636893
623,450.90224712105015
624,450.84893258305044
625,450.7956243489447
626,450.7423224179876
627,450.68902678943385
628,450.6357374625382
629,450.5824544365556
630,450.529177710741
631,450.4759072843495
632,450.42264315663624
633,450.36938532685645
634,450.31613379426545
635,450.26288855811873
636,450.20964961767174
637,450.1564169721801
638,450.10319062089957
639,450.0499705630858
640,449.99675679799475
641,444.8301382872149
642,438.71568739019455
643,431.32816902337686
644,429.817061924459
645,429.7662404920372
646,427.8475397925898
647,427.79695123583724
648,427.74636866065947
649,427.69579206634927
650,427.6452214521995
651,427.59465681750305
652,427.5440981615529
653,427.49354548364204
654,427.44299878306373
655,427.3924580591112
656,427.3419233110778
657,427.29139453825684
658,427.2408717399419
659,427.1903549154265
660,427.13984406400436
661,427.0893391849692
662,427.03884027761484
663,426.98834734123517
664,426.9378603751242
665,420.0875713340517
666,415.60320196016596
667,413.60358256452616
668,402.30683750152724
669,394.9590108022953
670,394.91231097472917
671,394.86561666893573
672,394.81892788426217
673,394.77224462005563
674,394.72556687566333
675,394.67889465043265
676,394.63222794371103
677,394.58556675484596
678,394.538911083185
679,394.4922609280757
680,394.44561628886595
681,394.39897716490344
682,394.3523435555361
683,394.30571546011186
684,394.2590928779788
685,394.21247580848495
686,394.1658642509786
687,392.9496227234271
688,387.50844191647064
689,386.4032384884936
690,385.34884682238607
691,383.0478147364438
692,378.8457903858527
693,376.6281554756072
694,376.58362308253294
695,376.53909595495463
696,376.4945740922497
697,376.45005749379567
698,376.40554615897
699,376.36104008715046
700,376.3165392777146
701,376.27204373004025
702,376.2275534435053
703,376.1830684174877
704,376.13858865136535
705,376.09411414451637
706,376.0496448963189
707,376.00518090615117
708,375.96072217339145
709,375.91626869741816
710,375.8718204776097
711,375.8273775133446
712,375.7829398040014
713,372.734172945373
714,364.6475313076552
715,357.92960344976893
716,348.9174420442051
717,336.45870967357274
718,336.15694661144227
719,336.1171995212062
720,336.0774571306534
721,336.03771943922817
722,335.9979864463749
723,335.9582581515381
724,335.91853455416214
725,335.87881565369173
726,335.83910144957144
727,335.799391941246
728,335.7596871281601
729,335.7199870097587
730,335.68029158548666
731,335.64060085478894
732,335.60091481711055
733,335.5612334718966
734,335.52155681859233
735,334.3288442471569
736,332.9440996336916
737,331.2183114228128
738,325.41504693783315
739,322.945708859924
740,317.9606254715432
741,312.18004568757266
742,310.5757327418721
743,310.53901036621136
744,310.5022923325926
745,310.4655786405025
746,310.4288692894276
747,310.3921642788547
748,310.3554636082705
749,310.3187672771619
750,310.2820752850158
751,310.2453876313192
752,300.6705608407927
753,300.63500964950083
754,300.5994626617705
755,300.56391987710464
756,300.52838129500634
757,300.49284691497866
758,300.4573167365247
759,300.42179075914777
760,300.38626898235106
761,290.43766197874794
762,287.7649125758655
763,282.49957498091754
764,280.2065450037401
765,280.173413471159
766,280.1402858560398
767,280.1071621579192
768,280.0740423763342
769,280.0409265108216
770,280.00781456091835
771,279.9747065261615
772,279.9416024060882
773,279.90850220023543
774,279.87540590814046
